	TCGA-3X-AAV9-01A	TCGA-3X-AAVA-01A	TCGA-3X-AAVB-01A	TCGA-3X-AAVC-01A	TCGA-3X-AAVE-01A	TCGA-4G-AAZO-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA2G-01A	TCGA-W5-AA2H-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA2O-01A	TCGA-W5-AA2Q-01A	TCGA-W5-AA2R-01A	TCGA-W5-AA2T-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA31-01A	TCGA-W5-AA33-01A	TCGA-W5-AA34-01A	TCGA-W5-AA36-01A	TCGA-W5-AA38-01A	TCGA-W5-AA39-01A	TCGA-W6-AA0S-01A	TCGA-WD-A7RX-01A	TCGA-YR-A95A-01A	TCGA-ZD-A8I3-01A	TCGA-ZH-A8Y1-01A	TCGA-ZH-A8Y2-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-ZH-A8Y6-01A	TCGA-ZH-A8Y8-01A	TCGA-ZU-A8S4-01A
hsa-miR-195-5p|0|0	3.83983785598876	1.95003505960143	3.1182497057000296	1.17379854416574	1.96911957896598	1.5877823446605501	3.01708322986811	1.5603744285856398	4.0745171673853	3.1442671002601803	1.1995653123894	4.492199437742981	3.2812608387029796	4.43163088571237	2.4614935521261696	1.62298393761719	1.96072566368254	3.05540392237307	3.23582515335033	1.86859020889658	3.58517054457723	2.28596851201513	0.0	0.269622580016653	1.20596207535477	2.6560300120296003	3.01675870211968	2.33450858340527	1.95674754321306	2.65013058559024	1.8888894991027099	2.12461153190074	3.5222711424565	3.82925678802363	2.89679134903651	1.3085894629033101
hsa-miR-196b-5p|0|-1	4.9817259240395	1.41714925237407	4.355048391247419	8.77099114147268	7.3671023045213495	2.14077147149187	2.33755494833765	2.63183613668429	5.781387502122941	6.14288373178551	3.4229440151355397	6.23908806570566	5.14635973799814	9.75497325124006	2.4614935521261696	2.98799651481089	8.833202620394712	4.9562154266114105	7.4614005100891605	3.1266899590765798	4.2278553414673	1.87396211641444	1.46640407441398	6.79628544475713	2.29887285657216	1.67064669774324	6.5857515955455	1.3686862931960602	2.61968906933739	1.5454725829173601	7.5920722386860096	7.40124499110299	2.18680734429446	1.9769060272911998	3.2374999808467297	2.78826176388653
hsa-miR-197-3p|0|+1	2.8317647517381697	3.07008895781306	3.0305330029866804	2.9833622586628596	2.04387857052728	3.8112810556330197	2.7169629772062898	3.28863422955847	2.95422096158957	2.9243435278264505	3.0235880948755898	2.4965165032392997	2.02307956650031	3.3804952898037897	3.00580803556391	1.53941768468992	3.17551450205481	3.1548038823060094	3.6298513001965897	2.2499470111686404	2.39670126555944	3.45082747900863	1.9149225683928799	2.4648860269863198	2.42125523162838	3.1372532981315397	2.82377354856175	1.3686862931960602	3.07219043393758	2.8868731202376003	3.1049396002789598	3.6185764440883	2.3392898994555402	2.51054865993553	3.73068270322486	2.98050636832751
hsa-miR-197-3p|0|-1	3.99445706386855	4.91244382309831	4.4595052774369695	5.94250756557006	5.0564290759640995	6.70739865501719	5.482592452506339	4.91836508541581	5.77366871227755	5.73540530795894	5.87537104895116	5.618907427297059	5.193590452136969	6.68224231759414	6.251552675057731	4.53529945354972	6.0978945198515095	4.80120788650444	5.189952660693249	5.12142509074868	4.56541661515716	5.89816779077358	5.3415876777777695	5.95013608140762	5.21559547280769	4.680503124618349	5.00949390759458	5.52384906795647	5.27314315719654	5.561198950703	6.411874483331689	6.28206125454583	5.35503718957598	4.328198672494779	6.01918692129134	5.69237345392603
hsa-miR-197-3p|0|0	7.1635700289641795	7.9871719632909	7.502253628694691	7.9998759677669	7.22974476483338	8.17313581531827	7.80241749518121	8.25616696485664	7.7079124209524705	7.390836336704281	7.67196042475649	7.88917334058028	7.383313049684401	8.52675307194748	7.95227791831342	6.1074870969698205	8.60454634994028	7.4684999264878	8.25721686698968	7.538848150288861	7.21662486069006	8.58711056223366	7.237281040085991	7.151506671029309	7.6755507040176605	7.52929032666825	7.47188744199215	6.73219308656541	7.76384467063275	7.69996668277605	8.60595423197881	8.13889422711882	7.2228307777957905	7.385472016235269	8.28529415807815	8.026271693328178
hsa-miR-199a-3p|+1|-1	7.13059505410248	7.87431469008366	7.81385801453273	6.24686921638275	8.395212563234379	7.015422231901099	9.07746263120533	7.84372204431201	8.61980962636752	7.87086627936388	6.63734288675552	9.05206507623953	8.7259803259003	7.535775020448019	8.2839317183411	7.468553609763569	7.3169508122519895	8.75714480435932	8.77541456892369	7.6885306258555595	9.11434068439104	7.08709221490699	8.10365885150028	6.976585793203981	6.97759794030925	7.71851901663466	7.898026738568749	8.35841147944554	8.83589625797094	8.07926674084007	8.157566323252981	7.344838927529769	8.06780299083922	6.256775321819941	6.565892133162709	7.6198641325262795
hsa-miR-199a-3p|+1|-2	4.96519586684421	5.989301531208239	5.77566596544212	4.3989514280649	7.1388756168453895	4.8010888186047405	7.20548844109683	6.000619524628509	6.86945426804229	5.32118771157866	4.25956359132438	7.636243607159161	7.0807295595638005	5.48149326788484	6.56076066065575	6.37488604717641	5.29448470459767	6.86086739716517	6.98443957223982	5.99953093989767	7.065215422244611	5.08549979863122	6.253971717376991	5.477819554796421	5.297779942900259	5.89075271649477	6.21658612385541	6.40410095742738	7.07908225453485	5.88385661225153	6.70843363867501	5.49733316964224	6.1158726197240805	4.83808997036296	4.71670287113879	5.93806284065917
hsa-miR-199a-3p|+1|0	6.97003359758531	7.506995204218991	7.6283667086465	5.51724699336603	7.13246649834236	7.0376184776434805	7.95974197219871	7.089071490630221	7.38467113089745	7.47249506600027	6.51994004698894	8.19251389495788	7.57742348904693	6.8449496677489	7.5544836856775905	6.27831093824271	6.61088662434119	8.53837910283224	8.37464139195438	6.851342400675451	8.133184822105381	6.208174714776349	7.057983126990731	5.63522339947154	5.964047311127219	7.367020566943951	7.53630890918303	7.451696131795349	7.93864121235069	7.44583733361217	6.88174283220685	6.41382210495647	7.280487926998321	5.72725857263412	6.19062354598317	6.54399114076901
hsa-miR-199a-3p|-1|-1	10.062805833414199	9.249377119071301	9.823250115545461	6.309134974421291	7.879415993257529	7.97575443683309	9.100954933699551	7.62610907397418	8.62839452027259	10.300954045906698	7.685655163229869	8.60118251606311	8.66612391646077	7.961594664444269	8.60510079183746	8.26917459387508	7.63881410822904	9.763372742241609	9.11441606629491	7.92596190929808	9.1259826431288	7.68983335105108	7.9267758813066695	7.34444720523781	6.94736174240986	8.848967005977661	8.81740407000181	9.0081852480577	8.677369137698411	8.516051101065331	7.94748831616737	7.62826448747008	8.05409262349352	7.247310961967091	9.19354288830131	7.91442960068983
hsa-miR-199a-3p|-1|-2	8.64588806671053	8.03783592846431	8.466588681051281	5.70842665011021	7.341398300143419	6.67943778082479	8.35260253009929	6.592694505221009	8.02480652614038	8.69222134685667	6.5601452741074	8.04546916287849	8.074129473841	6.88291269958411	7.80999223129926	7.71578934006878	6.50255169600071	8.7197578423435	8.0731913383478	7.110909743394361	8.120437563432361	6.63483559993057	6.92374051366758	7.01605903684749	6.170101469504759	7.79953157498782	7.7125321053007605	8.042593003342809	7.781499048905849	7.613076065961891	7.2833236000631105	6.806172792752321	7.2146374473295705	6.332324817654199	8.00170871000111	7.20185192630041
hsa-miR-199a-3p|-1|-3	6.29265254765764	5.41833575650759	5.896371351086791	3.80520734530276	5.790494618110861	4.22123143704207	6.76751985830737	4.4240950346252	6.555117239474651	6.00161647421003	3.50762173768348	6.43109588843837	6.273830784311349	4.95902343348513	6.18874800413566	6.04825619855162	4.668244397918389	6.3372158023322305	5.905555091054291	4.91500986607593	6.48683373504163	4.73793303693911	5.12956900110045	4.770989150874981	3.8584527810312403	5.34398503599863	5.411001707320219	6.12036511285647	6.03641475570962	5.770088784830801	5.58923281844284	4.96567850914272	5.45857869602525	3.60390791313638	5.34617823009114	5.47804238603649
hsa-miR-199a-3p|-1|0	6.9043543194453605	5.38576608885008	6.18748853562581	2.7785372533647	3.18921859345856	4.54009862874106	4.955512377028629	3.59048881661346	4.48699319085007	6.6599145614554205	3.99205260882424	4.42813460688234	4.089982558886439	3.99974877388591	4.36837007119461	3.61674424078142	3.17551450205481	6.05362166449664	5.26871527753574	3.8559655430561603	4.466324371181599	3.65886746531876	3.3317792965035498	2.16779823190669	3.5179413885791404	4.87707892335161	4.94451092296737	4.34623865715423	4.63681347377673	4.67056889906454	3.3636312470874303	3.5610515249756403	3.8946717309117402	3.5324823935093903	5.35494670960779	3.56453399833862
hsa-miR-199a-3p|0|+1	6.309119740300489	4.39553409985587	5.170000024258361	2.59076892169519	3.48588003091532	3.61269087724771	4.36728413433167	3.28863422955847	4.76128940372943	5.08561201483501	3.4229440151355397	4.42813460688234	4.16773056297151	3.69288354953346	4.10671002467806	3.5962128376527	3.3218024544336098	5.60391195097327	4.34658214436517	3.0897197411978103	4.63224855757945	3.28140988228499	3.2577213007922	2.7556968456454403	2.29887285657216	4.626868987035929	4.41054886026875	4.17426660802961	4.34693006192946	4.49753016638775	3.31547133141179	3.43862666249387	4.28107476835747	2.9549227320161098	4.3639442193316205	3.6518868149612898
hsa-miR-199a-3p|0|+2	4.40314303651565	3.07008895781306	3.3042954477156496	0.5045523350775171	1.96911957896598	2.3253112468285697	2.18512005346206	0.9815983440854029	3.45660334668905	2.96690430255436	2.08466350772995	2.7269903188990297	1.52899584564958	1.9434287609977499	1.81737978176983	1.77686205170111	2.07518165305068	3.9101030585272794	3.12728426402657	1.5795744168188302	2.9515418089870096	1.43090068025233	2.0082139989338503	0.865498952432549	0.904020596977784	2.7921973734959304	2.94263283898596	2.52282395035933	2.46692328639742	2.7563807453487796	1.59818667349141	2.3451238469847797	2.3392898994555402	1.86506034470018	2.79736704127394	1.79146155619616
hsa-miR-199a-3p|0|-1	10.4751365375694	10.263117834980301	10.4222957499979	8.21943786721299	10.151710518702698	9.13350318026718	10.833377872743599	9.70727592597258	10.296233784984901	10.8405555225016	8.951414271062198	10.7264787727726	10.6755686840276	9.56850680589185	10.3047225405561	9.843958450412039	9.1914486669685	10.8744665085969	10.5901398060021	9.874731749889241	10.9097679118789	9.22469403238017	9.85563554861622	9.11369035168685	8.644012568391839	10.0494685091507	10.0659701826835	10.8035667874513	10.5913300204202	10.069689624420901	9.94631397593057	9.40252655394327	9.82092728692241	8.622764304685251	9.71670024449311	9.77254721059543
hsa-miR-199a-3p|0|-2	7.76739211593962	7.62331809620443	7.73858103950892	6.0603337014911105	8.29451655955237	6.555698713211941	8.72249915677555	7.43077645394235	8.297991133588889	7.95652343724573	6.369682662032241	8.672043342719249	8.66528647534653	7.188115147791719	8.24244402705478	8.07325661392133	6.8627203129553305	8.4218187468478	8.22465865681742	7.749059975553401	8.66149551576918	6.726817368889081	7.6493228453403	7.222703413277019	6.69173878894779	7.62586618375637	7.70414378427083	8.54178261790353	8.40075821697577	7.69217885600799	7.70034781672055	7.15376517542454	7.56200523956466	6.206031601662941	7.2956154527226	7.66780673370535
hsa-miR-199a-3p|0|-3	4.220206105236	3.29721649871625	3.6759421255172997	2.25342891522476	3.84066918219129	2.5395525712089704	4.88920940266197	3.33581921882665	4.85204787962684	4.0894671000719605	1.5582955100687799	4.7497613469671105	4.77620333535375	3.1859751340619398	4.477491420684371	4.11221883429297	2.18122094290861	4.08830940406954	3.30389912113783	3.6428102469709702	4.85005499190391	2.9606227959503504	3.09712152719094	3.26763791559088	2.63868607438645	3.23608718920784	3.28018976154708	4.76536155864966	4.1930739729805495	3.5890720572091603	3.68120347102235	3.47022052191714	3.64441573318142	1.61142536961383	3.6331331358720296	3.78665920245092
hsa-miR-199a-3p|0|0	9.36654124344509	8.40790074012646	9.0277133523606	6.109276960438829	7.34694498461298	7.82693920332229	8.608639916869441	7.082169918597519	7.900960604104941	9.310126155036539	7.21116771524871	8.49964112257359	8.23628784507645	7.669006379013769	8.16842291409595	7.2127778390349695	7.1797704516483405	9.31526449061815	8.85840139395742	7.45229849618997	8.698612166058119	7.16467152218883	7.36402179454592	6.44802239343284	6.34264685632268	8.381659418527	8.36957599206509	8.41598489276429	8.50334512961013	8.23363478299563	7.1693997696134995	7.15376517542454	7.77534403266631	6.713577330639629	8.05043066971985	7.491550500478059
hsa-miR-199a-5p|0|+1	4.0106570867250095	2.33831189006234	4.06248072090277	1.0333050681019	0.8741598107258021	2.4364051354205	2.53969554198587	1.5603744285856398	2.71725337538043	3.94791246166161	1.8453532341433898	2.55767754953509	2.32407013531317	1.90177165037617	1.74161389168139	1.4507117282820299	1.83640075622947	3.61662601258708	3.12728426402657	2.7539190626146097	2.51476041365022	0.977630512137423	2.0082139989338503	1.51067425474083	0.904020596977784	2.97501691468149	2.90409096680892	2.1751541845016797	2.16973251668285	2.12374704731543	1.75084780430155	1.54621017503265	1.95464757200514	1.9769060272911998	2.5752529968038504	1.89057100059365
hsa-miR-199a-5p|0|-1	8.81166152779886	7.3235657916170895	7.92850495082451	4.9802019413786605	6.29394885713332	6.47015441079653	8.03484742903331	6.0789772177076395	7.42957133355287	8.30645379382712	6.25188696121362	7.645077269238559	7.552277594208059	6.2600799173948	7.534978959736001	6.81991710970507	6.091108911845809	8.244188032534549	7.83371052943134	6.52424563955287	7.487819664051269	6.048336803912309	6.55385656153334	5.94051379239038	5.68744917931291	7.041138060451339	7.498002228790621	7.48888519131894	7.29302286426107	7.3330321005993895	6.388787095417651	6.1901872525746	6.9502583538551	5.670164888209059	7.47624597874864	6.42504071372974
hsa-miR-199a-5p|0|-2	5.74295562818654	4.83010955515633	5.3377515449823	3.1960278260949506	5.001217968669519	4.281994828865789	6.350183424310041	4.02410211288812	5.53884923020885	5.92273223020028	3.2370404964370603	6.107217501377949	6.07125743944323	4.45342043308816	5.655529726597231	5.290403418726441	4.172652795019101	6.062182170510519	5.53260967374141	4.38461398566316	5.76651505141889	4.4326992489869905	4.36796182580002	4.12427797374373	3.27987791364698	4.96615718903826	5.122920908984	5.7574696984810805	5.67882341299648	5.417453511863981	4.9340227396781104	4.37051423122437	5.0209975270093095	2.89922499711038	4.94291461942347	4.31865930583402
hsa-miR-199a-5p|0|-3	3.89324014714536	3.39864187708214	3.65653951254666	2.12083781935872	4.333253927689181	2.48890049024333	5.1064001087303295	3.02634809648697	4.68103638805453	4.1180741137661805	3.13425834048383	5.07668146612582	5.39290870815598	3.42528683982835	5.079688166268901	4.80949096329066	2.82914974050011	4.362312171210021	4.228943376408379	3.5908393094037097	4.89429464129434	3.2450010743177797	3.00957846349315	3.9814375241019797	2.42125523162838	3.5367895328216403	3.76187868368174	4.8112562569585	4.55073614619387	4.265322021173669	4.17519294059664	3.2693627349634804	4.435698769964731	2.35362578426483	3.71714442346209	3.6518868149612898
hsa-miR-199a-5p|0|0	10.999333718536999	11.097767702994302	11.3898133933692	7.52328360874221	9.32771493385198	10.0070386028244	10.590298960270301	9.90355542861129	10.3681551116737	11.909565604063499	10.221548739121301	10.390860936651599	10.329434889621698	9.644075507602698	10.088335079975598	9.45247149969065	9.201722000416401	11.501243115393699	10.998324255280199	9.632366272382491	10.500357325284302	9.2011309078027	9.894337084373449	8.51146438886988	8.66584139617904	10.5750150777588	10.714179774712699	10.6610831129096	10.0597333515602	9.82305979379806	9.91256616853872	9.25388373595038	10.159495745123198	9.537312400835619	10.548322988154	9.22150603768683
hsa-miR-199b-3p|+1|-1	7.13059505410248	7.87431469008366	7.81385801453273	6.24686921638275	8.395212563234379	7.015422231901099	9.07746263120533	7.84372204431201	8.61980962636752	7.87086627936388	6.63734288675552	9.05206507623953	8.7259803259003	7.535775020448019	8.2839317183411	7.468553609763569	7.3169508122519895	8.75714480435932	8.77541456892369	7.6885306258555595	9.11434068439104	7.08709221490699	8.10365885150028	6.976585793203981	6.97759794030925	7.71851901663466	7.898026738568749	8.35841147944554	8.83589625797094	8.07926674084007	8.157566323252981	7.344838927529769	8.06780299083922	6.256775321819941	6.565892133162709	7.6198641325262795
hsa-miR-199b-3p|+1|-2	4.96519586684421	5.989301531208239	5.77566596544212	4.3989514280649	7.1388756168453895	4.8010888186047405	7.20548844109683	6.000619524628509	6.86945426804229	5.32118771157866	4.25956359132438	7.636243607159161	7.0807295595638005	5.48149326788484	6.56076066065575	6.37488604717641	5.29448470459767	6.86086739716517	6.98443957223982	5.99953093989767	7.065215422244611	5.08549979863122	6.253971717376991	5.477819554796421	5.297779942900259	5.89075271649477	6.21658612385541	6.40410095742738	7.07908225453485	5.88385661225153	6.70843363867501	5.49733316964224	6.1158726197240805	4.83808997036296	4.71670287113879	5.93806284065917
hsa-miR-199b-3p|+1|0	6.97003359758531	7.506995204218991	7.6283667086465	5.51724699336603	7.13246649834236	7.0376184776434805	7.95974197219871	7.089071490630221	7.38467113089745	7.47249506600027	6.51994004698894	8.19251389495788	7.57742348904693	6.8449496677489	7.5544836856775905	6.27831093824271	6.61088662434119	8.53837910283224	8.37464139195438	6.851342400675451	8.133184822105381	6.208174714776349	7.057983126990731	5.63522339947154	5.964047311127219	7.367020566943951	7.53630890918303	7.451696131795349	7.93864121235069	7.44583733361217	6.88174283220685	6.41382210495647	7.280487926998321	5.72725857263412	6.19062354598317	6.54399114076901
hsa-miR-199b-3p|-1|-1	10.062805833414199	9.249377119071301	9.823250115545461	6.309134974421291	7.879415993257529	7.97575443683309	9.100954933699551	7.62610907397418	8.62839452027259	10.300954045906698	7.685655163229869	8.60118251606311	8.66612391646077	7.961594664444269	8.60510079183746	8.26917459387508	7.63881410822904	9.763372742241609	9.11441606629491	7.92596190929808	9.1259826431288	7.68983335105108	7.9267758813066695	7.34444720523781	6.94736174240986	8.848967005977661	8.81740407000181	9.0081852480577	8.677369137698411	8.516051101065331	7.94748831616737	7.62826448747008	8.05409262349352	7.247310961967091	9.19354288830131	7.91442960068983
