	TCGA-BF-A1PU-01A	TCGA-BF-A1PV-01A	TCGA-BF-A1PX-01A	TCGA-BF-A1PZ-01A	TCGA-BF-A1Q0-01A	TCGA-BF-A3DJ-01A	TCGA-BF-A3DL-01A	TCGA-BF-A3DM-01A	TCGA-BF-A3DN-01A	TCGA-BF-A5EP-01A	TCGA-BF-A5EQ-01A	TCGA-BF-A5ER-01A	TCGA-BF-A5ES-01A	TCGA-BF-A9VF-01A	TCGA-BF-AAOU-01A	TCGA-BF-AAOX-01A	TCGA-BF-AAP1-01A	TCGA-BF-AAP2-01A	TCGA-BF-AAP4-01A	TCGA-BF-AAP6-01A	TCGA-BF-AAP7-01A	TCGA-BF-AAP8-01A	TCGA-D3-A5GT-01A	TCGA-D9-A3Z4-01A	TCGA-D9-A4Z2-01A	TCGA-D9-A4Z3-01A	TCGA-D9-A4Z5-01A	TCGA-DA-A960-01A	TCGA-EB-A1NK-01A	TCGA-EB-A24C-01A	TCGA-EB-A24D-01A	TCGA-EB-A299-01A	TCGA-EB-A3HV-01A	TCGA-EB-A3XB-01A	TCGA-EB-A3XC-01A	TCGA-EB-A3XD-01A	TCGA-EB-A3XE-01A	TCGA-EB-A3XF-01A	TCGA-EB-A3Y6-01A	TCGA-EB-A3Y7-01A	TCGA-EB-A41A-01A	TCGA-EB-A41B-01A	TCGA-EB-A42Y-01A	TCGA-EB-A42Z-01A	TCGA-EB-A430-01A	TCGA-EB-A431-01A	TCGA-EB-A44N-01A	TCGA-EB-A44O-01A	TCGA-EB-A44P-01A	TCGA-EB-A4IQ-01A	TCGA-EB-A4IS-01A	TCGA-EB-A4OY-01A	TCGA-EB-A4OZ-01A	TCGA-EB-A4P0-01A	TCGA-EB-A4XL-01A	TCGA-EB-A51B-01A	TCGA-EB-A550-01A	TCGA-EB-A551-01A	TCGA-EB-A57M-01A	TCGA-EB-A5FP-01A	TCGA-EB-A5UM-01A	TCGA-EB-A5VU-01A	TCGA-EB-A6QY-01A	TCGA-EB-A6QZ-01A	TCGA-EB-A6R0-01A	TCGA-EB-A82B-01A	TCGA-EB-A82C-01A	TCGA-EB-A85I-01A	TCGA-EB-A85J-01A	TCGA-EB-A97M-01A	TCGA-ER-A194-01A	TCGA-ER-A196-01A	TCGA-ER-A19K-01A	TCGA-ER-A19T-01A	TCGA-ER-A2NB-01A	TCGA-ER-A2NF-01A	TCGA-ER-A42H-01A	TCGA-FR-A2OS-01A	TCGA-FR-A3R1-01A	TCGA-FR-A728-01A	TCGA-FS-A1ZN-01A	TCGA-FW-A5DX-01A	TCGA-GF-A2C7-01A	TCGA-GF-A769-01A	TCGA-GN-A263-01A	TCGA-GN-A26C-01A	TCGA-GN-A4U5-01A	TCGA-GN-A8LN-01A	TCGA-HR-A5NC-01A	TCGA-IH-A3EA-01A	TCGA-XV-A9VZ-01A	TCGA-XV-A9W2-01A	TCGA-XV-A9W5-01A	TCGA-XV-AAZV-01A	TCGA-XV-AAZW-01A	TCGA-XV-AAZY-01A	TCGA-YG-AA3N-01A
hsa-miR-101-3p|-1|-2	5.951997826031519	8.64825679074697	4.95672816357488	6.12317563225938	5.2517011435734995	6.254771511004679	4.55595265645079	5.94753538343313	5.75402296186851	2.10641515856359	2.95196482338121	2.61032795339029	1.92027321427648	2.94128786478602	3.255554953131	4.2325312014379	3.75141901083327	4.5345393033691295	4.0100496983664	2.54140270810588	3.4192104476969503	5.0975727568555	2.46265335377871	7.578240388584669	4.87662314907337	2.00901575436199	5.836863572524769	4.94169146741062	0.6640565788005699	7.081457326956801	5.96813463643856	7.51347251053375	5.92304991405901	7.4736002354034605	5.9374694123472	6.54586795453635	5.448916642874889	6.6554841441660795	6.54335561779401	5.38180116685406	4.74609958885845	4.132953743917009	3.42427405887274	3.0195213973703	3.874239150608	2.2477723715905	2.07918302204533	1.66208081258412	2.46066887940169	3.41024034640294	3.29429492570821	2.80777826388206	3.0234415585482597	2.30719069605645	3.2623888306290603	2.53230573828436	1.1793241085063202	3.0615142479165094	1.31145341465691	3.0432577992406498	1.45534804541256	3.42215036750162	2.5240072632601898	3.4715923910889797	3.6131823682777595	3.40524726842149	1.60844970670651	2.27669777845917	2.20236868061398	1.49870683535295	7.9801213233546	5.7806855199774	5.37983904851804	5.9249953943505895	3.69410495492398	5.89603947418234	4.36927239635465	5.88039256592986	7.39527714176685	4.74148947616779	5.05248688003178	3.6148557456445802	5.241148835817411	2.70472662877488	3.4412042087857095	5.316738135283691	4.54976831528461	4.08587365671361	2.2429212740467404	4.68198514211557	4.33767249484294	4.02532371546244	2.36061495803869	2.42829541209037	4.36369577375029	4.632084627618901	4.8999086766355004
hsa-miR-101-3p|-1|0	7.85654327031144	9.30826459681682	6.12868751821993	8.290389948818769	7.72183048514853	6.4266523810288	5.56162647459381	6.63097269632661	5.684289363237769	7.4312197274111105	8.525898684891791	9.006969450532699	6.55200160409635	7.19837401675216	6.275718724393831	7.151909332508321	6.08189852062911	7.97235713566872	7.6894852651614904	6.098067152797519	6.90442584549691	7.09686534842094	7.28165359504246	7.76676435171968	8.914897798868019	8.825121792730949	9.74305806291849	9.12211814583562	4.46225806677426	6.95276060055461	7.94615306754377	7.56918826768906	8.293477686864179	8.30099886656642	7.02825917752905	7.22101638506922	6.28707856475558	7.03695250986461	6.627670625884429	7.470413504749559	9.403258946772562	8.24797958147302	8.12675976834136	7.68338289348487	7.7146867309199	7.23820952501079	6.06880858476041	7.177298314014079	7.3450264489816295	8.49572812996809	8.2646587003434	6.63566286555686	8.10039068270128	6.223385910456849	8.45115187662628	7.74223892149415	7.14668170273921	8.308269912588	7.2066191498862695	8.52316693413866	7.29397115064631	7.438950678761881	5.95638780076323	7.536035233082111	7.0505776034953795	6.82821778628445	6.15698790983729	5.2593874387178605	6.2189324114513695	4.60711901527072	8.70948380476474	8.1822588319734	7.546723707656191	8.6483717199707	6.4841224276899405	7.663627782921339	8.462552444054099	6.81871846684268	7.82995679497901	8.88986704142083	6.69609810375389	9.00686092931608	8.0331164085385	6.435458911197389	5.9564204362499	7.50677336198231	8.46258464171755	8.03302686274754	7.7041887706571295	5.94658387450899	7.32316396342072	6.494299574860481	5.021423585308121	5.76067157437822	7.90017163937781	7.831111022959501	7.5633807167484495
hsa-miR-101-3p|0|+1	8.11710204105109	11.0925927669613	7.360828773590519	9.18986433381528	8.3530637395479	6.528309163159679	8.1085674584186	7.367238943545541	6.74059436384629	7.92685590236251	9.44762154214525	10.6189764771919	6.6945862255997195	7.471584716582139	7.84225347599169	8.93076321110026	5.9397487753595595	7.63200267448824	7.79448550277392	5.21574095935767	7.56756399675683	8.11314051887959	8.27883385287738	8.515227973293001	8.91046567182002	9.23743701947584	11.4938747897368	11.502591207369198	5.744372600998711	8.84645659393272	8.69438236940376	9.83641339547313	9.92968531838291	8.86369852292931	7.040214890279371	8.75800510517342	7.4751221757640005	7.7717946843693495	7.375649755591019	9.308851284178962	9.13710186282828	8.716792700577269	7.9153807259776405	7.32327586104091	8.09474079870268	7.2928931492838505	6.25804094705366	7.224003951412151	7.3878341581805005	9.92384621490174	9.07330199259817	9.96887219517489	9.653136985531699	5.63536561694641	9.6797803992328	8.342237259042701	7.24918391118796	8.9960987984875	8.497754861059281	8.76166956262994	9.25964267878431	8.27873956814438	5.92449427089233	8.11080036996338	7.47179812389042	7.13267160985787	5.9007431776767	4.33830868213496	5.89136974009373	4.13878385649557	10.1207814523535	8.1595056139874	6.964247737907139	7.977981300599151	8.646525154536231	7.893523829967459	9.790288138202788	6.5788158800942895	8.64779447909299	9.84688903169925	6.123371777085859	8.71155266588181	7.676838237943059	6.862380385411849	4.934784992872389	7.13317894193326	9.73306300912567	8.878298985882449	8.27103209919515	7.77933902413723	9.034903659399141	8.1968283956393	4.46851849505817	5.40331485347876	8.25810625648056	8.317468574956441	8.83534501432531
hsa-miR-101-3p|0|+2	4.76034852033891	6.3786981601804005	4.22684911752174	5.3222910799409	4.671615347016809	2.13145810043444	4.55595265645079	2.17621925518869	2.01999574648337	4.846597404302	6.641319464612599	7.82177443667271	3.4869039889708597	2.7153381700045496	3.6865563848466496	4.7555775476932105	2.29613387543149	3.9667944092989904	4.59335441907628	2.76253103096094	4.23103818741655	4.34744498479321	5.16676553340461	3.69750916992548	4.87662314907337	5.7931507951861905	8.555400815952	7.94087757184597	2.89333296452446	4.78433489728007	5.10527200026329	5.472446609821009	6.155804811987231	4.32355550528612	2.4896566572614	5.1475397996882695	3.71259919141706	3.90332286595554	3.03425461443399	5.40163713741104	4.9942118317567905	4.99749554620829	4.23091615508659	3.441065188533	4.39513245182325	3.0872894463176603	3.2633063050294	3.61548429329163	4.07591290360548	6.49328116599916	5.7231544451754495	7.59294836542461	6.8603902085396395	3.09917221518842	6.726117361697379	4.83822114308131	4.570749343184049	6.06110506037022	5.535543870524269	5.1298178649181	6.37303343728948	3.54736648919237	3.0228405192628505	5.00342972095593	4.30220168374668	3.34729340055215	1.24254763221752	1.7256998341268401	2.59533201932275	1.06731916458383	6.62556165605174	4.5422524566848095	3.32918815225102	3.2871954260167997	5.820179574820799	4.80804120569793	6.23215252550846	1.7477078455886799	4.47197836779017	6.3590716549012605	3.23719206008237	4.924241932657769	3.9061508858699603	3.58960607957508	1.95843771209939	4.35653059575688	6.12946296173391	5.16790879819206	5.26060750216183	3.5444737813804306	5.662862943670991	4.34758647494132	1.90968154967648	2.42829541209037	4.61196537012851	4.5003874628976295	4.5510795594365305
hsa-miR-101-3p|0|-1	10.5985486772337	12.9139555699901	9.45667442090758	10.741474265074	10.527673279768699	9.3112754110137	10.660926560689	10.5142656246084	10.5033275873355	9.33695450024676	10.8301312976375	9.82512846596101	8.36264356957822	8.87242142916551	10.030727639718	10.779355325288998	7.97903843360447	10.200597238747	10.595379196593699	7.655182763365881	10.2731422184579	11.364177514664199	10.008428158769199	11.9687285078305	11.782578932060199	10.8241791831601	13.6647193620745	11.792172829775	5.40945051295874	12.3265316807516	10.873891141514099	13.7722293480794	12.522942835899501	11.9385445565517	10.6085853135015	12.456447300996402	10.986438994303802	10.7028033046034	11.196212163631598	10.709925706505999	11.8407642667993	12.108008403778602	10.186624120631599	9.898286962903098	10.6019367037674	10.1022168456559	9.12403640648391	9.53314185454783	9.845124292146831	10.875822451298099	11.232079219900301	9.935658431928509	10.672990070768199	6.900571257075519	11.3005852769433	9.722166071875401	8.71943988559731	10.408719579984599	10.044056143455	9.940074815925	10.577076119464301	9.20336959508349	7.80074319494724	8.46866053196247	8.434922896882139	10.8325284796288	8.32192070113168	6.52579496196847	8.558744677870049	5.50364130493054	13.116355895658	10.252458472732402	9.57321195707399	10.3761122227896	9.324195413916339	11.0662434534076	12.7599346689461	8.60288599199641	12.020389172645302	10.1579917174546	7.85270314529956	9.85754236530461	9.41250248366011	7.265716367201611	7.26659610721539	9.94618603813078	11.2405196269135	10.872668927827899	9.26045268661041	9.42012756607279	11.8094450440607	9.63429228719426	6.4265258350412795	8.1044610065442	9.90031168518621	11.358655740483	11.6807530851059
hsa-miR-101-3p|0|0	8.42746397003599	10.6656776607675	6.25779214185254	8.80849520507751	8.685420737615889	6.1008098937973605	7.90957402441511	7.42747401775781	7.11916392164291	7.82115013006086	9.12091702502385	8.83838874540044	6.45610835430933	6.466126432679009	7.86594819401896	8.414978475084599	5.4278586742087995	7.51793726517987	8.2032817485314	5.19690016335143	7.73288073782248	8.264826285663531	8.128156329923941	8.84611349230962	9.698010368010289	9.075381257192051	11.319758488968501	9.491072925608131	3.52626563022077	9.256280675539239	8.77687927998569	10.2448152284046	9.81443405961425	9.29195956935595	7.80351066525923	9.364541727618759	7.873366007606339	7.76609368182842	8.04988737857031	8.25362087096683	9.87056981556353	9.85862724192982	8.26220372148453	7.916231136605071	8.375613955747369	7.99510032114614	6.69230574613593	7.5941581951255	7.66483066245124	9.214135223437399	9.16667772667039	7.38073551319577	8.69843963862838	4.806638088065889	9.551795705869731	8.067280178448451	7.165868342323401	8.922629288732619	8.03649184232753	8.69963966541858	8.43082822641047	7.1588927540731	5.069685009525299	7.187416323299849	6.357557428254	7.9827690044565305	5.7803972461858795	3.9998317567195	5.601427170907919	3.11582407051354	10.5172300097308	8.5756104941792	7.782427246887011	8.427522834964929	7.04079319312421	8.52028958165817	10.3457203259594	6.271462070976121	9.21524311373059	8.977150972138359	5.37015597118205	8.59250154126445	7.9730715677274295	5.06884812601745	4.92339440405842	7.83256514755673	9.0427799276045	8.41652366278226	7.714785146070441	6.051827225767799	8.56637831660322	7.49036909679176	3.93034481074978	5.06850919957645	8.356679713102581	8.97536006265388	9.193178613219802
hsa-miR-103a-3p|+1|0	5.305983593132269	5.8494680513552	4.59208673609349	6.5390639538854405	4.614495865352421	5.3266075946114295	5.04462439722303	6.26890194300074	5.75402296186851	4.74353414546638	3.99759791019663	6.22418442061034	5.180943447068599	4.703412185849889	3.6865563848466496	3.7567558137256802	5.18773008918499	5.22373542359321	4.75346984208558	5.3582149410586295	4.85202368488717	3.83750319114953	4.93660044088339	4.41793081697707	4.424983111287959	4.99348269286977	4.74492536169358	6.11178153170241	6.44171865861328	5.5490760916495	5.71810800840513	5.43423920797899	4.87931061546031	5.29979457047507	4.1567556352079205	4.3629654991997	4.77017510120369	4.63161257217948	4.69541723523787	5.612068790308781	5.09930847801964	4.50798884797206	6.20559176950601	5.18251768574641	4.72828774564732	3.99981576719204	4.7731018209343095	4.682454291477179	5.75695226843831	5.70503944080641	5.14827354350158	7.272887201689991	6.0623175671509895	6.0972995478883	3.8829489920752	5.1686010775472	4.570749343184049	3.5876921463043203	4.549296853252519	5.28935985570609	3.85820582872215	5.10985704732754	4.1675687054936095	5.3890046652098205	5.63499474343444	4.42226758440919	4.92469090845423	4.783203116028	4.789590623032639	4.93449132935359	5.44279822140723	4.8711285588127105	4.87742857601901	4.56109917429383	5.54425590353462	5.21182394745899	5.163461473672441	5.45852898677663	4.9352688573490795	5.2781261721874495	5.65980062492347	6.008789986753531	5.40474086817009	5.9214579139084895	5.437427431578059	5.00794833503821	5.03951180158935	5.33737064483949	5.00836534388984	6.50796043111474	4.4736754127293805	4.02532371546244	5.176126655417639	4.05762692445332	4.627091264748111	4.842519981090669	4.03171922274339
hsa-miR-103a-3p|+2|+1	2.8339239833481096	4.0246430478027895	3.0567492973136097	3.9593987277650498	3.62961167415808	2.76490453527466	1.7530741564119598	2.65065279951056	3.3458899475677204	3.31131980922123	3.4239409354944996	4.38255096304874	2.61016538252873	2.88803069734234	1.9449032771944499	1.9023444594715	3.14123608102412	2.84983683713859	1.5305604546104101	3.5956897470563	3.8001322342320605	2.55780279324602	3.07982142511496	2.82616033285617	3.59742474830284	3.64331201132932	3.1940638725631203	2.97477479029668	3.00259112217585	3.4288912894319803	3.77753381015336	2.66398489028554	4.125577877717101	3.10585058950472	1.89357754316981	2.51308862343627	2.47979512242987	3.07252276510902	2.2276857730724	3.7139051181953198	4.14079155322819	3.0623199912469	4.29453375564045	3.9705421544508703	3.2014138932024103	1.8072145563378998	2.8444962391249105	1.66208081258412	3.62757483011654	4.20606914078124	2.7443273414363802	3.23310211040519	3.5814531145285695	2.7213020901257403	2.5535815834983	3.54524318279164	2.7422605168681904	2.22473243360912	3.3329551097551398	3.2484201437850397	1.85333326223267	3.28502446559755	2.24291877271253	3.40079702568878	3.86572944665169	2.4825093278100203	1.60844970670651	3.2993990491068304	3.03644831570328	2.16001553663087	3.9708817225081496	3.48886332263801	2.73957023767134	3.1796951575557797	2.87239293923334	3.4531589039235198	2.7266580726521803	3.70633786779036	3.7853804388416803	3.4771336161746604	3.4544680462957995	4.7290688680507404	3.7171244604550298	4.04038056009889	1.95843771209939	3.15523388573919	3.2049633981323797	3.71127258892668	2.69833150974828	3.2731687869023403	2.08027191094508	2.83052536662022	3.38137248490461	2.97945781901179	3.36152736284585	3.3342919275824703	1.51408703273722
hsa-miR-103a-3p|+2|-1	3.91072550452386	6.70869304208049	5.093262637224741	5.530464801176819	4.36029991484792	5.551305468420299	6.52785670376287	7.02134782342996	6.08148592688589	3.2118686362380497	2.16793243932396	4.38255096304874	2.08715905835426	3.30858737229523	3.0224209208267703	2.7381170141530697	3.9239876829670797	3.69764742241382	3.8772641018869503	4.4417924824210795	4.10119682603713	3.3210779028886197	2.9019121797331295	5.041315405623389	3.8893220947209595	1.14406601832129	4.01538196533056	3.2068940193108704	4.06887349348313	5.894331146503509	4.35959948171377	5.669506996540299	5.6393656200903	5.76190237222198	5.364229473554491	3.84617165235268	4.30420288205254	4.98568333597011	4.6558076350345	5.278311712797559	4.10452611118403	3.39201732515867	4.470109135914	4.09191537214627	3.2014138932024103	2.8578115865193396	2.9486314258405697	4.0137378466442994	3.8397882261766805	4.0575190183691	2.7443273414363802	3.5611669929435803	3.54801412322404	2.2079195148382498	1.28250950799273	3.29774359844393	2.7422605168681904	1.8367197257324601	2.2898420042430097	4.466016484581	0.9038971059178209	4.00585341440284	3.7967716685389	2.9829140595902204	4.30220168374668	3.08894893903867	3.2011570658355804	3.8150934092213	3.87665499631858	3.0537320764813103	4.3582100599436	4.76961115242865	3.4973145104494	3.58979694347748	3.84278850755259	3.36541609575364	3.9115011794382406	5.7103202786934695	5.5217417677480904	4.78514451146758	4.58434547988841	4.604411742028651	3.97533197643389	5.160753320644201	3.1598914452203704	2.7508266191312005	3.7766913431325198	4.443655289658531	2.7463404665238	6.87872808091993	3.2413157741159395	3.8324395438440604	4.24200793670698	3.68880134787063	4.381644431896221	4.47254137997526	3.23835627752212
hsa-miR-103a-3p|+2|0	8.02700744477273	10.5413258560553	9.04047489230408	9.8950991868074	8.69621427709249	9.33844417894578	8.59780665788747	10.3099345855615	9.95657092331797	8.11581502210858	7.48729985681426	9.75581088225682	7.76352825699803	8.38342277764374	7.69789662765012	7.52409777174065	8.89626996083935	8.67450606772691	8.66431951536738	9.08849252749416	9.21766665730038	7.541924023462861	7.8935894060010305	8.93424399419299	8.75682191334957	8.177878828211	8.17734487745884	9.73592946233544	8.0541586925136	9.26211202215892	8.502299905542309	9.50062198419553	10.3093364564549	9.79941682363451	8.61884824432582	8.32385801719138	8.065355446378321	8.959437660019221	8.8901385125464	9.592261443862231	9.549532867453161	8.22008675859385	10.101921383285699	9.3263290063891	8.39916241995725	6.98659517645748	8.077218168860691	8.31250161373544	8.86286548358784	9.36399295501035	7.93109319270167	9.28265486017185	8.7425264433292	7.4438212923933	6.96653057546206	8.4509375588789	7.767503641993411	6.7240485336908	7.83588540001588	8.91919186052145	7.32565425168378	9.17696472636743	8.50847374308824	8.30019031286101	8.8435362824425	8.17826704293636	7.792040874235361	8.48332679484362	8.672654533149482	7.868012362620091	9.0740234615386	8.4628181270021	8.18736043674181	8.17978435302343	9.0306153809784	7.85457775680284	8.6274179889461	9.856024732205471	8.79390604027856	8.3900893172903	9.042931539878289	10.0404651482076	8.8839955253583	9.23903569290885	7.09446010064852	7.09256133929637	8.67005210352873	9.63424352730525	8.625704787466969	10.3580860016391	7.84898102789049	8.28193728397294	9.25621732909008	8.11100983345573	9.14910804625681	9.00724924070221	7.538717023704081
hsa-miR-103a-3p|+3|0	2.12488137369398	4.3534456306244	2.6768064363817503	3.7464326636939704	2.89347570051539	4.310365439287089	4.40268567849286	5.04950185423193	4.4176617003860805	1.72872145556373	1.6986662535339299	2.4696370659779903	2.23672620786384	1.0796303055806802	2.3992201745550097	2.8203140166367797	4.21733101208635	4.91990674238788	3.24799010179925	3.70640553689991	2.8198679599729104	2.97146879236091	1.90558771232272	3.49737117229806	2.56928660507284	3.04617332410825	2.5248779863508504	3.46770922678968	1.73903886407161	4.34084553408456	3.45432844483069	4.20209709989709	3.22214043984758	4.25986835141922	2.9102205054280903	3.23658038933706	3.64608173683684	3.2915281092510997	3.4592927494752503	3.83555734949848	3.1149051063874604	2.3170015859397997	3.8198035961235806	2.7512607487322303	2.7910241163380096	0.8743797958564671	2.251958880392	2.29175313840939	2.69688532559198	1.76884675185862	2.50188954871698	2.20202039559256	3.20603894004035	3.04267423639675	1.4431509813206003	2.2267349718541096	1.94320483702296	1.07194975771231	0.637580512199854	2.15842906259452	1.66802099912907	1.55771749335069	0.747451863084466	1.9714757361028998	2.2466145177665497	2.37059213124544	2.96915970184483	2.6744483627070497	4.19308169015186	3.99750220382758	3.6761406062641604	2.2305039036587404	2.9195331672410796	2.83460776279113	2.72688691733818	2.16663813008648	3.79951971483661	3.99417753943254	4.541533987910911	2.8128459377810198	3.4877000122719104	2.8150117972444	2.65025942140851	1.9106066536188702	2.6534612817050203	2.7508266191312005	0.997484618276132	2.63865841071124	1.86213160333998	5.4704837867311396	2.6386977950612502	3.02364922702211	3.7695018738502	2.42829541209037	3.89892655691733	2.8191323972800295	2.67802616932931
hsa-miR-103a-3p|+4|0	3.33575330519229	8.29595093577353	5.24755136464607	4.50696695133362	3.80579123391573	8.12545195977626	7.101384641610499	8.86020945582683	8.18637905849525	3.0485219925059504	2.69827185405362	3.9774533881127203	3.4869039889708597	3.18155335323457	4.355849150360471	4.1071542969358	5.360779827818299	5.927761751525541	4.56485161466753	4.85623754282468	3.57407241838939	4.47975614800922	2.5131073463709503	6.43105097870045	4.37438814398601	4.50973015367597	3.2293254017823	4.5771946564548305	2.89333296452446	7.95734656206018	5.04926616768192	7.78797234515371	5.56196617552482	6.93544330485191	6.04817751287986	6.518831259645469	6.48082438581329	5.7342159355364	6.30491089575257	7.0288886999540905	5.1446607964751205	5.15465901308986	5.36494052660419	5.07865514128239	4.42602943888084	2.93842857352205	3.4523110544266897	3.50978286529433	4.3075964466278	4.38297626907107	3.72016048598928	3.8282781361153706	3.6460920741655203	4.28017877063742	2.81085304991875	3.29774359844393	2.80887019063159	2.22473243360912	2.2898420042430097	3.51005733903098	1.2058118174377	2.4259221454488102	2.13557593159351	2.9336115401239105	3.43728199374844	3.7564469478476297	4.37915791689674	3.1195804310770203	4.82669140199309	5.277835446639389	6.13241157561236	3.37496772169704	3.90874798199193	3.03297247829331	5.05816363028541	3.86505635317567	4.74676128329366	6.148960396322429	6.73104811165849	3.11608806596331	4.88798585513379	3.85265835086054	4.05206156555173	3.5218990268832004	3.53399925910039	3.76641061507891	1.58160768289044	4.03420276831817	3.3845575090066804	9.32734572754503	3.3540769580105	4.61084394738126	5.19434824914888	4.30614895931392	5.40042907206571	3.8919476271085696	4.6219998152039805
