	TCGA-3H-AB3K-01A	TCGA-3H-AB3L-01A	TCGA-3H-AB3M-01A	TCGA-3H-AB3O-01A	TCGA-3H-AB3S-01A	TCGA-3H-AB3T-01A	TCGA-3H-AB3U-01A	TCGA-3H-AB3X-01A	TCGA-3U-A98D-01A	TCGA-3U-A98E-01A	TCGA-3U-A98F-01A	TCGA-3U-A98G-01A	TCGA-3U-A98H-01A	TCGA-3U-A98I-01A	TCGA-3U-A98J-01A	TCGA-LK-A4NW-01A	TCGA-LK-A4NY-01A	TCGA-LK-A4NZ-01A	TCGA-LK-A4O0-01A	TCGA-LK-A4O2-01A	TCGA-LK-A4O4-01A	TCGA-LK-A4O5-01A	TCGA-LK-A4O6-01A	TCGA-LK-A4O7-01A	TCGA-MQ-A4KX-01A	TCGA-MQ-A4LC-01A	TCGA-MQ-A4LI-01A	TCGA-MQ-A4LJ-01A	TCGA-MQ-A4LM-01A	TCGA-MQ-A4LP-01A	TCGA-MQ-A4LV-01A	TCGA-MQ-A6BL-01A	TCGA-MQ-A6BN-01A	TCGA-MQ-A6BQ-01A	TCGA-MQ-A6BR-01A	TCGA-MQ-A6BS-01A	TCGA-NQ-A57I-01A	TCGA-NQ-A638-01A	TCGA-SC-A6LM-01A	TCGA-SC-A6LN-01A	TCGA-SC-A6LP-01A	TCGA-SC-A6LQ-01A	TCGA-SC-A6LR-01A	TCGA-SC-AA5Z-01A	TCGA-SH-A7BC-01A	TCGA-SH-A7BD-01A	TCGA-SH-A7BH-01A	TCGA-SH-A9CT-01A	TCGA-SH-A9CU-01A	TCGA-TS-A7OU-01B	TCGA-TS-A7OY-01A	TCGA-TS-A7OZ-01A	TCGA-TS-A7P0-01A	TCGA-TS-A7P1-01A	TCGA-TS-A7P3-01A	TCGA-TS-A7P6-01A	TCGA-TS-A7P7-01A	TCGA-TS-A7P8-01A	TCGA-TS-A7PB-01A	TCGA-TS-A8AF-01A	TCGA-TS-A8AI-01A	TCGA-TS-A8AS-01A	TCGA-TS-A8AV-01A	TCGA-TS-A8AY-01A	TCGA-UD-AABY-01A	TCGA-UD-AABZ-01A	TCGA-UD-AAC1-01A	TCGA-UD-AAC4-01A	TCGA-UD-AAC5-01A	TCGA-UD-AAC6-01A	TCGA-UD-AAC7-01A	TCGA-UT-A88C-01B	TCGA-UT-A88D-01B	TCGA-UT-A88E-01B	TCGA-UT-A88G-01B	TCGA-UT-A97Y-01A	TCGA-XT-AASU-01A	TCGA-YS-A95B-01A	TCGA-YS-A95C-01A	TCGA-YS-AA4M-01A	TCGA-ZN-A9VO-01A	TCGA-ZN-A9VP-01A	TCGA-ZN-A9VQ-01A	TCGA-ZN-A9VS-01A	TCGA-ZN-A9VU-01A	TCGA-ZN-A9VV-01A	TCGA-ZN-A9VW-01A
hsa-miR-143-3p|-1|-2	1.89233672622427	3.7423479673203497	2.13260238258471	3.8064249610141303	3.57913688287922	3.4844112342975198	1.81746870074179	3.24134891455334	3.9198388639560098	2.76709968493647	2.9298429303464903	4.7633777461181905	3.4028383330354903	3.8654555983230603	2.4948869875282202	3.34274524675587	3.0738718826619906	3.68120829939165	2.8207806780674396	2.53764985099099	5.22534882447349	2.73888922827946	4.28841693863686	2.3209702686055897	2.77155687338622	1.85294104948107	2.5484759265741	3.2491114523424	4.54303809111333	4.09187358833992	3.0979568592989097	4.22993123533487	2.54251410297518	2.3529892751882797	3.29292611245306	3.2422781827115204	3.1753256397453904	3.04248138072465	4.103852497027	4.08907895148333	3.3793582141856002	3.86449821755625	4.88980017602116	3.5426441552560495	3.3619373877074397	2.63751546635835	2.98136121092403	3.39734274522722	2.43587834524614	1.9280296929876	3.5008542835982	3.65757690303658	2.9011669233543396	2.47147001467703	3.34361421750171	2.4068064381536804	1.93882914447314	3.4288539079455203	2.8276281164065	2.71742050756882	5.32259575411513	4.46857924231281	3.52319418602774	2.86234730316096	3.70815360168413	2.65923323821496	1.81486721427345	1.12942887381945	3.10567383373859	2.07659487391997	2.79969152183941	3.20870528948576	3.94145756955521	0.8918392347120021	1.9345567930432799	3.3001033860780797	4.25868433885562	3.2975321177117403	3.3448061443753	3.3325484080594503	2.2044495890021603	2.3663968977001404	2.37254385982092	3.2187152567065	2.4206921676427404	4.088163976022029	1.88931773860677
hsa-miR-143-3p|-1|-3	2.02644892274824	4.11349555424985	2.81655495640082	3.75182139077892	3.57913688287922	3.72036871497333	1.92794801189338	3.0644658950645	3.3657719297712703	3.19898543871756	2.5636014694502998	3.6882497067621203	3.5516481278095604	3.0794833433597497	1.57880241111584	4.02897777321585	2.9098473268321903	4.96261513390966	4.073610670044871	2.7105857227816004	5.610095203819599	3.3239648041123395	2.67419174718199	2.80632865527322	3.68382775193071	3.17867828748326	2.471714073438	3.35286903799062	5.490053474117251	4.07900419179361	3.94828757799368	5.08445771048026	2.98867083156375	2.7910910771982205	3.5533826007116	3.33161398661793	3.2115246649413596	3.5997281629867595	3.8841186760413198	4.47761529453685	3.4447292065108504	3.93794141128012	5.10709294263188	2.7642189966353303	3.4236178385608302	4.05898949994493	2.48496464201252	3.1696798556995898	1.93945307211555	2.46772853284012	3.7517309840358	3.42009892523339	2.9544981092610896	3.23920422348251	3.8511963539947303	2.8619699180164395	2.5594902543349902	3.2492562823849904	3.53863473302098	1.6593868900705901	5.06244047470438	3.8935810331258898	3.9201893353796695	2.26835177837194	3.2839401657386804	1.92539429209097	1.24707875486194	1.62223321282759	2.9920183536815	1.59039381166058	3.09290152224077	3.36118660005424	3.50979600298214	1.2785202508130502	1.1217356720611102	2.770253346752	4.16452202301844	3.14583273813272	2.97634199317383	3.49826195391029	3.48414843939892	3.17843604095517	1.28252305791091	2.5163554128179197	3.0814209876840097	4.15344506268984	1.7672686720336799
hsa-miR-143-3p|-1|0	3.3789067767885297	5.0317919959222595	4.23974577841362	5.0387522462575705	4.90144322254216	3.96963007187577	3.2773780256692304	3.8984759473073	5.29530258157212	2.82198607835136	4.44062349229479	8.199598085259641	4.46395415195958	6.360816083240451	3.3608815439016606	6.6131067531834695	6.03586399014074	5.252286983739981	4.82245014664233	4.1705136136169	6.94115813570026	3.90900268331797	6.8027962048059	4.34463636548754	4.16989521753196	3.76833246063304	4.58726038557228	5.242874190708339	6.3737599355084	6.77382598224444	4.9007844880847005	6.20537252447116	4.300188276014549	3.04454338814369	5.4234616995867695	4.65418550134309	6.01304737166586	3.57856263537943	6.47335979872624	5.902465044626171	6.894066896343699	6.62569060847338	6.46618055167387	5.756988421895731	4.5517945012331795	2.5483253867125097	5.907138565096719	4.93953841272317	3.5499493875714805	2.9429243445636804	5.23079676845582	5.0576503827911905	3.77181060345044	3.7020652888503505	5.669315242189679	4.50066823774968	4.1907170404764305	5.66652843801041	4.30142716167489	4.65000922653839	7.03850102992037	6.04772582760883	5.46837577931967	3.99983785460897	5.35106718510562	3.5402684257222004	2.64742476136988	2.44730263282043	4.3311765072093396	3.85557247535072	3.38060891225051	4.702108184851349	5.63648058400558	1.8345577219716	3.3467402145925296	6.39475620279729	5.97001295226504	5.01809156813868	4.68261189043656	4.36591736479792	3.0755782615506297	4.35640253541489	4.7109768345295	4.587376052280769	3.0274119594617797	5.277612865668731	2.5380855681014602
hsa-miR-143-3p|0|+1	8.11811866742104	9.65932575261634	8.9068559836189	10.227128552095401	9.910676285089721	9.67307843437199	8.81410903338762	9.118613668594671	10.064931979216801	7.839655162379509	9.554334132429009	12.760993671528	9.692250643153981	11.026713995962501	8.72209083948841	11.043273553390401	10.092472157578	10.514577940872801	9.392115058262618	8.627521002074781	12.2885555982245	9.19906599101747	11.9497793987659	9.11601495944139	9.132648173905599	8.1263630866968	9.479113908559	10.2394447949759	11.046377874286803	10.5388021359363	10.611919439822199	10.993443752769599	8.79470905452099	8.35761137742236	9.76373307843928	9.63316243976698	10.4063088583182	9.06367028806151	10.800559990299	10.495526517805699	10.5986066151808	11.088684339402699	12.098146741919301	10.3258517583689	9.63153306877465	7.98187264743383	11.1030969397899	9.68150354402828	9.3093444854986	7.823412432953741	10.8603915972457	10.4040610700507	9.61660771756696	9.411435976504901	10.245038538206401	8.80662521408401	9.0134001452205	10.2735195349399	9.095043342608829	9.50025542477384	12.1409392456658	11.2479825678784	10.7251462878441	9.56293685773942	10.3514575547093	9.18821392731833	7.690574981788501	7.998681758311031	9.31717779672009	8.37705768156587	9.41567678044632	10.3219702541288	10.836971836043197	6.849964278147111	8.5343475733082	11.1285424235514	10.761650535780001	9.688290356369789	9.658361293542711	9.83764383668521	7.880098559748241	9.507023772709392	9.340550421957788	9.80549535125837	8.15304599310912	10.5598080447997	7.66920029668069
hsa-miR-143-3p|0|+2	3.1334702772011696	4.25713979802185	3.6834462567144706	4.45672590939175	4.35913398471501	4.38453756243106	2.8422345033571803	3.8984759473073	4.50589031394368	3.23987129296698	4.57595511887188	6.088800843108519	3.9945696241904103	5.07640843529138	3.61599305433865	5.37629384485054	4.39842622439186	5.267642815822139	3.8890586469119306	2.7105857227816004	6.59027292403255	2.62638699292402	5.636460383697231	4.1687941665092	3.66185082726248	3.4324709614515	3.5744477348551498	4.01122515856539	5.05274031575912	4.55849637068747	4.33976903808662	5.321753755654849	3.9661457527344	2.3529892751882797	4.01927978387529	3.71037311300042	3.3800324564774704	3.70113440954687	4.17024076896773	5.04605917437893	5.0892420851072195	5.1491229268038206	5.63593375999748	4.503350655531469	3.4236178385608302	2.2977617447226	4.7579034343555	4.37076018197088	3.53041304456627	2.8595902722476803	4.5723382500163	4.404250972550849	4.50216839711788	4.107354923184991	4.72180461645587	3.02337453235605	3.79509802805816	3.87858291382725	2.93070737039813	4.52029835115889	6.74752858330212	5.4811083979221795	5.27440172451944	3.8441882157014304	4.74438588811204	2.83925301834216	2.64742476136988	2.73154724762016	3.6209706865062405	3.04277308291639	4.0057779187574	4.86403941760676	5.0812218240222595	1.2785202508130502	3.72588246852471	4.2778654246264	4.94266459520598	4.4976200089921505	4.30950839081787	4.43297100691496	2.9622503913364397	4.44510324408501	4.66419190418051	4.22899358559484	2.50215193070263	5.197336839342509	2.6108627222368903
hsa-miR-143-3p|0|-1	11.607429409470502	13.7478983724105	12.209673774547602	14.152856635845199	13.071814498359899	13.8481102132463	11.827426915415401	12.6428840903652	13.5715180536936	12.2401222251064	12.7624742259253	15.0446885542264	13.498224171651302	13.52090083688	12.231046342692599	14.5254822893648	13.3998167135604	14.497367465234198	13.8905355673161	13.200962082639801	15.5216737247031	13.008413286200499	14.859615470696198	12.657906766427601	13.6634490590434	12.5425731168275	12.919141162267401	13.678131066289898	15.745329713434401	14.1743817945906	15.103299977591698	14.9400047733631	13.3830256637271	12.891144167131	13.5765566241242	13.294395256205098	14.333504346579499	13.6895363379043	15.021935053129	14.1684456624196	14.158298490119	14.585096446092301	15.458672278044	13.507173894494901	13.4503200675633	12.985951613845902	14.2714887345279	13.4528464418081	12.469854027336199	11.99037331482	14.818818195177801	13.807542756815801	13.5629764768461	13.020172406526198	13.925658798673	12.9692194743953	12.364383148180302	14.063738797254699	13.3437711359293	12.3686908812957	15.7031280353478	14.4007990608953	14.4748601902105	12.7175911081393	13.3079420116308	12.3933413965576	11.131181292631302	11.7344489590691	12.7655728028282	11.818306995343699	13.4843388687711	13.4321452807582	13.911358226966698	10.699597934441	11.745771235960698	13.918887175948301	14.4313564981083	13.3448284045499	13.0671822876786	13.544555206599801	12.8206717552862	12.808531725236099	12.4249525777284	13.165355671439302	12.3258004825082	14.3168560051125	11.8588028295937
hsa-miR-143-3p|0|-2	6.43210650545813	8.54341528243809	7.17616325276378	8.930959305104	8.16656419590603	8.29563671875476	6.93288646884118	7.966163881560759	8.627196217666599	6.73233377204283	8.33367953144706	10.027968391600801	8.73542810838497	8.26885101200122	7.027909948887941	9.095400949186109	8.42762577810754	9.232098820598711	9.02030962550311	7.5032354338632095	10.3967833892419	7.59595347787758	9.55325284288615	7.25305175147835	8.21189857081102	7.11235103124213	7.9876310043272305	8.69794948021533	10.1302074256072	8.67583165074464	9.28343745143212	9.50013220630481	7.6422125464105	7.60524718318969	8.36791928726875	8.20572455114988	8.19460704575253	8.30453093451389	9.3343410108146	8.796856335211029	8.85143400990026	9.541501374541062	10.3221491496843	8.58618437175951	8.15089692504694	7.25576683849149	8.909131602593401	8.27190624419919	7.49025295738443	6.761106244592861	9.26459362938944	8.79878970095174	8.00245692953796	7.74813089509541	8.508214728606971	7.80112218594559	7.117203763125321	8.797761683597198	7.98393191275916	7.38102054444979	10.368099007626698	9.511373171395439	9.40413116628658	7.88302645693416	8.267502723996099	7.867572664119719	6.34617303212402	6.326975683645	7.654032978109269	6.68048508510504	8.30133767208051	8.48281741907592	8.9734427157858	5.628791372148241	6.66779243698899	8.61736755123958	9.22982368524709	8.19696099038363	7.99396409247773	8.474181599483089	7.32391043153808	7.66612197643229	7.297165618707299	8.1588206445221	7.057271038157509	9.22912873121065	6.64628743275272
hsa-miR-143-3p|0|-3	7.07478128277303	9.215499197475461	7.24906164244815	9.11030987333937	8.4208990394557	9.09382062420592	6.80118915701186	7.95033889758711	8.246506980442518	7.926747485020419	8.17856219045115	8.96283572195192	8.75985695176821	8.44115942126144	7.200266039173651	9.693979050231961	8.30006157669661	10.4427288061854	10.0695625224194	8.13191880485986	10.383057551474	8.067446103755389	9.00523770235118	7.945226433807419	8.79081502905657	7.917505563805209	7.6163203068531296	8.78167764800898	10.7559639575572	8.949015601735711	9.92026777242763	10.5341241932888	8.69323438686915	7.54956859092402	7.92541530210996	8.180395388049071	8.67555193188925	8.71479422103418	9.53819938428749	9.92827682740158	8.90031482761361	9.798062507548439	10.4383285954816	8.03291603929706	8.40074114326677	8.64911542686376	8.71494312289434	8.22149813164957	7.22452311515431	7.496194609209059	9.75567924622185	8.70081412118991	8.70121882699647	8.18957508279567	9.277617230206339	8.00128921412991	7.74187842304925	8.50545385508369	8.065477942913668	7.20046046150355	10.592580626579501	9.01456643187944	9.51304337739907	7.581028529410159	8.32792303923499	7.2329955376984	5.92485376816647	6.757447821571981	7.62096026964677	6.400360113608349	8.67148306323601	8.67592318830253	9.0128105277152	5.90079658510259	6.29685539291399	8.37679397865924	9.63857981640002	8.19856834820521	8.377364179366902	8.87092723021301	8.33086095489496	8.27193832616426	6.57824835962021	7.60418491268162	8.046763035237369	9.63739834100456	7.20309253593988
hsa-miR-143-3p|0|0	10.5769721177591	12.3255210100985	11.1878684947661	12.678540308011698	12.278900504951999	11.4501113913309	10.842444602873199	11.308875143474697	12.6979951497774	10.184622348482598	11.831758774393402	15.5189374585677	11.7710843838694	13.3069224242244	10.9584612044173	14.9467057485551	14.0857620829376	13.9642767957756	13.4706773828684	11.6935985553869	14.8564947872945	12.0005001020611	14.7187839584744	12.7198307590255	12.6490475391053	11.8672862573082	12.2849979791995	12.9482444948658	14.193256907695801	13.7714274343618	13.254011538382098	14.6434914026194	12.6817408668067	11.4588861230861	12.839064852861199	12.2159228787517	13.4462421615646	11.6618754660512	14.3069504290012	14.1556127877962	14.792694321993102	15.0811252180651	14.6927065923648	12.9449051241283	11.995707730251999	10.3998544827036	13.7080650536445	12.320676647277802	11.305484509642199	9.89777936782634	13.5729836567567	12.800327726567	12.521456089158699	11.035499329665699	14.058433677255199	12.914950441471698	11.235499876837402	13.367985440450802	11.9310789485708	11.552199638134198	14.7126742928496	13.535541955987101	12.9146629914958	11.4576276915049	12.7733181604722	11.239922673879398	9.83023835786179	10.1086499485678	11.606751280371	10.994119523711698	11.4805632172891	12.3421413217283	13.2391310997957	9.004132138977651	10.4142140691041	13.467650949045101	13.434009808503498	12.113597061494	11.949925506642499	11.9144222085279	10.5032175782319	11.5666149716051	11.9007319945806	12.187583673003	10.4984707304642	12.9286593910867	10.001607805631199
hsa-miR-143-5p|0|-1	3.6313270323708395	5.09690018020292	3.73675143359158	5.883287733168559	5.374116436843179	4.43515018565403	2.9509025309319004	3.5409167538980197	5.176550114243611	2.97512893254759	4.2754483028415	7.57931528796416	4.1269881034377995	6.49884759085917	3.4066571869600897	6.236465317026861	4.7091048675959595	4.84470129417739	3.95323516389162	3.35658366698979	2.75964668617605	3.2244129775166295	4.51287701433805	4.58381502924738	4.0138154722653905	3.94185483168163	3.3354330634955	3.1755475625648	5.473557252091499	5.00878716598221	4.68641866399858	6.2471181578466295	4.55282095713179	2.386718428654	3.90899553171462	3.3531095652550205	5.724516519751769	3.04248138072465	4.971045886286009	6.002699257768691	6.16322449478524	5.34184044452334	5.3154325418866595	5.43425055925725	3.8251060885982997	2.3514769575501497	3.7292137658448796	4.4337235704087306	3.42855433466208	2.8595902722476803	4.1859206890231	5.19975665733368	4.066415010410379	3.6282154500322794	5.785830191355621	3.65037463001814	3.1677703399716495	3.69769412009013	2.8903550860220997	3.9938424312103398	6.533617669767129	4.63879143042447	5.06877122381306	3.3983928226230002	4.8728954511767695	3.7941735456494903	2.7974862652700603	3.6186322997861002	4.283663273403279	3.3578406198566197	4.635270440006231	4.16447392396274	5.18788384891303	2.0485782018031298	3.1312879715036295	6.15649990722419	4.654755899085719	4.71086003413627	3.69584724028584	4.1235909564931	3.63967670744795	3.8062328318147403	3.91529433066519	4.10780848537822	3.5711544958852204	5.21782847837164	3.1880526638192004
hsa-miR-144-5p|0|0	3.86411692967129	6.30238050862456	4.25809256837263	8.72374205707479	5.28882608303954	7.72488387496104	5.96422482440711	7.334550450257231	4.14738362814502	5.93511969517391	5.091757858446059	8.34068261266326	8.42081106667834	5.71075871631741	3.2141363110493497	7.04710188930811	3.24886863618779	7.04465758749411	7.856885659436519	6.213454803728019	9.35471970062667	6.08615198345629	9.21578619906644	4.27188307010194	4.643496119030139	3.5443778431417994	4.433839270597219	3.3191055643187304	7.3530607178926095	4.6827877889575396	4.72443190391954	6.647041531263599	2.61533649672482	5.11251756732069	4.32866796382219	6.330747546799111	7.64225412090507	3.8847823216611097	8.2643289557228	6.2032690872453795	6.885263618357941	6.69441304461205	9.148498947036131	7.69451239522485	6.48575740476721	6.05055371470572	3.8102632508795296	5.973481146893151	4.37097897659072	6.40845281967681	6.56595845363416	5.9959735746917495	3.1950655194305098	3.02571091668246	8.25436533118332	4.738497991516719	3.9231223998762	5.10453532258252	5.256455938668809	6.73365939923789	4.78725633152262	8.51197970313166	5.523167913152161	5.38902249322813	5.43210981953405	5.593744246900691	3.46898594700818	8.53171033008809	8.33311630876127	4.1935598381585	4.93077234007462	6.548611078267079	8.182726509961151	4.26690072651006	5.856053699984501	9.85348394076568	7.69077702139547	5.745958152655961	4.80584175226759	8.13475623275777	7.26339978572996	4.76754956407581	2.64455191088584	5.65763257720549	6.276327163381421	3.19145956013596	5.643374517542731
hsa-miR-145-3p|+2|+1	1.89233672622427	3.37335373809537	2.21003621743289	2.59052498033244	3.08062591453108	1.80152396347907	2.12636605025236	2.6283506986655296	3.2132355980323797	1.50984924131747	1.91695201037819	4.89604411343446	2.9092468131142097	3.16759589955864	1.73049680855369	2.79329499408996	2.26322741480236	3.2882003518856204	1.2313567932243101	0.7986310440279741	4.21248552860389	2.27481344605937	2.60496447028991	1.9991020564947701	1.89527956287581	1.45500351404985	1.6424449934427199	2.3269893849402004	2.5283476783044	2.5843221470334803	1.90682813745065	1.2015327975144399	1.70584673919304	0.9758359449772122	2.1475967639302	2.3013508234149502	2.59688465310348	1.04220725931615	2.64688251895664	2.4069791730974304	1.96132180950103	3.4108044553884103	3.27814892733826	3.2342493847186695	2.86537796142579	0.9505472236130309	2.6700639461926	2.5661175966305	2.15889794138866	0.897770971601607	2.40603884166503	3.5979724434869804	1.82042735015743	2.33885379336364	3.01524692442322	1.1566724078239599	1.6140265866657901	1.6080539724651297	1.68180029980355	2.5052428000174998	4.58561874956602	3.29824582390109	3.74686112865162	2.04823188120374	3.1550580564420097	1.92539429209097	1.37991868780487	1.62223321282759	2.4763258986732004	1.4906645143980601	2.34479713621817	3.1137441101605	3.52902087717179	1.2785202508130502	1.26981317493402	4.09334760141578	2.60402730692373	2.3930315397832405	1.71807032695141	2.3699083026911403	1.4320757045043	1.84712424513156	1.76032058314073	2.8916204062316297	0.950886169480984	4.69660052399223	0.3790787128812171
hsa-miR-145-3p|+2|0	2.36707814036409	3.3306811596518	2.13260238258471	3.04875023998482	2.7126355082385802	2.57815742034853	1.56734839643574	3.01663583409922	3.41323241875816	1.50984924131747	2.45541322277442	4.84920114962841	2.66971547986825	3.6064037130967	2.21512954255713	2.6865609154991095	2.1501294944044598	3.4314319494002596	1.42483943226172	1.3096998411043401	4.64254342168326	2.11721817301373	2.2891218341503103	1.7361275309520199	1.35290071978793	1.33564088943856	2.01126290135782	2.45686591006367	3.14322347991087	2.9661629915661902	1.90682813745065	3.0644955214449503	1.63755916948881	1.36233987173904	2.09819099782596	2.0080760855854196	2.59688465310348	2.38887943850111	2.33587114071568	2.12010805438615	1.96132180950103	2.9719970678366603	3.62974905903776	3.42204918299935	2.1515430619083302	1.42152764307283	3.64333853244667	2.4490821105235003	2.05334389446493	1.55687882913354	2.97824565084724	3.68648041433783	2.0336848713601396	2.3844271985342598	3.06698525650394	1.0748366363157	2.49502031123412	2.5950797879835297	1.68180029980355	2.4587880223115697	4.945520992602179	3.5105430413670295	3.6760895625849597	2.34778432277233	3.2209378314293398	1.4217182077166102	1.5015516951604098	1.98888566681464	2.09104326300629	1.85387990512301	2.15452302149622	2.81489241568582	3.65686663794208	0.0	1.40409688782918	2.99760539043004	3.4486014253372903	2.7139358261634703	2.10692479106355	2.1484012591553996	2.06502076498474	2.74743268362214	2.37254385982092	3.09662598857867	2.24252283731422	4.52632968713397	0.678993312594359
