	TCGA-OR-A5J1-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5J4-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5JA-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5JI-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5JP-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5JR-01A	TCGA-OR-A5JS-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5JZ-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5K1-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5K4-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5K6-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5K9-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5KU-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5KW-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5L5-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5LM-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5LP-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LT-01A	TCGA-OU-A5PI-01A	TCGA-P6-A5OF-01A	TCGA-P6-A5OG-01A	TCGA-PA-A5YG-01A	TCGA-PK-A5H8-01A	TCGA-PK-A5H9-01A	TCGA-PK-A5HA-01A	TCGA-PK-A5HB-01A
hsa-let-7a-5p|0|-1	12.825713700431	11.395304677377698	12.529426201390601	12.710717331482101	12.839722538657401	12.1302132930618	11.826867750080302	11.304251684499599	13.500942324649301	10.2609238136675	12.7638775415764	12.4146495757242	12.4631463347166	12.695913371946899	12.7873994327471	12.696511168250899	12.19993499618	13.885658010296302	11.596123478097699	11.811633600596599	13.103551045502998	12.8707849086374	12.398013916220501	12.361247236659501	11.6032601053913	13.127377610721	13.300556964274001	10.828460221419599	13.7326747402055	12.0532402774297	10.5250499734298	12.825141814855199	13.4262384794779	12.285815115467802	13.4127077542515	11.696673368815802	12.780201637165199	12.2784384110126	10.825925924611198	12.5243493399072	13.182869885481301	12.773475227560699	12.9609605311922	11.6283561487605	12.6582584956038	12.7576901415446	12.2398276214099	12.5405829005354	11.906364507996399	12.499681471039901	12.239704277695598	12.937910876329699	12.7906380438912	13.7973621427987	12.6037711580277	12.624097813122999	12.708604424584	11.720218250078599	11.1869921628771	12.6202720474304	12.9885782457932	13.3883352174106	13.221497864837	12.941020938257198	13.262401314493301	12.3044653882179	12.493521634765802	12.0289506414346	11.510440754488402	12.0397429175458	12.645235524831	12.4740009780816	12.846678796296	12.753530199259	12.010341079128699	11.582108276055699	11.9964160054686	13.3542096462646	12.792398786858499	12.5354821849687
hsa-let-7a-5p|0|-2	11.639389955109	11.176665187551698	11.9866690827555	12.3881344888684	11.904667886092698	11.1727410255172	11.2793955071031	9.42960732488383	13.413664811469701	10.948232184832001	10.9579727106964	10.9380867830226	11.693881787311803	12.258776622583499	12.306416255098	11.9841367981555	11.0873744399588	13.308725241200099	12.1128596347782	10.9983681133641	12.13594304026	10.800810577962999	12.048821931410902	11.543695299428599	11.026954857030699	12.1439389059795	12.137401485986302	10.5597924871473	12.9443043316342	11.4730166272245	9.128003752275461	11.412365742102198	13.402030735116801	11.586419195156902	12.8111400337418	10.4950307849772	11.5554905075859	11.468925633778401	11.4749667293764	11.756997394349598	13.417432009161502	11.7838377533587	11.9814915515536	10.9238206280839	11.532775337276302	12.2053531513547	12.003226539508901	11.6523965245349	10.9754237426486	11.7161183981544	12.0722299146209	11.324731666022	11.9098247930023	13.5613197762954	11.1747703585063	11.356278367302899	12.454513890972303	11.5074254820609	10.226328627972	11.9927985162067	12.5057064448054	12.1844138740875	11.9327421397751	11.3343923096265	12.167020026799099	11.885702872299	11.8078589452346	12.082474875072698	11.0266508633078	11.0068399004912	12.1965409624412	11.055847206435	11.7399440004355	12.114621815996198	10.0589463477836	10.4050058476955	11.5981746045503	11.3717460744396	12.4708138692719	11.4517827995563
hsa-let-7a-5p|0|-3	6.27438262796697	5.93114021396796	6.73662295341974	7.08103421835089	6.87181646765306	6.08444523489771	5.79954712387671	5.071838280916901	8.2476374745786	5.30061041500052	5.81601133641793	6.072836428825151	6.81343333239834	6.78244301286683	7.4629086533245	7.14792504333798	6.237110794817849	8.071057883585741	6.65393694563939	5.7510947945311	6.773498634359321	5.88591969042181	6.44672097433979	6.297516495816669	5.84689710758715	7.0449250475456795	7.31711411364398	5.38058048687629	8.24390100854903	6.3116163038733495	4.43864687082723	6.52366197949069	8.14907459614709	6.2515673185433	7.33649932082659	5.93828141496193	6.678464244920501	5.828036462280901	6.0917363890809	7.077238783742651	8.05585635929258	6.583680012134451	7.00536220223276	5.59550100215984	6.20476522775357	6.84257200154561	6.6708538617057	6.51102845010824	6.05513492984246	6.515607094757151	6.54653035918147	6.40105312870871	7.053098167549139	8.557326546114401	6.2012789592829005	6.37538790396528	7.48566790694143	6.1305322058761	5.0020963654583	6.649295180353709	7.1766273299947905	7.337499406175651	6.94733468837334	6.66411008974707	7.0265246997234705	6.59729904392896	6.5622548413846395	7.074768549313361	6.1436860737867995	5.78462295804783	7.37622951825127	6.23407784720957	7.0194510483757995	6.77752528998612	5.14616364527403	5.874067888937041	5.96399649588822	6.640135291951459	7.228460174862599	6.55418145314633
hsa-let-7a-5p|0|0	15.312486282613198	13.8429717197264	14.032287844883802	14.796650834320399	15.189604855759699	14.9135698419894	14.3330817122636	14.0375533433658	15.2615695847502	12.588717924188002	15.0090780908148	15.1200900240959	14.2279248182689	15.266625863926802	14.132983722134199	14.230892297005802	14.1212513216345	15.587576582996302	13.094799733859901	14.3765086693124	16.126639714196997	14.675276470959101	15.033181740754301	14.438484840148801	13.9080746655791	14.922567801281	15.729268221496598	13.4135334323786	15.309446151382199	14.3986011390061	13.592722553483	15.5935767755144	14.545045660908999	14.924278391414198	15.882326326582401	14.1348090744694	15.5376474766467	15.131743043694902	12.319351177411699	14.365139281752999	14.9315058131289	15.7068161198942	14.5685722383783	13.618803752331901	15.655213276406501	14.926984417944	15.105743397302199	14.7341585423088	15.0607031519153	14.192549772853802	14.645579078580802	15.183507406486099	15.239747827474599	15.7537651684301	14.790795267077598	14.691006704193098	14.3393057927687	13.839223157232402	14.4476928486494	15.276699007003801	15.3274927557888	15.1265093302809	14.791265742302699	15.4801484966306	14.844386582288498	14.6536564196689	14.851853543022301	13.904897522936402	13.562323469560999	14.781924279245699	14.2876725692293	14.8077754538745	14.5054074389204	15.0219940008346	14.3078145278728	13.8165704088525	14.9310751630511	16.0609223163512	15.1322663067727	15.1910260488239
hsa-let-7b-3p|0|-1	4.377276681732471	4.57152817117768	3.92423526468373	4.29468519839194	3.72381940473032	3.83300326256473	4.07374454758709	2.9650422698137198	3.96444174053431	3.7026180438681098	4.13528991322148	2.89237037210944	3.9665693738446004	4.18336543364717	3.97794754487916	5.22141335899908	3.10352016026789	4.505139920902611	4.155969566759181	3.36259675832352	4.09683009660963	3.5174122252497	3.69565563964921	3.6916616234163397	3.37777651490268	3.48419012662547	2.7501183002086096	3.35883778351811	4.18447907453125	2.5257402120993797	2.10757114501059	3.6623176806119595	4.58546572117534	3.66569138698935	4.40735398421566	3.23783494473539	3.67853432682651	1.6690367132657098	4.0967681333527	3.71354727774777	3.85030742304914	3.73466065081402	4.04808671982883	4.45725061743284	1.87261145102195	3.94230609464383	4.3278032683875	4.742686976482711	3.65920083062042	3.88740327085885	3.77949704473016	3.8737794141033195	3.2530414434140895	3.9401850351059706	3.81736591461913	3.0026796131139504	3.92696964099937	3.73940494201919	3.4375761093151302	3.6041542553080697	4.6054996629657	2.42804049743415	4.34540730628635	3.6986118011672904	3.9299132596111805	2.5641520032605403	3.72897862686311	2.6447725569042	4.22171674580378	3.8237181305693198	4.7852245554131905	4.26690699006364	4.38193290775623	3.8721902560487904	3.35386198298212	3.4587898253701	3.4391404732310296	4.62320232901859	4.11475701899177	3.19841293733562
hsa-let-7b-5p|0|+1	11.234426525485802	10.6752503565031	10.763142813675401	10.018178070751599	11.4881982286396	8.99169171423885	9.13691899104724	9.09128688805232	10.649137975034199	9.21504640009506	11.082797850473499	8.58657140223627	10.875613467727199	9.577730281968538	9.54611151276827	10.515875945781199	9.59370041769679	11.388149667002402	9.92060014239927	9.86929286196033	9.558979481079641	10.739709294793599	9.64435555264191	9.88596509058003	10.0009109017267	10.306103471931	11.587208966705699	9.48131279319942	11.3649783168365	9.147478804551769	6.406749230838799	11.4426389070771	9.88557785822416	10.884854340523301	10.0752051906623	8.88602564368336	11.43332038497	7.79193267855497	9.99575775719851	10.1984942162623	10.7353010347152	11.4379313879101	10.9669531155653	9.578410651284859	9.48417196544991	9.79911597423748	9.849563548711311	9.79471964634932	8.6131978558853	10.4094082032181	8.97802192274709	10.748666270281301	10.205535214089	11.2086380765843	10.4445623218276	10.8606227411377	10.441607854123198	9.76504562029857	8.902257409022448	8.28848987161299	11.449162959926099	10.3491890059515	10.1483728177615	11.129589265093601	11.1048494980671	8.76512505465318	10.340526023453599	8.55475808449805	10.2453396478675	10.589752856144699	9.596113747088241	10.609898881740401	10.4563679172896	11.386342097736302	9.639234159220509	10.334365838646901	8.72926024003575	9.99302064333274	10.9628601693315	10.956954336307199
hsa-let-7b-5p|0|-1	10.1676472639906	9.94963820613907	10.2355343774662	10.422158687789999	9.57321497714675	9.26601629128819	8.943789466749788	8.95324048889226	10.2508464595566	9.157043204635618	10.6891228650472	8.55523293333164	8.28024180107719	9.87334894007201	8.78604859543639	9.84106633186167	7.678982829102889	11.1184425933553	9.742167299379199	9.45697056534531	10.1481405434498	9.91869710185854	9.095083988756631	8.57922740431841	8.14958673171827	10.5292287250245	10.2356924380048	7.9208975323559905	9.83953693083308	8.12200041589743	6.3687345771451	9.7807527171696	10.389470554772402	8.886939022727528	10.5353767230218	7.250373200733289	9.613378558819448	8.87158710495375	9.84651062523477	7.95931496533408	10.699692820976301	9.35410383362036	10.6511702607668	9.429133807758731	9.66849779602561	9.70112348221305	9.82394300995259	9.71861501406018	9.21247086687758	9.095008785023989	7.91631349042965	8.913465257884711	8.15353516448808	10.18247032891	9.63759537378816	9.38321318973842	9.67887034770779	9.525203225671689	8.579047476999309	10.0530230458152	10.140725112086301	10.0734652255359	9.53689401799242	9.27951325494781	10.1529161582505	9.29921103830584	8.15366196762589	9.24580711921125	7.426290554614151	8.77976842039883	9.10489492576874	8.5317247708665	9.334146686653801	10.1419679644659	9.592929738068099	7.47039252783164	8.558564532546441	9.757789527093971	9.04801296130175	10.0755538754454
hsa-let-7b-5p|0|-2	11.1319809830821	11.1022980836337	11.3565054522811	11.631640408496	10.8749075891808	10.166955225467	10.282791185739	9.47124141366842	12.1463906780752	10.445440401509499	12.4505986702083	9.31113249613584	8.522379180811031	10.7190501651068	10.6355713975177	11.765906259563199	8.585618022309049	12.6434824674397	11.059568067776402	10.4051709933689	10.6704753529577	11.2232207635198	10.7192022697896	10.2829815672379	9.23649359403058	11.1533873000596	11.126184212719	8.47028818335609	11.282699573854	9.47641361278831	7.20679826098382	10.6632230428574	12.853132940086999	10.272030964054402	11.8615739838554	7.414407722266589	10.6618285473582	9.74660942917212	11.2342098197556	9.78161039118976	12.8491180075139	10.317250495009	12.252424649228999	10.612622771121401	10.1490277059979	10.976716911356899	11.2202547720867	11.1424769788639	9.768567987977288	10.2802246321407	9.70189712160621	10.2129906461506	9.426689684078118	12.117171740472902	10.812901437219901	10.692677408032301	11.7825757671139	11.1511842495242	9.40236397748931	11.103997490755301	11.572331291527801	10.3525009582646	10.5033606023234	10.1588056392778	11.2446209297747	10.4400651515377	9.11755573642777	11.9059153184748	9.006519685340882	9.680375874130869	10.7814755367032	9.301924684088721	10.5707055496504	11.4598649790976	10.1337427398347	8.43838484138617	9.820263306355839	10.414636639074802	10.282162377643	11.236200591104698
hsa-let-7b-5p|0|-3	6.11352393464072	6.37837300353604	6.2006798330535995	6.11021269295172	5.5187079951924805	6.259114433440911	5.11182120281187	4.88959926607531	6.249955902667179	5.22136509997727	7.6470121599064695	5.127639570164621	4.08105808314275	5.720136076590349	5.0356644206388	6.45167972371601	4.16182106921347	7.275721036487499	6.29030573228403	5.61052653999421	5.715738613035519	6.2029601182443	4.8719823483932	5.3033517782282695	4.33379526497876	6.58458011720551	6.717601826422241	4.27179861342183	6.16666139696926	5.436276818635029	2.9809587974653198	6.258196643211511	8.01836858059117	5.27533638746692	6.08791697325521	3.26560436267604	6.050651724000731	5.66404188445661	5.84837642745179	4.78786627308937	6.8531530359662804	5.98257854274003	6.93486307038522	5.56710683868919	5.8963412244198	5.58997338939679	5.73253900522811	5.763810610156269	5.70207138045216	5.020071459968309	4.320968505552759	5.2807523138834505	4.54117586257793	6.200973612317151	6.016001663710919	5.707705103999441	6.013121377827231	5.61764350856686	4.3422390265959505	6.290825742831559	5.9256112843742095	6.01455155899124	5.7404454755940595	6.03261170443051	6.98828961706777	5.30354589074029	4.35417653615639	5.27738513867155	3.52767068545396	4.9106692326918395	5.41814876103615	4.4785539304542406	5.31985643106069	6.387867978854071	5.51412337120736	3.43517832744816	4.49622203964193	6.54684298310008	5.26575818662793	6.56668438754557
hsa-let-7b-5p|0|-4	2.72816674764395	2.83720113146225	2.56868139008613	2.32601884266723	2.6334964023361405	2.7489064154625	1.30936105190182	0.7692011599704031	2.4765814896107003	0.801972383914731	2.7263890848851604	2.15117929837284	2.0046022334660303	1.52824365214165	2.7697244381826	2.6064202956616	2.07995218083147	3.63521525532072	2.67355019530656	1.4780662404806202	2.70568638478498	2.4782856419837205	1.1041406619566598	2.52818536508843	2.6464007524742406	1.8677007414532598	3.59378373522566	2.00693871058996	3.18665192302648	1.5551902748173703	0.633764631529138	3.14706072322062	3.1529994521697495	2.5965118287083597	2.87997115474594	1.40603923087533	3.21825284903326	0.0	2.2964366658837	2.7424574588773	2.73963116115887	2.94779006103767	2.9495400948829595	1.93620626927536	1.87261145102195	1.5966179933125701	2.82576051215939	2.8248094662126406	1.8420769173183102	2.95213293388345	2.19344607601964	3.13112331215298	2.02914411199384	3.63400392911874	2.72109209997853	2.6771825594791	2.7613769240615698	2.17959264731814	1.4518153462379	2.15159725733512	3.13444493574709	2.29877465032463	1.72289034029176	3.1458868055885603	2.58845423143595	1.39945783621369	2.4794796715098597	2.26325832625445	1.66380787768131	2.26919960737736	2.54862583717217	2.26376103260644	2.6964859891489703	3.00752125143213	0.43803962208855196	1.6515953783975	1.52381242289318	3.67219546153702	3.7472820920813703	2.49442597824455
hsa-let-7b-5p|0|0	13.1172188915153	12.9353237801862	12.191103318683801	12.906407793949802	12.7744795895437	13.097705046305801	12.131011503390999	11.909903429332099	12.596551988656499	11.6619917265008	12.875294824351098	12.0871684239392	11.7030366578956	13.053855070710599	10.9890521733289	12.141724572450302	10.5716821349942	13.353823751166198	11.8959730878688	12.770354227704301	13.8456254426387	12.2080580453974	12.3870317015641	11.721191389495099	11.616961080079902	12.6461887774402	13.4940302423704	11.3698683598509	12.440876093515401	11.221753402379598	9.168672884203119	13.453606770652302	11.7921068291987	12.5263653456476	13.772022036483701	11.0069739818686	13.2186532726269	12.5915705145187	11.7348220931043	11.0287788162363	12.9099487879688	13.1146702539871	12.667266696139901	12.184393204921902	13.3150620837708	12.792232701227698	13.308929888390601	12.4166136919465	12.8846377167179	11.6487952608448	11.4994689519388	12.381802111039901	11.5010608549654	12.951675267969199	12.9314785766663	12.4183901781761	11.8432234272668	12.2564540065401	12.1852497748863	13.045972558283902	13.6133108381981	12.2018915379773	11.7299489166617	12.9322382106832	12.384649344467	12.403094126087801	11.9009555329428	11.4108650271003	11.1001561810637	12.5820759010506	11.7653313459348	11.860504087254501	12.153958719644498	13.288084357726099	11.9037772027654	11.209487284747901	12.4999807465543	13.228100755643599	12.7201472158553	13.0379928981086
hsa-let-7c-3p|0|0	3.50396202984325	4.14988879742633	2.7559089885890002	3.80797310069707	1.8490545743983	5.01439215760015	1.4273410829422901	5.533302547675519	2.8407231532828794	2.57447794864538	0.35715624530390705	2.80032482405672	4.7910131824454805	3.7615298366384797	4.69721217839456	3.64813446883788	3.94773673980497	3.07493031296408	2.7974924023190297	5.29333621537742	1.5065142128679498	4.04555893407408	3.7704894430989904	4.47817924882535	4.46232281969307	1.39531759538166	3.5474189244146204	2.20887349912392	3.3330730153563	2.61145183186134	1.6809698029137201	3.92561791516473	0.927736538461331	3.32677690420471	1.8977417302797601	2.1646302540706297	3.21825284903326	0.522060155000112	3.3183997515684	2.22413845488258	4.23353495328068	2.94779006103767	2.97718331891485	2.7844079028175894	1.6862944716946102	3.3084590822967597	0.8575698526046049	3.55318795135041	3.1995388879854	3.4942666093851806	3.68243474436115	4.27175119099863	4.48119146890571	5.2547470682908894	4.74338968389324	4.58635475457371	2.41557562709523	3.50717654498139	1.4518153462379	2.1125211737306397	3.63079695655587	1.99926059393011	2.2269872360692298	3.47560692484299	3.46324036075956	0.0	2.74871960997415	0.6405590155448829	3.4064596099247404	4.69117764142608	1.9828169129241597	4.61911908149275	3.30523552309912	1.4649055052796498	2.81372109780401	3.48202110615052	3.4391404732310296	5.580240951091289	1.31270121576896	1.2407705485866598
hsa-let-7c-5p|-1|-1	2.98122207581219	3.6097550621874	1.51083588021708	3.9345677688002003	1.92707848867482	4.73328664699935	0.50830333493484	3.6975001564969903	3.40437435508619	2.1195799425759	0.0	1.9938505399576598	3.44614184819104	3.0212373667506403	2.9743498242907296	2.01932632038219	4.14643488910045	2.68415534709944	2.3882715120497204	3.59355161817663	0.546271506183368	4.12871542108853	2.6527518304297404	4.6543717823897195	3.3514598694552795	1.9460993507195499	4.7733384020169005	1.38420737910293	3.05214800818698	2.9109562086001404	1.6809698029137201	4.01881038098693	0.537191249524269	2.4638402999018196	1.80698528312357	2.61673436449844	3.9744097093019803	1.20665144769654	0.941535762435876	1.4073761826365	3.59691785527575	1.36007652094246	1.94090195769059	2.25377945249034	1.87261145102195	2.4997746449497797	0.26663170856359103	2.19520016435799	3.63438678960999	3.31979588831698	3.1765504257159902	3.71231216424798	4.48119146890571	4.07191949717484	4.09583938465209	3.3467151370851203	1.2898980027848799	1.77696772484743	0.658560493890682	3.0637293589547205	3.9821785212733705	2.22952183934018	0.546160198562742	3.55383510840604	3.8112451701410603	2.5641520032605403	2.14819294103569	0.533210956915375	2.96630863464989	3.5894234163119103	1.42611626635842	4.58904457173388	2.07509099801812	2.3106371406062403	1.04564325118875	2.0747496929174503	4.1602338865761	4.22468142990264	0.45524489669387697	1.5402981641353601
hsa-let-7c-5p|-1|0	4.27279198072773	3.79651747544704	1.70522896862698	4.23442752946098	2.00109833189486	5.1181154974420995	0.27642308005285104	4.1621954938472	2.69575443836988	1.79837283619944	0.35715624530390705	2.84708154965338	4.08105808314275	3.5196151679685497	3.2512366658328395	1.75501151660827	4.6504515768390196	2.23671933717375	2.93340549964265	4.4406007824766	1.5065142128679498	4.7529846113840195	3.44459925075912	5.24623852071997	4.412277282889571	2.45517002347868	5.374201694351361	2.27035762358415	3.16073566553498	3.7373990366863103	2.64161104877404	5.47903461813939	0.7456390766050731	3.93993994870493	1.60631000354099	3.4703884202552495	4.4962061153335	2.1660839536115	1.50647156610659	2.22413845488258	4.64424065523233	1.7917764161299898	2.24370760505061	2.1806967876344903	2.5558747155344905	2.73728401293131	1.69285331219306	2.5876877654431296	4.46681893508633	3.7218366609254905	4.6637802518024	4.224616400854879	4.70747548333411	4.53465762403506	4.32915942112217	3.0026796131139504	2.34893256466245	1.95171205872439	0.658560493890682	3.7765462013372404	4.37421128093968	2.22952183934018	1.72289034029176	4.54313556648543	4.56472676221589	3.7317460877511297	3.72897862686311	1.08261144433397	3.67490700430813	4.16834114783741	1.82000944793805	5.6489813877973605	2.9990159465721296	2.17661249199118	1.8004693462710901	2.9929276528021496	4.52588816822801	4.6318815478570805	0.946759890318205	1.78820332651947
hsa-let-7c-5p|0|+1	6.391287618313821	6.15015094149667	4.875920052890599	5.995078562507371	4.69070669086326	6.399543942305111	2.19855693837619	6.0855723578476795	6.366304868790059	3.67489174922009	3.14814669205159	4.95695453022931	7.712476425657071	5.27377309731597	5.9075915899482	4.3937115266594	7.56498267658852	5.81795512829992	5.572534167328711	5.54582082286052	3.50549757935659	8.184962452697249	5.757996801217099	7.1218985885220505	7.09245699771854	4.16318226096818	8.39998328100749	3.7089749414889503	6.6374400647783105	5.93726710612942	2.5763956290885	7.890335330747289	1.48778384048964	6.60261681038315	4.3602550161234	5.48012324043467	7.52727099844682	3.72335353253369	2.89607831157635	4.36785335629767	6.57709395835048	5.00521597779568	5.294912383327651	3.4455186977617203	4.42009636816485	4.8138371092657195	2.69619170627638	4.395431591123351	5.298218138309701	6.0614463973218395	4.99210985269623	7.189613367540151	7.74537456008136	7.16350328813032	6.89993804836064	6.70631512335833	4.606594674262059	4.13324095659239	2.67793596679412	4.39681108118132	6.817443248897869	5.5225974381178995	4.81513755657034	6.8743417569620595	7.460314277219791	4.310142251095701	5.522065610962599	3.75703406563981	5.40978520501803	6.3589709908657195	2.3835131220181602	8.17224154112262	5.366878019389691	5.6522773620803	4.28152271069598	5.430360196846809	6.12772807963086	6.80269854165261	2.29150422222705	3.81631023380745
hsa-let-7c-5p|0|-1	6.86776562463941	7.300773336396411	6.30561671125247	8.31343455848655	4.574292431716691	7.94160246322847	2.6013440717081897	6.582694629503	7.8280345319608795	5.28693850725858	3.85630168298171	6.017699610225541	7.604951567748669	6.815000083546231	6.870115983271919	5.669057748399349	7.17729907573804	6.98828189554463	7.152314191046719	7.272159222610179	4.1161061723424	8.342046651325099	6.442912870998289	7.617183993917401	7.26275225381914	6.1227414200263395	8.70067896080033	4.31620728089314	7.135117508733621	6.25614301354592	4.0871783452506	7.8949522307674	3.59132538135031	6.29614990357314	5.3964886731619695	5.61576467770557	7.10989980708417	5.4930209796644105	5.159935038207791	4.4789358441726295	8.65341788606475	5.3678594210672905	6.507254326024059	4.972234611645661	5.72541379316828	6.46681104449612	3.7854188101501602	5.66039580827027	6.75585920935861	7.13865979680108	6.64319559802228	7.62353287338384	7.4175449156220195	8.378720768006179	7.67828048987513	7.212494707193859	5.87192878904387	5.656026847890769	3.3852853420437	6.7208686097598695	7.47786551915928	6.58860341085084	6.13933269373426	6.91443033540218	8.4446309668169	6.46979317328374	5.740701218926111	4.445747308041111	5.88093990521023	6.4423217409298	4.32057589483201	7.969772877186361	6.011630510980481	6.559247923495411	4.11428876309528	5.39407969818879	7.00600559238847	7.49815935223225	2.94078303186183	4.689919672486719
hsa-let-7c-5p|0|-2	7.01673670570637	7.37597001050407	6.63586842242675	8.85472459396057	5.301550835856481	8.52519731319568	3.03217130311244	6.039971275931141	9.4399151765341	5.87026673100254	4.329202776938669	6.190824092609611	7.502524987674071	7.14880315530604	8.18565559184127	6.54375859834751	7.590790156461719	7.64035742950492	7.79018514386298	7.750138194298629	4.13512808951187	8.46648059577166	8.03459893468129	8.798140200372801	7.8267806584295405	6.26334621506255	9.12836536067339	3.7089749414889503	8.38069120409901	7.109785943688401	3.6534933987702103	8.17100219762548	4.12654148705777	7.1012096403408895	5.97781114280275	5.14098810219192	7.5842550288373305	5.850013518814981	5.81927067107139	5.56288977467108	10.6762150310432	5.5234032374212	7.40067664168804	5.3087172667568305	5.917674737014201	7.35183742704298	4.50592647476293	6.0592776501029695	6.792770288419809	7.79715424590557	7.93355214696774	7.7825094815793205	8.40021967112272	10.0442607315731	8.21194672091555	7.76289341231771	7.5993317474274695	7.08546352909546	3.3852853420437	7.25603640628651	8.432406887809782	6.85891564833947	5.904600914067639	6.72736606223261	8.863404218539301	7.33562597464818	6.254677647681309	5.260655414945821	6.3820387231433795	6.614705076859781	5.62958023215814	8.0629784824221	6.4368933502943895	6.545718677669719	4.17221425092455	5.656498833192621	8.102358304757121	7.46939377825634	3.2529842970022402	4.862098853345111
hsa-let-7c-5p|0|-3	4.35185632534988	4.80090501357516	3.8231160109960403	5.322577175506731	3.58630479285859	5.63773222940907	1.30936105190182	4.38928444355692	5.42643555350586	3.09739924774958	2.30234247014143	3.9500961053416606	4.285925937462681	3.73908413769306	4.93142684293775	4.053897600840609	4.16182106921347	5.14061782841217	4.89391269194758	4.9205941087667	2.29648907904197	5.76981943170704	3.81830560457686	5.32189790284003	4.79082176572775	3.7476335956955897	6.32956181421496	2.64002543110646	4.95365330548457	4.19158441985729	2.19706507733923	5.2863248529653895	3.7689303955627595	4.331283586642289	3.54571971820446	3.02686610032919	4.97533217784683	3.0724616359747006	3.3183997515684	3.71354727774777	6.205439394904291	3.31530781320192	4.33120126768868	3.28043983645482	2.7586346654475498	4.12077610792675	2.5538277083088503	3.92021242631122	4.45269437557979	4.47115327588105	4.03674370251241	5.40222476152821	4.73341960683332	5.79351906625939	5.476441687857769	4.939146998658219	4.09904568126648	3.87575479076693	2.0304666413804298	4.05939603189083	4.89956144390485	4.07999231633586	4.01671084779001	4.5302932581285	6.47987549422024	3.5419060312416204	3.41201115957264	2.90373706234138	3.4064596099247404	4.40354358536297	3.27008335018867	5.479006148638929	4.39495490400949	4.2513140526707	2.067934541146	3.33666719830903	4.81735403220235	5.28796595718797	2.58705516084522	2.9664740323420093
hsa-let-7c-5p|0|0	10.535569175309801	10.4395642677869	8.8199497542578	11.3440911079363	8.34220002318156	12.295421103459999	6.294732431287191	11.159837234347	10.611951343393901	8.33783485085615	6.835445701779539	9.53468896295381	10.739144780452099	10.390871339658199	9.59384658832732	8.5635082467829	10.7146525434809	9.894628675939972	9.759227799894289	10.842379879344001	7.5448392468561	11.689798159632499	10.1783609522305	11.1945565661301	11.015084323524	8.86130706708791	12.762850268471901	7.820417307798889	10.2389733809473	10.1522518626953	8.55283124636024	12.182442712791099	5.91469630832629	10.468786916980001	8.919565677646789	9.769196742441052	11.573883305889302	9.37159948717286	7.33046265808391	7.96886262480784	11.195137311751001	8.95468543692382	9.13101255608497	8.012653352008341	9.87754147163744	9.74840724129028	7.54959388594419	8.89048341832912	11.147377436598498	9.824805849029211	10.2929761704271	11.3215851950245	11.270488579738801	11.5106044844327	11.5244867040018	10.791590397957	8.58297680274457	8.952614621033009	6.68933930289098	10.2244625198415	11.254225522293401	9.678901297586911	8.76169313107617	10.8778943853795	11.1009023083317	9.87839725531177	9.407709264974919	7.77688875334218	9.07772694057513	10.6720084501593	7.470169522030081	11.6553983906092	9.29907504293875	9.662434602673029	8.0083897337163	9.04749026471832	11.6415889686025	11.746895952483099	6.174625705679981	8.40666402703873
