	TCGA-RZ-AB0B-01A	TCGA-V3-A9ZX-01A	TCGA-V3-A9ZY-01A	TCGA-V4-A9E5-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9E8-01A	TCGA-V4-A9E9-01A	TCGA-V4-A9EA-01A	TCGA-V4-A9EC-01A	TCGA-V4-A9ED-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EF-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9EI-01A	TCGA-V4-A9EJ-01A	TCGA-V4-A9EK-01A	TCGA-V4-A9EL-01A	TCGA-V4-A9EM-01A	TCGA-V4-A9EO-01A	TCGA-V4-A9EQ-01A	TCGA-V4-A9ES-01A	TCGA-V4-A9ET-01A	TCGA-V4-A9EU-01A	TCGA-V4-A9EV-01A	TCGA-V4-A9EW-01A	TCGA-V4-A9EX-01A	TCGA-V4-A9EY-01A	TCGA-V4-A9EZ-01A	TCGA-V4-A9F0-01A	TCGA-V4-A9F1-01A	TCGA-V4-A9F2-01A	TCGA-V4-A9F3-01A	TCGA-V4-A9F4-01A	TCGA-V4-A9F5-01A	TCGA-V4-A9F7-01A	TCGA-V4-A9F8-01A	TCGA-VD-A8K7-01B	TCGA-VD-A8K8-01A	TCGA-VD-A8K9-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KB-01A	TCGA-VD-A8KD-01A	TCGA-VD-A8KE-01A	TCGA-VD-A8KF-01A	TCGA-VD-A8KG-01A	TCGA-VD-A8KH-01A	TCGA-VD-A8KI-01A	TCGA-VD-A8KJ-01A	TCGA-VD-A8KK-01A	TCGA-VD-A8KL-01A	TCGA-VD-A8KM-01A	TCGA-VD-A8KN-01A	TCGA-VD-A8KO-01A	TCGA-VD-AA8M-01A	TCGA-VD-AA8N-01A	TCGA-VD-AA8O-01A	TCGA-VD-AA8P-01A	TCGA-VD-AA8Q-01A	TCGA-VD-AA8R-01A	TCGA-VD-AA8S-01B	TCGA-VD-AA8T-01A	TCGA-WC-A87T-01A	TCGA-WC-A87U-01A	TCGA-WC-A87W-01A	TCGA-WC-A87Y-01A	TCGA-WC-A880-01A	TCGA-WC-A881-01A	TCGA-WC-A882-01A	TCGA-WC-A883-01A	TCGA-WC-A884-01A	TCGA-WC-A885-01A	TCGA-WC-A888-01A	TCGA-WC-A88A-01A	TCGA-WC-AA9A-01A	TCGA-WC-AA9E-01A	TCGA-YZ-A980-01A	TCGA-YZ-A982-01A	TCGA-YZ-A983-01A	TCGA-YZ-A984-01A	TCGA-YZ-A985-01A
hsa-let-7a-5p|0|-2	13.169703849191999	13.426018851015598	13.5416037749825	13.175710598724198	13.600527161184	13.753205986266902	14.519590810004498	14.336201828959501	13.3719030069134	13.1306521477974	13.070175606584302	13.9864750281727	13.941554290047	12.5264766045697	13.741077638053	13.5420023017095	13.1318072137055	13.976994460251401	13.2193450010755	13.541769157049801	13.3809551741079	14.204531930118401	13.0148878356461	13.7971239338461	13.597229770345098	12.988493803199198	13.6577081472632	13.8740042166152	13.352020461412401	12.326219694092	13.433514810611902	13.2020593034691	13.783594469438901	13.329572498563499	13.4512510534394	13.819585626550698	13.8172644857688	12.668163591468199	13.814304851575502	13.9965152737782	12.842450765108099	14.0364814224619	13.433404236246	12.5571678382248	13.383800051694601	13.1695111858146	14.1603252005729	12.9430556718908	13.3476175875507	14.3710868139576	14.067185508993402	13.8548368295959	13.540199170743401	13.4326563299075	12.882748692883899	13.179902678092999	13.4122395340333	13.089749629942	12.8651747375355	13.299102596329401	13.5384336225416	12.8191896636174	13.015943709565699	13.728823625572698	12.7711416364678	13.900914173666502	13.905466755361099	13.372755024224201	13.762788170297599	13.038090375857001	14.276349760213302	13.6322916249155	13.2060056638934	13.3625322458871	13.5652055511032	13.1283094458518	13.135384479077802	13.4708721744272	13.210094415579	13.7343644969103
hsa-let-7a-5p|0|-3	8.04800563690043	8.3079428156052	8.4575439893641	7.55077067178278	8.672631746384981	8.53183186432374	9.18932419059912	8.8062156666896	8.19924495044862	7.8011297662727594	7.2355957807921305	8.56211390141676	8.6032955919006	6.99956926679055	8.0343906629151	8.00166723081113	8.00567151612949	8.23717809872436	7.6725221759579005	8.41587717802481	7.958653520185231	9.01170815788373	7.776272681591589	8.51338416599929	8.01667390510225	7.58884888479871	8.136369352582161	8.41592372867381	7.661944057607269	6.92746797389929	7.68235740512087	8.15848446751628	8.43861110030713	8.136802741640219	8.104923062198889	8.35981243322991	8.60766348306378	7.16918729165675	8.48293672329276	8.49458365826857	7.43021364138739	8.28891287652019	8.027571222435741	7.243673334636441	8.05563088194153	7.41398016029654	9.19755863787399	7.7145943595461794	8.00188384281121	9.19446476371766	8.6632314931397	8.73165683537469	7.8717424966524	8.16328481073416	8.04724740136804	7.86034384761685	8.011752391594571	7.6969510343727805	7.061664883553059	7.576142009735871	7.92769007408356	7.3636140805022094	7.582742239057491	8.36633329177607	7.703685039205941	8.23671408213937	8.51841692511299	7.9566967878716905	8.63141576953275	7.5359176023806596	8.942755430773099	8.08582291300782	8.39151295015178	7.4541692494375	7.5454286034759805	7.81923550292366	7.962837073506599	7.6036836142723	8.13499050759279	8.32484836691288
hsa-let-7a-5p|0|0	16.5779548570805	16.1837309686161	14.9655203809992	15.62859089326	17.2401810021529	16.9866031628206	16.0112026540589	15.6280700076245	15.755063642776001	15.182994776700001	15.3331508985714	16.3243533408667	16.048953054609097	15.725063997895301	15.9630568817922	15.355446296594998	16.140319612377997	15.137561316378902	15.8517856660685	17.3050449521842	16.7645098458702	15.454351345592698	15.7005071499614	16.0826996269195	15.4494318736678	15.446186389867599	15.5484304376635	16.1055369364847	15.9180422982755	15.6024937008564	15.922171008759301	16.2918763247941	14.9036666737271	15.5744035823216	16.263499338927698	16.456164307038698	15.0348491296961	15.0427382080489	16.032623323007698	16.0022242027162	14.9117696127479	14.9384950889956	15.9413174191524	15.3468841717879	15.714829939509402	15.6329564418169	16.7262253964084	15.435900900789099	15.142659228278198	16.9477447068182	16.46029108143	15.483167317370002	15.0106259038746	16.1507677162027	16.0917690548616	15.0916393472387	15.474962802360599	15.596571768498302	14.900073814246399	15.9070966123298	15.719842159447	15.819488095605099	14.8959524123262	15.8871755554947	15.592683234878399	16.286767448183202	15.2175656208061	16.2797301915728	16.7041956967898	15.7832146774686	15.6144041158548	14.6533515794542	16.5317349666547	15.9113392014585	15.4744804662448	15.7327666638689	16.4030442129092	15.355017462606401	15.6544273900446	15.1077959007652
hsa-let-7b-3p|0|-1	4.31688837520257	3.39502143119754	3.04608917507396	2.9208261854897004	4.42460810312612	4.44758528403652	3.5113899172674503	3.89025803945987	3.3076092971853703	3.80078523779029	4.6378871442662	4.232667579380189	3.6242920990496303	4.2770600524841	2.53113332333407	2.80782009154998	3.85776257709248	3.37915212835872	4.02994460249639	4.39095632390388	4.48373863481346	4.225288408935129	4.86335222133779	4.97355880508654	4.80903892735917	4.18376994598446	1.84536198726403	2.50887306493019	5.052186316791991	4.089801212666	5.13553140355519	4.81945689468586	4.05548372988725	5.24768521600237	2.47816022321355	4.1029992362581496	3.3986313345933996	4.71051816604739	2.7166207104803104	4.02729716953228	3.40934873285467	4.968918297041959	2.56890948571473	4.910924276881019	2.4888903141331897	4.0544731419170805	3.7602549768181404	2.7773175010886	3.4002613680865097	4.02706720403563	4.123956132027001	4.01531582386468	2.9770890294246297	2.5221858289335	4.4901600145172695	4.8130090489034805	4.852001543893111	3.2382213612982005	2.72011667956629	2.45813443261866	4.42525749782566	1.45393282463464	2.4219545575082404	4.1349168910109	4.1245052164305696	2.49097709200671	5.3659294386941	2.8524697846811495	4.4335305773948495	2.78908194021011	2.1574874867774	3.9392333559116297	3.9698990514038397	5.61633106692126	3.84292485179435	4.2607693351946905	3.7357180636963303	2.82566430753323	3.9343816612639504	3.55724332367117
hsa-let-7b-5p|0|+1	12.6750991502145	12.1972087649669	10.526900456725599	12.0977484811505	13.742063444510801	13.8144915617329	11.983334295135501	12.314156099050901	10.7305269367192	11.876547796107399	12.0641409124723	13.547823949353301	12.155153572065402	12.226758634998902	11.357224743983199	11.0852179701717	12.2112431394221	10.7934348755494	12.540734091319099	13.5386480677294	12.298366733478902	11.784484638910302	12.392160381622698	12.0930228217886	11.803126697374198	12.062090673428	11.469155295456199	11.8211128971015	12.9346500914677	11.3038874103187	12.7541517813812	12.0336546494057	10.965262049447801	12.2287725857566	11.8144603504389	13.317507512683699	9.96906262984136	11.561379388682301	11.073228489886999	11.871972708701902	10.3666962423531	11.9349093294999	10.9081787157632	11.635011936547198	11.562878139446198	12.027816037847302	12.657253289065	11.431646793848401	11.467712013039698	13.550022327992801	12.666148835869	11.622481557348301	10.726600218134099	11.6375998479214	11.898113817069499	10.825797578459001	12.283941850740302	11.305234130181502	10.707522244118302	11.108685083747199	12.819981864068902	10.221767612150499	9.782050257382421	12.3642380941961	11.4134527552062	11.9380185687517	12.362977265511502	11.852884604730301	12.420755921862199	11.7379291397598	10.9002968140804	10.826261468742098	12.1962001484083	13.0084478361994	11.575147755270601	12.744709833327699	13.6567096289535	11.549948212921699	12.4166897667683	12.008360525499
hsa-let-7b-5p|0|-1	12.834442837289801	12.517341180455599	11.001382552700601	11.390353970987599	13.4275243911153	14.0521151252931	12.847556189513499	12.6800110921985	10.9917195335722	11.6897985637914	12.550190179337699	13.1770141691149	11.90125582506	12.171693836822099	11.0983808482693	10.7873020772956	12.3486941147784	12.0419762648999	12.387244388331801	13.1316503450783	11.0598340532619	12.3865805029891	11.700032012107501	12.56790139082	12.020209924198001	11.9693264278635	10.8473204968886	11.617347011324402	12.472844902412401	10.967685587707301	12.9388302551099	12.386189992616	11.7877956895351	12.080571320113302	10.7970774593541	13.2660425374031	10.893763574949	11.1584710698226	11.5035463366998	11.8227118709128	10.747784796969901	12.4054979762151	10.277682312242499	10.8852843242555	11.022653751180698	11.0640804992907	13.067573905011498	11.162986745067998	11.336747809734499	14.0545366663447	12.9267062088462	12.221702236861999	10.5071337109195	11.043525626022598	12.2866304004513	12.376815468669697	13.0497675011925	10.979289201933902	10.1649579092606	10.3926721278256	12.3118547785077	9.69041188472357	9.892585327938539	12.4970518061167	11.480064100933099	11.231063937964402	12.817364256951599	12.1780715952919	13.282312506198098	11.398363628774801	11.360561507790699	11.4890077583863	12.1331164329354	12.7385523786832	11.252868685788	12.465533285536301	13.0683742317643	10.7563178672449	12.238370396136999	12.1493001370763
hsa-let-7b-5p|0|-2	13.1440390422975	13.609397603873301	12.3268254322082	12.358758504127099	13.3455327116022	14.3890887100157	14.3580744575739	14.4319598718752	11.773145622101099	12.9222368379276	13.229866912074302	14.5815101483886	12.897982289284698	13.3430871723754	12.3227243827385	11.904349088097	13.151523266414301	13.0716446953242	12.940602355013	12.765750923273302	11.821294663131	14.035398630829501	12.354244040014501	12.934896825626499	13.418451585502801	13.134899673835001	11.7623373030427	12.434958785378498	14.0154751006767	11.840861665777199	14.1057791984144	12.7386932092922	13.1437277721562	13.229742514806098	11.1314221510779	13.704469058863301	12.509480674756801	12.3455553137153	11.988346105808402	12.7497442642445	12.2267760517737	13.4320622891149	10.786142091603802	12.5228890640719	12.136772531476	12.0246525671454	13.871354472541599	12.592913162263699	12.8238189175787	14.5401542734214	12.974314790641902	13.521961496144	11.7255470513043	11.4864714101977	12.8864859388535	13.123195984333	14.6676568705464	11.972269451500402	11.5865602650912	11.608392703197401	13.2157847119879	10.126649764235	11.3481388631568	13.451041595842	11.5756018958347	11.7746533877422	13.9393858582043	12.695909211231001	13.48699819792	12.0396975256437	12.9222613455996	12.8805488013674	13.213452079751198	13.892229381155401	11.947342491370199	13.4398809729985	13.5102324768745	12.499177345053502	13.3026144336834	13.8987749993127
hsa-let-7b-5p|0|-3	8.73716785737655	9.06097446818653	7.69855581443449	7.359525120884951	8.789712458750499	9.72357361060142	9.31952629584981	9.04963983094093	6.89724277915021	7.96762722411748	8.62036544820027	9.29634223060981	8.16055489416637	8.38252654340346	7.0982427234330405	7.10277692817029	8.90943400316315	8.55207228675109	8.01966766594969	8.551772599427919	7.32100227146186	9.09772640878606	7.92951061639681	8.720535258194559	8.021857442792701	8.72211054286179	6.7879080472427304	7.70466500359933	8.93812869837576	7.347194553489809	8.981550458512391	8.69691586435419	8.36683250382584	8.709222995651231	6.24283881240558	9.01572811592779	7.740398999608611	7.61340107722443	7.429819505818879	7.8250087338520595	7.2269203992781605	9.28130911562066	6.06248494009153	7.32068467575541	7.515873041368611	7.038945765893639	9.489682416459	7.581992351302849	8.02978998081399	9.72195768382951	9.17171905897324	9.06856327633578	6.6034099310228	6.796108742725139	8.73773162516826	8.77795327572771	9.85334800540667	6.921451589514151	6.121506680855959	6.75511367662449	7.98442568560202	5.39414046146256	6.407864062000611	8.533239960424991	7.511946627010901	6.92367767530576	9.32190935344073	7.7539142612947	8.966792932402631	7.32604317285489	7.93424557467145	8.73853239973581	8.71751900172825	8.64809008782364	7.0675293855766395	8.6199225199639	8.82925746747268	6.93205497758945	8.62033460946782	8.51420112760601
hsa-let-7b-5p|0|-4	5.717418471245789	5.06339467895993	4.37190010504617	3.7059919591106802	5.74809136967021	6.0195197399324	6.0696487397348	4.94159139728143	3.39537233507115	4.06685365250783	3.63473894711825	5.3558377213051305	4.3200440897279195	3.9492898953625297	3.4870186488168105	2.8879946302684902	5.05179703411992	4.70858077306116	4.471037029622661	5.742992613391809	4.24785101208279	5.80383371387516	3.719493350586	4.2220751708301805	4.48798338241067	4.18376994598446	3.3122192031084903	4.63515911898397	4.21350507461541	3.4701284883695203	4.8263835322155195	4.565110725349769	5.14376726468627	5.06200350066731	3.3425162569669102	5.40299323245531	3.98635784788081	2.9956959461307697	4.1251768692818	4.59595167680589	3.58709326700643	4.6779360546549205	2.67719997194261	3.36279616128695	3.6716730202935897	3.8239311748358897	5.789712354972201	3.7952143379152403	4.689591197220401	6.6680887957297	3.94308355841877	5.63170185703151	3.29835714885723	3.7403340952925097	5.020455785175099	4.865954663838361	5.69990333842868	3.5993865849258198	2.6504765722856	3.1623378396812005	4.76562687746406	1.9844855511977	2.8430193028463595	5.3153330975203605	4.5731427330772805	3.45587231385632	6.13361872720654	3.6260479159310495	4.71989356976688	3.56541192601908	4.71760972801956	3.49418513907003	5.10291899172175	4.39145960125878	3.76848823709415	4.87106771633438	5.538331477904579	2.82566430753323	5.3915801973905895	4.3686455491826806
hsa-let-7b-5p|0|0	14.341036134507599	14.054533862087	12.4414593556451	13.081583579674001	14.9937928086192	15.769060369414802	13.7722597987197	13.8655706609935	12.397835261698802	13.178909243583801	14.0629553796837	14.8563609695103	13.6126245354122	14.198855880285699	12.636791175389199	12.368230336767	14.0726014380489	13.095666163013101	14.1366621813041	14.9176062091745	12.961951041469801	13.2225731464358	13.4640404593618	13.7353023666196	13.2157930587745	13.7481321257653	12.6350935428504	12.979825977104099	14.1344286318666	12.978372491349301	14.4013630036431	13.986274408122801	12.606131892816	13.530240687314	12.4516063162591	14.776003530209598	11.8169812423109	12.8018808183931	12.527947382669801	13.0308604367853	11.8610594661985	13.358281762979699	11.806498856065	12.699508085747098	12.742395267102301	12.841768212207	14.361804339369199	12.8300723650646	12.8024691884378	15.461796210499699	14.433663230467	13.2487890998521	11.939216309693698	12.726377131055301	13.927399839675902	13.5312866855127	13.9289719837517	12.694337376949699	12.009832659088099	12.0644263081591	13.949174221813099	11.3377420055409	11.2337627153542	13.6918586364234	13.030194230311901	12.823151535880802	13.8277149309586	13.7424735341664	14.295320939193699	13.189078843859802	12.3466295253434	12.7162463859656	13.8659342133083	14.387498814526401	12.3710931566907	14.2627017205917	14.6356737075868	12.4412070398694	14.010766367379501	13.5348686476773
hsa-let-7c-3p|0|0	3.35907762881375	3.9167877758715295	5.982445812680281	5.17212405047041	2.04117653280327	4.01560152582156	4.990683180290019	4.29776971433257	5.44082422532591	6.59938490251773	3.67498906846492	4.9753518320241295	4.300883159337	4.81473267484999	4.8702150519537595	5.19429960186143	2.7277212696324504	3.8368466281189706	7.31049697841029	1.45281071088767	3.05521139865784	4.08348676614085	3.48296594667649	2.2637427035435698	5.30201515525774	4.98420477893167	6.04710065855286	4.0900197627932	5.48800310082084	4.77441538996446	6.056183432844599	4.734245426241951	5.02343617172125	3.53736723751792	3.8266065723078704	6.033936148600089	5.48105207018104	1.8962359392122001	4.84231420091243	5.55893907228307	6.087312249800051	2.8944134337451204	3.4622342982512797	5.148155966287219	6.60678652605138	3.9951618778239704	5.19731387584359	6.639082034187441	4.08150664033372	5.0098021023237305	3.71902941676256	6.14399180622704	4.905390532850481	4.81624887765433	2.6054599892192596	1.7275725426759498	5.52999319865273	6.04434735409333	6.85661682477545	6.17105621463248	6.61392096181265	5.202985401166	6.2026023921433096	5.82932755416466	4.37483734936923	4.562025316486861	4.842188126879161	3.58263192261203	2.14079448211257	4.60402110496641	5.46816463615023	3.44812442185034	2.6270268106619103	1.8284682694094399	5.2125549418281905	5.908142964281731	5.29053247110643	5.401651824774199	5.821116024794461	6.18786059653159
hsa-let-7c-5p|-1|-1	4.79852817946063	3.81203736768491	5.88453908128618	6.32458428459914	3.02180880894417	5.6453190730974505	5.88896096233737	5.54326699324203	5.81430671691391	6.7954155066380295	4.320257433738569	5.32769439062772	4.611989573925821	4.3092758013913395	5.286317911428401	5.300652636570531	3.1856577287638395	5.0664021327441295	7.4465701898074	3.3598273239012	3.47565993816271	4.887479041480559	3.39464300543892	2.9304460938214505	5.29346790797947	4.62615751468595	6.72248948604982	4.7016978019800995	4.589623749089781	4.85394597548378	6.6998567055701	5.6058370690254105	5.5773454696511	3.53736723751792	5.1483169693041795	5.86500479698189	5.84278850366646	2.02244177086697	5.3191590615088	5.33590683522313	4.93705768240533	3.5863698340764505	4.33039554067571	3.64234994237793	6.21715230090182	3.1748728741291	5.869302209386361	5.770306910701811	3.60299980100749	6.315738576124789	4.49137735593406	6.60196858072688	5.14444576197119	5.97320959599449	2.8883848121395497	2.43649445392923	5.3158897938305	5.6682004544523705	6.313974434287321	5.854987011486349	6.19325676932961	6.13409006055705	5.885563174350179	6.15098550203357	5.05770650303411	5.0701462864758895	4.87421145413405	6.59292766594004	3.5992848174169	6.53858252891657	5.327571401029941	2.94999077482375	4.23524192622404	1.8284682694094399	6.171464478003559	5.955847079709259	5.55643230875155	4.58522783534492	6.415884511569179	6.2037603577175
hsa-let-7c-5p|-1|-2	4.149847430233479	3.65937509658288	6.299803060435231	5.86389148282344	1.9609759286026498	5.23648585684151	5.9868726816257904	5.91792486626917	5.7982962225665995	6.843484596789191	3.9619995141587103	5.34183468052678	4.58055524650279	3.82109568977664	4.9934197589664695	5.650147333795661	2.8676940045593198	5.20878595438085	7.100078183298661	2.53053854590896	3.4008063300382103	5.57568533217152	2.93352073140266	2.9534733935803503	5.21417468711464	4.28376562978518	6.5108633202343205	4.977114793376559	4.70198663359351	4.33125291606717	6.42842167893952	4.96256208077029	5.99500314187087	3.12810371108289	4.63890613913537	5.58681127195008	5.99849435997394	1.60492791121375	5.21825944500888	5.36771307651888	4.96071900127059	3.3838577009098603	3.89489253471632	3.5847400110473	6.24134774958722	2.81212637689562	5.835020612038139	5.731082799768491	3.8277285513782995	5.651789925654691	3.97242918195725	6.72794948649728	5.38379936546561	5.541518765892559	3.09332356837156	2.3198891546828397	5.34445590381434	5.60140109426471	6.61294992751176	5.8332778456378405	6.19325676932961	5.41781611931419	6.107001799839621	6.179533464089411	4.24883790194655	5.1113362448673305	5.2608378709114	5.931386320045349	2.96718645767722	6.04506893875662	5.410628251974269	3.13580880144916	3.30987944320167	1.43352851419727	5.3076181057802305	5.31699114331027	5.11845465474778	5.378373776580419	6.12405715348158	6.5939258624827195
hsa-let-7c-5p|-1|0	4.7771906449550405	3.81203736768491	5.22104547722792	5.9748467014133	1.9609759286026498	6.00373809104249	4.33215106623532	5.26061904190288	5.6751202068992805	6.475205985712909	4.54320964093986	5.59892801551493	4.49883567660622	4.3092758013913395	5.35685936943203	5.22549454057243	3.1856577287638395	3.8368466281189706	7.25983993971513	3.51405288818864	4.31053609958205	4.032943489058701	3.67018103284385	2.64944010672897	5.130268602135589	4.31561446352352	6.31591771829904	4.679857455680519	4.6654961282146	4.80141566427287	7.10704733459309	5.57051760402673	4.98098715170911	3.50128633460289	5.12669634935758	6.08913115689728	4.85454657136491	2.13848985293044	4.57486477046982	5.30338354249872	4.8573631426564505	3.1712897084964	4.26248408366061	3.9002378634335	5.94985687246611	3.84647984780796	5.6044270540352	5.535498505672259	3.36882491211388	6.00796905670218	4.560642664267809	5.62673332164299	4.75610746635791	5.801614370071321	3.02819254684486	1.8999530821747899	5.43357268162953	5.94007845153057	6.5036459421619295	5.87637434234498	6.51968797299626	5.9474298194698	5.1051222253679	5.93356998239251	5.11730106439941	5.131498455715009	4.576257399110389	6.12540212090667	3.9842518583266604	6.30085570896463	4.08821336059385	2.77447115196616	3.7093866303872596	2.70674320032744	5.45729089693385	6.07943977171357	5.4826251255255	4.664347168031361	6.331467423292849	5.426579860425509
hsa-let-7c-5p|0|+1	8.44128734408054	6.8962085760393705	8.58639410558207	10.320025954116	6.6792886191482195	9.59386715838135	8.71369643004114	9.70414688856895	9.21348585025319	10.5689316434744	7.6304376428554805	9.54958225130744	8.915848746398119	7.44236890471519	8.94905476662691	9.61782578010608	6.22473490313066	7.55198679707533	11.114861290852001	7.67438146614391	8.77676366495354	8.83614004998142	7.49757425973239	6.55982423497443	8.831082507922211	8.03865176214645	10.3288871021887	9.438408326653061	8.82790606517667	8.102035256269309	10.539270332873802	9.097060728164779	9.12914420012109	7.6084012405752	9.90005872455833	9.889361736987981	8.29415397923432	5.151393826481691	9.349123544709599	9.873126964742971	8.6938416332593	7.01115199818267	8.39506057910804	7.7290392722296	10.5151743546166	7.29810700726569	9.80323573086883	9.53080555563419	7.3368637672576495	9.90764069774989	8.0145500827717	9.94605494416567	8.96960509757801	10.332430775895801	6.62862491959363	4.22133512135129	8.91208632615634	9.749105115977551	9.697635242178901	10.5518416763845	10.4567785424224	9.822111993697	9.33972341806689	10.021821927347	8.80307492177024	9.497732723234028	8.95822058497885	9.63860914882627	7.26268307401003	10.3144380477424	8.32430619141166	5.98855718244357	6.60097860412282	5.49913464957925	10.5902129483558	9.60879195879446	10.5593337633156	8.420731713160041	10.159979383461199	9.88970922380283
hsa-let-7c-5p|0|+2	2.22561433384649	1.2692280955768798	2.4578829765335	3.61217879620269	1.58641455749472	3.44370234094443	1.5223615601181901	2.98441261532157	3.3076092971853703	4.42378122199247	1.86222286101621	3.96676532127152	3.56127498831617	1.8586954603298	2.8681427283033996	3.17040739655436	1.23252599212251	0.49456557716205607	5.01798418097026	2.11437796807606	2.59984541078725	2.40057349370575	2.11098541336418	0.7957171636190559	2.44035964964069	2.4189291220073996	4.4040263736668	2.69459315708144	3.02694637956908	2.49905941437082	4.39844355175634	2.62122694431562	2.3338668427256497	1.1023819582236298	3.71512741056421	3.7388753623996096	2.0018883726419197	0.748977965720963	2.17178127323788	3.6414550601921802	2.6883029839015498	1.65312360423935	2.49191900614392	2.29585617082137	3.93166280434479	2.04374181517034	3.079250481864	2.95123880773901	1.4959851210352502	3.6234260439766097	2.52130473481692	3.17177149313672	2.4380194704109504	4.36128865328406	0.810204534666668	0.0	2.13272000322393	4.235058509893951	4.564838990495669	4.003705856532711	4.39290806544748	4.21485046431668	3.43398397391159	3.2865295079055796	2.69000855011146	2.72127441579448	2.281823460724	3.82545559456275	1.3955524112580002	4.009721945897979	1.66145664183682	1.16302558449155	1.4467001525243401	1.43352851419727	4.01376993534252	3.47175678883124	3.67073338631711	2.9571724934188395	4.42554467836975	3.7134862231934704
hsa-let-7c-5p|0|-1	9.26908547031128	8.378421090345299	10.5390186618916	10.6471588040906	7.397341688224519	10.5439877924416	10.7098629009965	10.826495252622399	10.3679483594211	11.0546296015446	8.52311428676373	9.738459804262801	9.77636999206952	8.17746798785486	9.88829868436592	10.3027241943037	7.80260589315351	10.1707473532336	12.099850106413902	8.08303787476763	8.29597534344548	10.369359618848199	7.50813681744618	8.10143503224345	10.039895015363099	8.74275663744238	10.773954809693501	10.3647919759846	9.16827445897976	8.63875194030814	11.222568612522199	10.230194228314401	11.1056753158091	8.262028942495942	9.97027499368684	11.021342679576001	10.499956496343101	5.9835652484334805	10.601582269672301	10.5501454732221	9.61427888614668	8.41092162792701	8.68011709504164	7.62927703773197	11.151661246784698	7.75522259430094	11.006117854124401	10.2403498024235	8.17771772784337	11.4846844948357	9.06380994576002	11.3611132372855	9.983640404090231	10.560100361051001	7.9658912469067005	7.09106086447434	10.058824482555199	10.3563720595692	10.3138664188379	10.4294911959961	11.0197141270506	10.1775951199544	10.3079325110879	11.185121386659699	9.56825294711608	9.80795278798699	10.623032984265	10.9252366328329	7.9983974230423796	11.0172452161059	10.3762178909913	8.0438547638221	8.05482801493505	6.563136634330389	11.113695605780599	10.129558754439199	10.793403104713098	8.991881533471698	11.157817439212199	11.140955629269
hsa-let-7c-5p|0|-2	8.949173575356038	8.49015013037958	10.872173114832098	10.7503091933839	6.71945247230699	10.058947438806301	11.022087446150902	11.371648736122598	10.4155177260655	11.248963709406901	8.45178376932938	9.71895479455517	9.72473398039643	7.9889571890339806	10.031456265017699	10.6413295441819	7.78799538697968	10.3606103974179	11.8682425415594	7.089882526022531	8.240710847561349	10.979483338085101	7.3778972685576605	7.755002142375799	10.384555368010002	8.819039590820609	10.8545233287917	10.4193576676662	9.265957343757359	8.43508645802863	11.4229630661332	9.88526387161693	11.516905950139899	8.519327136614809	9.49820853574543	10.788112281475101	10.9874370636075	6.162138329486379	10.5517373457019	10.7940513251582	10.1107264997806	8.8407356426033	8.609551143247549	8.05226586969697	11.2732552639933	7.5489969048333005	10.8231887256861	10.336589551688	8.50046326504987	11.0942565597786	8.68831929601125	11.741453193229802	10.3041633920758	10.27700477612	7.82439411977298	7.168974609833291	10.5136435572831	10.4922016102354	10.540113981775802	10.5765522131365	11.1689637011971	9.99216795032949	10.7553911632075	11.3575662759407	9.03299219906748	9.68117966746245	10.855607617146802	10.5124360992991	7.563354265268541	10.761532834124301	10.832082819414802	8.397439432094519	8.06571073923212	6.632799248051831	11.0335221919595	10.133777673948	10.458563560406699	9.51783009875033	11.055905138701698	11.572640125135601
hsa-let-7c-5p|0|-3	6.29195882694532	5.89550901917964	8.05797849513503	7.50365117997476	4.8489852114862995	7.22120839341557	8.20558633085667	8.06172313293225	7.203132185230241	8.15666673243441	5.899361162486779	7.00415893696403	6.6825898950211595	5.2393651636433	6.996352328382441	7.51623955651823	5.4948261320570495	7.47615613574682	8.43635919049106	4.65414530724056	5.69775716216904	7.9318556644878395	4.91718303607875	5.0396094514795795	7.29588058819954	6.03003896321915	7.47282458464567	6.85246047009046	6.659804320832221	5.7955971478985795	8.05489438780937	6.97717154123909	8.24014628705908	6.16656969081156	6.0341635088986205	7.51625711981147	8.01044169215028	4.4092486715260595	7.038189289750981	7.42111838125344	6.96410462198701	6.12784897277336	5.77629237543207	5.689061147046139	8.24104183237371	5.36298168930536	7.827195660536409	7.368543018059469	5.905467665334769	7.78827726475976	5.54935403890726	8.920618946317429	7.0400727198143604	6.867124054548769	5.093908333751759	5.13113898805388	7.59375137342323	7.195014680239639	7.24707348727828	7.4115633797547105	7.96254964084781	6.51774733496292	7.703309168185611	8.08250093476711	6.32171843428484	6.318501152394071	7.84067918161026	7.497582974101241	4.556795523428001	7.25337002868475	7.87697908439046	5.99658000878659	5.70597456052081	4.72879013113857	7.135741786648611	7.64647915925206	7.231975565591481	6.56026952088234	8.24932747795072	8.46667272796749
