	TCGA-3G-AB0O-01A	TCGA-3G-AB0Q-01A	TCGA-3G-AB0T-01A	TCGA-3G-AB14-01A	TCGA-3G-AB19-01A	TCGA-3Q-A9WF-01A	TCGA-3S-A8YW-01A	TCGA-3S-AAYX-01A	TCGA-3T-AA9L-01A	TCGA-4V-A9QI-01A	TCGA-4V-A9QJ-01A	TCGA-4V-A9QL-01A	TCGA-4V-A9QM-01A	TCGA-4V-A9QN-01A	TCGA-4V-A9QQ-01A	TCGA-4V-A9QR-01A	TCGA-4V-A9QS-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QU-01A	TCGA-4V-A9QW-01A	TCGA-4V-A9QX-01A	TCGA-4X-A9F9-01A	TCGA-4X-A9FA-01A	TCGA-4X-A9FB-01A	TCGA-4X-A9FC-01A	TCGA-4X-A9FD-01A	TCGA-5G-A9ZZ-01A	TCGA-5K-AAAP-01A	TCGA-5U-AB0D-01A	TCGA-5U-AB0E-01A	TCGA-5U-AB0F-01A	TCGA-5V-A9RR-01A	TCGA-X7-A8D6-01A	TCGA-X7-A8D7-01A	TCGA-X7-A8D8-01A	TCGA-X7-A8D9-01A	TCGA-X7-A8DB-01A	TCGA-X7-A8DC-01A	TCGA-X7-A8DD-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8DF-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8DI-01A	TCGA-X7-A8DJ-01A	TCGA-X7-A8M0-01A	TCGA-X7-A8M1-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8M7-01A	TCGA-X7-A8M8-01A	TCGA-XH-A853-01A	TCGA-XM-A8R8-01A	TCGA-XM-A8R9-01A	TCGA-XM-A8RB-01A	TCGA-XM-A8RC-01A	TCGA-XM-A8RD-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8RF-01A	TCGA-XM-A8RG-01A	TCGA-XM-A8RH-01A	TCGA-XM-A8RI-01A	TCGA-XM-A8RL-01A	TCGA-XM-AAZ1-01A	TCGA-XM-AAZ2-01A	TCGA-XM-AAZ3-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-XU-A92R-01A	TCGA-XU-A92T-01A	TCGA-XU-A92U-01A	TCGA-XU-A92V-01A	TCGA-XU-A92W-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Y-01A	TCGA-XU-A92Z-01A	TCGA-XU-A930-01A	TCGA-XU-A931-01A	TCGA-XU-A932-01A	TCGA-XU-A933-01A	TCGA-XU-A936-01A	TCGA-XU-AAXV-01A	TCGA-XU-AAXW-01A	TCGA-XU-AAXX-01A	TCGA-XU-AAXY-01A	TCGA-XU-AAXZ-01A	TCGA-XU-AAY0-01A	TCGA-XU-AAY1-01A	TCGA-YT-A95D-01A	TCGA-YT-A95E-01A	TCGA-YT-A95F-01A	TCGA-YT-A95G-01A	TCGA-YT-A95H-01A	TCGA-ZB-A961-01A	TCGA-ZB-A962-01A	TCGA-ZB-A963-01A	TCGA-ZB-A964-01A	TCGA-ZB-A965-01A	TCGA-ZB-A966-01A	TCGA-ZB-A969-01A	TCGA-ZB-A96A-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96C-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A96E-01A	TCGA-ZB-A96F-01A	TCGA-ZB-A96G-01A	TCGA-ZB-A96H-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96L-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96O-01A	TCGA-ZB-A96P-01A	TCGA-ZB-A96Q-01A	TCGA-ZB-A96R-01A	TCGA-ZB-A96V-01A	TCGA-ZC-AAA7-01A	TCGA-ZC-AAAA-01A	TCGA-ZC-AAAF-01A	TCGA-ZC-AAAH-01A	TCGA-ZL-A9V6-01A	TCGA-ZT-A8OM-01A
hsa-miR-22-3p|-1|0	5.0673370552348	5.78111986779879	4.986346434765469	5.7406358801041995	5.14835397107449	5.1720583008806305	4.0399648797143	5.21199866837491	4.3670573459025	4.71804073364151	4.80099056602571	5.577353136412589	5.99469507017928	6.7414618857753	4.16060588453348	5.5188709354857	5.75096814547866	4.21517553191841	4.26733703687896	4.336375493428241	4.3911785163875	5.132143216861071	4.74586980954312	5.12994155838945	5.09920605886718	5.64955982346583	3.7398498770149797	4.761969751214179	4.56926065295716	4.82342447713912	4.32145510570595	4.9285674007847105	5.49102977297969	5.00406575401518	5.397399677395559	5.55418734720913	4.84068197176645	5.41978944371541	4.57945924694001	4.906053200794309	4.4689519032875005	5.0389976996966395	5.01706693458528	5.2919897988219695	4.997690514813491	5.23023019828605	6.131287711529009	4.74255590094433	4.74998965824631	4.96903782512004	4.78444252025835	4.83023026653176	5.803476757024041	5.8829532387076995	5.13563037778618	4.2390812139872995	5.0936930230404	6.00011635134279	4.90050442574712	4.46926709909025	4.1877202333456705	4.580430884617759	6.03569455780947	4.18387689529934	5.0786748384603	5.28094654935244	6.26969388958166	5.76510708296134	5.83155456014146	4.82432108435995	5.78513841410248	5.010122667556559	5.280083915824861	4.69716590657068	5.44736683661629	6.402985784250291	6.448057916672631	5.358979218192889	5.45642456943885	4.76838077600181	5.986011446925451	4.787383654107019	5.30375701584299	4.81372487819126	4.3501227629562695	4.45279139489692	5.061637445823769	4.42525939690351	4.668386782423401	6.021392968108809	4.83048827412112	5.21413201494245	5.398875229453711	4.9919136014791	6.18990877717144	5.40410411631564	5.4334511620335695	5.510017847257349	6.99162466687309	5.0948826128684805	5.340157528474481	3.8586987051806303	4.540148469053	5.98258607950368	5.267342974611769	5.2810953317153695	4.8487650764309	3.51930921785276	5.586517163155099	5.14426175819783	6.512519120252759	4.69461510264246	6.27021187262204	5.43848656731829	5.153778593590429	5.31925996322721	5.009349660230661	6.59962156671304	5.35828278128779	5.2244231924411	4.5331961698136904	4.92780789705685	5.4236969470385095	4.55550721857003
hsa-miR-22-3p|0|+1	9.478682943202491	10.121120518434699	9.40816711037589	10.1152284655457	8.84828740568039	9.435379845053848	9.478364376388098	9.26658504524308	8.93384277986201	9.184442769739311	9.802617840930258	9.73302901373696	10.011056373877	11.254297096354199	8.80657776725755	10.4713334898121	9.788536087030911	8.63858641181574	9.28241826217855	8.6547857250688	8.83284867964675	9.33670801519128	9.43593575010364	9.47993327068037	9.48720268592571	9.50529431202509	9.021559370908632	8.88837949853194	9.23611289674334	9.30458953145475	8.33872215283349	9.56573775705601	9.55166112255733	9.4560801488536	9.75654850636394	9.74021429001542	9.05032546498359	9.80813252850893	9.26758421728481	9.93326773817379	9.198411055583971	9.09811476818456	9.442267354976869	9.578504312283881	9.298725523556131	9.649742928930051	9.942697086624971	9.59346543769664	9.52637802984466	9.636391529518841	9.298449497182421	9.68842731081611	9.86673883258872	10.5519246423502	9.443951625160961	8.78966458706727	9.29135979147408	10.298648059526801	9.11246677638345	8.796730075494409	7.7597575913288495	9.337948716776381	10.860834581998501	8.57069886090337	9.25237608941867	9.76719366378361	10.7895440012977	10.3689600489171	10.866186931970901	9.27446490185532	10.3780917402379	9.56823021322981	9.99041298151984	8.70568703945863	9.593299533211882	10.3792464172206	11.337957495513699	9.558083987507331	9.730378886796679	9.47390939736402	10.3141806373502	9.2774357872081	9.74427939343697	9.49320841410522	8.8448610327756	8.71353681596298	9.62138250657548	9.09142224490518	9.182956951318399	9.93559434292324	9.278292176072778	9.293683037832368	9.46578784263876	9.08924865411869	10.1497248030198	9.68400360983658	9.53757839724996	10.0309455437358	11.570030871020201	9.52918501328113	9.664772839050189	8.38380242897024	8.95640024063256	9.9039067658117	9.558019751565132	9.66566586072688	9.955255952750289	7.76459975547922	10.3392747601319	9.720211366865929	10.694252616878801	8.93779240335657	10.6020546954077	9.169611503681551	9.11615848095109	9.54728792735998	9.25938943316254	11.111137070396	9.64680452121746	9.63145933482654	8.88458665164307	9.42672511803349	10.024036547431901	9.081774926509599
hsa-miR-22-3p|0|-1	7.42894081403862	7.361929740200501	7.58314939079006	7.661289076612281	7.02427073140912	7.532177478672071	8.14751925510743	7.6877024139195	6.88724168400337	7.01969920139691	8.932760410303029	7.30830527675892	7.642266597592809	10.464920765969401	6.7140344100689395	9.05215714951829	7.615903600762991	6.244244130728	7.11681097644898	6.069052831579031	6.6943781465824905	7.398770770845151	7.55260840459344	8.43470838808655	6.99132749906437	7.22575155660557	8.296119713543769	6.01045630045805	7.29641487975271	7.844788373800559	6.98556031658626	7.40463900091338	6.95913866643368	8.43577951050366	7.410789585324499	7.30793138466506	7.1931927010307195	7.66849116915163	6.745250742021089	7.7610213255402805	7.108627718001161	7.1097603390672806	7.031432697829371	7.53190567312896	7.623960317079081	7.44537298118865	8.93222184826871	7.33883233127037	7.74672422606832	6.92749206641865	7.448773942265261	7.402589846840679	7.800078601041711	9.518895949368652	7.43708155982718	7.092028908716039	7.519241105827019	8.64615991599432	7.09392035401997	7.290491373020049	6.171587440874831	7.08942420998476	8.21295316198303	7.305154246503821	7.377817187272509	7.00890006003546	8.03886321256579	7.971563690953291	8.56308249918552	7.12533800728612	7.39492430247131	7.56099974103601	7.63110122416304	6.084108053163941	7.51873179965746	9.07124289022556	8.4075576338509	7.790355125772389	7.353875073764679	7.616226549550821	8.05463384299448	7.677775741243269	7.708459925161389	8.290046892692901	7.465152901063969	7.09208277653094	8.04672231018642	7.1738785645886205	6.53097520053441	7.39306925071206	7.154318424352889	7.548413601349701	7.1180091832847205	6.88139783812992	9.756641611767911	6.87715812634388	6.76901114181993	6.81684669727696	8.0155369971306	7.96631107548337	7.49047830279006	5.8880309862574896	7.09424197618315	7.42278428557682	7.0800759996	6.99899146615901	7.297796075837571	6.349748184196639	7.850308091270191	7.60841093228195	7.97940505449904	6.310701054705679	7.903797649513849	7.429204822166799	7.27297286705101	7.17488305224025	7.9916899838767	8.35785969488796	7.5379741381033005	6.8309200757347694	6.01141598211556	6.57741184968437	7.51055159295357	6.83384077280121
hsa-miR-22-3p|0|-2	6.66502931007826	6.75232042728914	6.859943065443949	7.12453721049788	6.462924226115099	6.974005277587861	7.56406559664403	7.39491780726063	6.13706921350024	6.4874414895943895	8.2642637618534	6.58006612777503	6.769551162013481	9.8848742368526	5.784931373898409	8.580421936470781	6.727925871271349	5.69545734245647	6.39271036484416	5.432806669513731	5.767273334700871	6.9757184239933006	7.00913884851541	7.76377295597745	6.196114659615789	6.59511577057983	7.78526473016652	5.12558952148367	6.72127798805135	7.67200252090699	6.436499021137309	6.607794960889191	6.18593569995656	7.848070275471731	6.707570532836111	6.741060586836849	6.569600224239941	7.12855445904745	5.90596559419059	7.35140319725819	6.47982125765939	6.51071028892516	6.444773437860579	6.76434427204982	6.95817394419192	6.8631333899212095	8.216502693388831	6.748163788143799	7.09404125052683	6.236694157605441	6.796940104553929	6.49350303065242	7.027847414468059	9.10325555710418	6.692970861777309	6.404110942815981	7.11817103754133	7.93564979861064	6.57728835526771	6.580049714983269	5.66598125483335	6.21918684417537	7.651403220221731	6.86100865897212	7.02023045991094	6.33598568587266	7.45611037875566	7.43841001842317	8.05980010428071	6.505255167307499	6.538988325505089	7.12068355530509	6.87902080669994	5.406066225573531	7.01334804147928	8.49750870471326	7.76864024046664	7.282259654313219	6.79597920821437	7.074343883981861	7.5780845170618	6.984794565031169	6.961488454247379	7.49433646512161	6.750484306444041	6.397879646228651	7.303067820191849	6.49648917995571	5.80988637320585	7.0122825903263095	6.418344686765231	7.072831774134491	6.677550801008589	6.43499045522423	9.35901578201723	6.38016364189214	6.46754583768425	6.0322966940350495	7.3638115085349	7.0081479223365095	6.78233091659256	5.30106441073389	6.67391831871451	6.9287426051307595	6.44521056208992	6.15626928137214	6.677710994083751	5.844329948637349	7.10276397984694	7.35884024258829	7.557620835674091	5.7463542378811505	7.35433066018614	7.116799198677139	7.25065192409946	6.65270744671628	7.6292324270531795	7.64951901867704	7.11405410849121	6.281310697201099	5.07633872440921	6.15493370113165	7.253044860610251	6.711756449596269
hsa-miR-22-3p|0|-3	3.45622218249495	3.64413315954723	4.064461649843859	4.38856698933135	3.5033132039594705	3.8694503623017003	3.80838902094945	4.587469539344	3.34528836006442	3.6403150996991496	4.62308373988276	3.40401048755035	3.50370254312174	6.421408375712759	2.54201767149627	5.66315455052947	3.7327899098239397	3.3922076715109903	3.62512705741259	2.2608829888090898	2.6839129061907996	3.63391160714225	4.25008357781768	4.2881967989267995	3.04447949450381	2.7458961717309998	4.21023480435195	2.65278363384606	3.10098929000369	4.7447732499815	3.5221708869964505	4.27006500833579	3.5387638623886604	4.05673160545659	3.70872058597555	3.32155888947622	3.9592988830525697	4.44247373287407	2.2496007577486004	4.019333700615951	3.4543308607563503	3.27052658080562	3.609687630651	3.5958565656952204	3.83646396933264	3.9068950894657304	4.76078056441268	3.5975775548466005	3.7800093411046203	3.24552482505664	3.6681505905915097	3.49517241577304	3.5256040455192297	5.835245740525821	3.2120482619276	3.39912049249334	4.454679046099231	4.15637265664951	4.19274108858479	3.8840711978203704	2.7107278908610897	3.69321273391073	4.09746808191444	3.7950591371392	4.07806709743131	3.1775526343002003	4.71101741792793	4.28197160699758	4.56790917168424	4.0034864197737905	3.0542689846283104	3.89858296385627	3.78446017528188	2.4566463740949	3.79309821082281	5.12693578935611	4.44253125112313	4.10430512234129	3.72635105821621	4.521515059913519	3.63590972521331	3.65102672851991	4.12926005955038	4.36825484477385	3.62827369212266	3.56761967785074	3.94261533836335	3.5402067146919705	3.2020012343509	3.68299133078628	3.4700761977758394	4.22003170343352	4.54923411589749	3.59773579461462	5.68206653821842	3.92365042309975	4.19525802580215	3.3514846563384997	4.24522012366368	4.11363342739289	4.14038720067704	2.9975617046958196	3.8710764733062297	4.11009655286438	3.51438599482239	3.3883185971846403	3.85262588501679	3.4372062111244204	4.19883494408413	4.90081467225694	4.65710697429645	3.4110014613512005	4.16130403605802	3.54798297004674	4.62904444957453	4.0193961992169305	4.76540680284138	4.47089706201619	4.4156268875458204	3.57285904917089	2.7358698012587004	3.68641136627941	4.11655871846579	3.9077858404354195
hsa-miR-22-3p|0|-4	2.01294008872074	1.93240678825857	2.44072601432789	2.35975927169806	1.8864793074603798	2.63564676325055	4.5953921347827595	2.8897879837279397	2.36324813260255	1.9310167169197698	4.699378469585611	1.81022239297405	2.22765802063644	6.164712543104759	1.77062389052562	4.8485293528571995	2.30945164649708	0.776053519548994	1.7251701438446998	1.41108490041914	1.21624119204161	2.41238462599699	2.33233917877093	3.91057350934713	2.0567462482874297	1.53738929299149	4.07570556334896	0.0	2.8016089393793497	3.8734993969943194	1.93916728715332	2.03790698782429	2.06576027054358	3.24743087874893	2.21231189087762	1.9382962500977599	2.3076093887711497	2.23215416047577	1.08858511351073	1.8705571025510601	1.45815884749502	2.27632913769518	1.42283285336506	2.27476186293417	2.90529363931131	1.68684543406807	4.094257660495891	1.35960248184569	2.79376011943376	1.6894609836874	2.6504826199396097	1.3145824252527	2.03316793633989	5.85132416823091	2.41977339919681	1.7036257816273799	2.66385739286095	3.0493823935388797	2.23031193199649	2.42341360642179	1.2984296679999499	1.644796303238	2.69140606012179	2.58032062856827	2.01531842522864	1.4141590155001	2.16608241947883	2.64903633805952	3.16482590446598	2.17977476430505	1.52281069228883	2.02644420499158	2.12952653292573	1.16803437213444	2.66613443491845	4.478427119790711	3.1032806468816	3.2098648488361	1.94462795127957	2.7474074927679504	3.4757204274302405	3.51998230150815	2.2708346068025698	3.64751240939352	2.42745857263826	1.9947852564778603	3.55230771267019	2.0452627565148704	1.6506458569333602	2.03477513721844	1.9228787627039001	2.68403474444777	2.08089429099044	2.36877362113444	5.499524041233151	2.5172984992318503	1.81789640764595	2.04919314162939	2.52238406236144	2.70691036680615	2.3670365146848398	0.764387826598767	2.14014198134693	2.5979808449561497	1.5492968862798	1.1268850518951201	1.96353978479725	2.3116341710932997	2.36318100263618	3.0153592306063395	2.59820343158258	1.7694403932524698	2.61684559652423	2.54196855880937	2.4355538753439503	2.2374635040111297	2.95015898545319	3.21506959346306	2.8898955978345096	1.46633708453791	0.7978183464147021	1.98861237559528	2.58497560037899	2.32269548160328
hsa-miR-22-3p|0|0	15.8327608923648	16.5693188779861	16.4168301025777	16.5117942672688	15.646855238533002	16.1723270489562	15.3719116580165	16.1171025006993	15.133578117178098	15.662834715309598	16.3038306173358	16.215718294474698	16.7874692005109	17.6301098686275	15.2693161293098	16.7496623926468	16.5623685624348	15.173483132491	15.6269535068018	14.9823217059552	15.2057242543104	15.8803948735843	15.892770771758	16.0287284032313	15.926707357825999	16.338942737194902	15.424681563533001	15.3577257164915	15.5576979911027	15.7771358883759	15.3953419538304	16.0450061875747	16.092842550503498	16.3532024581315	16.313206987124	16.3614564607969	15.862839980146301	16.4819040650391	15.6569001787847	16.3428104652967	15.810631173355501	15.785917581656802	16.1160603203925	16.3108893649007	16.0192650674037	16.4853421267118	16.8568350353218	16.209603592376197	16.1305138792202	15.739927362214802	15.625993994671399	15.990231947623197	16.6176471333512	17.004897234205803	15.876079627183499	15.680091937252099	16.5616168978299	16.6961887506728	15.661623264300099	15.5840181702413	14.9179302451249	15.716963010585001	17.1443022486168	15.556822662673301	16.3135845900808	15.9799923784036	17.1133273884478	16.9008103999485	16.9325962548564	15.8320932332885	16.570156163678902	16.410520065741302	16.0941217969938	15.086583508376698	16.2143654847859	17.3758776247732	17.4528808526562	16.3250933776424	16.2845623104766	16.0746194524142	16.4639312853125	15.312834559681	16.1405605956656	15.8905489053866	15.5344229115555	15.582123485518	15.902955392056699	15.7898815279705	15.5237429233604	16.586954313073	15.7418459805181	16.3283653996351	15.994223935615802	15.6669598234622	17.156826471265	15.9500768408261	16.112479036175	16.195879162056197	17.613549217684398	16.0371603094487	16.3979646540446	14.893105507028501	15.652548764891801	16.5881776019037	15.8687274524897	15.920368983024302	15.9246679217293	14.5826238621642	16.866223859614	16.369517363951	17.141448003276903	15.2923430466942	16.995352387976002	15.957458926275498	16.1078158815184	16.3716394616275	15.995544561414098	17.232940290123597	16.1618570932076	15.8327044219909	15.075013252913198	15.7622254159035	16.450388070508403	15.572171096196302
hsa-miR-22-5p|0|-1	3.4937373760581	3.06942720941527	4.65140904901416	4.689135998558981	3.16061437661038	3.8405677062266	3.92881842889669	2.68027941832468	2.9155535490956606	4.013302043516069	4.420110997130481	3.21073679740548	3.31120693260867	5.29880051890906	3.2594310624532	5.32999334948773	4.10867030530499	2.6919898421012203	2.09325732361128	2.7920898694138803	2.27437409015239	3.988499395061	2.71391659819652	4.08899866056347	2.0567462482874297	4.090594165283609	3.47170947045757	2.78889579493451	3.41242397036376	4.330525150211081	2.18382090618167	3.47571624253392	2.27018638686169	3.98816458479127	2.80297912746477	2.2726931459240003	4.01602379954858	3.22673766899275	2.55634748618894	3.12576534540618	2.16836923971629	3.40750144028979	2.5500518128323	3.0069249014611	3.06996360553412	2.87127084269621	4.025401237739359	2.4740614243487205	3.4952542100049198	3.44294917490804	4.00103749163073	2.5191213139534	2.9257063134564	5.33832308313267	3.4603494472351803	3.1954409746657904	4.3292487765675896	4.583338627637461	2.6329342140446	3.3629345422628396	2.8041365224297796	2.63213414317122	4.018669968061859	3.68377425044509	5.24223867067156	2.96327567083525	3.9573072789122	3.52919167424156	3.64714485334583	2.13752211939623	2.64288848946289	2.4673050144187596	2.51144818316639	2.99702113587896	3.76269877757631	5.79746795646886	5.4584237017434	4.10430512234129	3.97725769902939	4.510252676758459	4.5766839817145195	2.95658539998708	4.41452416314394	4.466915166735269	3.41918190880944	3.60027276153278	3.7168587376096203	2.6230121400687096	2.6666098483893	1.9003998136196203	2.93909005267	2.18939605018728	3.7131571168010495	2.51610461261984	5.47993223133013	3.11740781543334	3.3758805486657404	2.7779960435159303	4.50416484859603	4.3665828477455095	3.1753732741965095	2.16775783143182	2.63823216409138	2.93241701041111	1.98067827966573	3.13971877665659	4.491062845637099	2.52540270018511	4.08915927339838	4.1124446505514	2.3246356511953	2.92318586787232	2.6927183627736495	4.10008183749577	3.6476729360657902	2.2906040526414304	3.98988802236794	4.779754535035339	4.68729787163292	3.66689284163903	2.68155006238861	3.1959011776554704	3.5331943203634397	2.6446619351137404
hsa-miR-22-5p|0|0	2.8799457543806297	2.5962127614074104	4.07757148449526	3.87345535076875	2.15269405655413	3.3604045747861098	3.4272748131990296	2.32402122744486	2.1669588932701997	3.2387433179563905	3.80079926904981	2.98750580017298	2.8827774628107203	4.1935359577531095	2.7857673261413995	4.02429607591019	3.28714864115336	2.39907278620209	2.27609519831576	2.02916607268143	1.91806266437985	3.34566528921064	2.3828331733122203	3.39764864926522	2.3476710418985896	4.04380931738155	1.87892287617536	2.50247927450584	2.7532786301770096	3.1571974739274706	1.93916728715332	2.57225387354714	2.4492083660833197	3.02591075419732	2.8270125285507404	1.9996923353858602	3.11990622081489	2.7969132128516	1.61613734554494	2.60216076271342	2.22339395504052	3.1968319796260203	2.7232778866229506	2.5090188136684	2.34374475809412	2.7665734145005096	3.39953030021153	2.0469412433975	2.8527634991295	2.51825657863264	2.75993510553033	2.4132421490744	2.03316793633989	4.68597964275061	3.14266919012285	2.4631962112033103	3.45578539844614	3.46048572923965	2.97841634437425	2.90508675386132	1.9705666725138602	2.25743285048514	4.3109231698795005	2.4042844306405	4.106660087433241	2.51541547280996	3.78549243188925	2.74671156763303	3.4818451907547794	2.2607395833671298	2.3028620609532497	2.13670766005023	2.35024576373362	2.4566463740949	3.68377382413315	4.84657500489746	5.3512276190952095	3.3461908164848397	2.7795498640250895	3.25891689770584	4.1421759454039	3.21566904487525	3.41746358036372	3.51030228877667	2.3410269836977102	2.98569876865468	4.05232495550978	2.5859179728351	2.5832135039021	2.42574562135774	2.71887195255956	1.6801075374188101	3.11651412559238	2.11503827159076	4.71828120910057	2.9437109927037	3.5855267180222303	2.82135084476834	4.11016485524902	3.48916456394095	3.06564546317177	1.7350152877108502	2.06379650405161	2.6351359478979104	1.49231814157502	2.8391753282223	3.8915899149802406	1.75645569161151	3.6864967478501898	3.13655022733163	2.1083929225656797	2.57991586065517	1.86783507940871	3.16507713515533	3.13780055473633	2.18229046071243	2.71876547063035	4.55805630122675	4.43049669159858	3.3864155730812504	2.56636090501649	3.54068546583345	2.5379780340895097	2.80817710649432
hsa-miR-221-3p|0|-1	6.336362872602769	8.107917380413639	6.90292544529248	5.8023262510486	7.89702269433919	6.79739571916263	6.893647061630699	5.58752399182909	6.467395498599191	5.99450858004807	6.832530247702691	7.9881641499779406	8.434018638401719	8.13369062425395	6.104429239153639	7.86995854356266	6.48554491891909	5.5347677696408795	7.255729692348259	8.218152972671321	7.602510301796941	6.430621734048231	8.16507245497914	5.67338927560526	7.07128372974539	7.85484973524111	8.202370654132691	8.216666480798	7.764052318101459	8.18860625123548	7.46564989133577	8.94267891520189	6.574733440163209	6.33889693193459	8.23752421684914	8.05577740410844	5.68140515026521	7.69895463589733	6.68069858245673	7.03540553193227	8.059648128230469	6.40013363615744	7.51959161666395	7.26810240331455	7.35929612906096	7.335286195413669	7.07229415446117	7.54206123683794	7.69223564280447	6.037263079235999	7.90210147275	6.87713677984827	7.29738338039001	7.20272535409868	7.37225929094728	5.58657355187806	5.97268714939937	7.34625513525193	6.767091227895	8.02086816785974	8.68761412918486	7.15189559172251	7.53286743552579	5.66207760658113	8.04821706103997	7.91977972872293	9.28226490922779	8.14840960320423	9.554684006063539	5.95886635325919	9.89537073366873	7.3076188788185	8.808273558998689	6.731336710011901	7.4865407791070595	6.893303190329321	8.828994280987999	6.617617976157769	6.75178678761233	6.84479584889623	8.045745427609969	8.05205395052024	6.78503736109756	6.31782879917624	7.3097963340747	7.87543752146463	6.4835534398914	7.403085838324371	7.531520128352669	9.3716160712928	7.046732149954781	8.53469332085759	6.9253498740026105	7.81783652079424	8.34708707421106	10.333336728979301	6.76901114181993	10.542938577508	9.730864267615061	6.45629253514796	6.921569988307691	6.8900322810232995	6.77015406798585	8.922654072275769	8.017200640765049	8.17450866116656	7.66316073181517	7.91341094558305	9.52469007282891	6.41479402180604	8.76159906158903	8.78595867503312	9.23326563615448	6.5007299842906106	4.99403832795755	7.52180217395166	7.1970498520382	7.69188982625106	6.76980374061367	8.15661492124859	8.32201434356087	6.6070034163248	8.99338958835188	7.59714397046772
