	TCGA-N5-A4R8-01A	TCGA-N5-A4RA-01A	TCGA-N5-A4RD-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RJ-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RN-01A	TCGA-N5-A4RO-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RT-01A	TCGA-N5-A4RU-01A	TCGA-N5-A4RV-01A	TCGA-N5-A59E-01A	TCGA-N5-A59F-01A	TCGA-N6-A4V9-01A	TCGA-N6-A4VC-01A	TCGA-N6-A4VD-01A	TCGA-N6-A4VE-01A	TCGA-N6-A4VF-01A	TCGA-N6-A4VG-01A	TCGA-N7-A4Y0-01A	TCGA-N7-A4Y5-01A	TCGA-N7-A4Y8-01A	TCGA-N7-A59B-01A	TCGA-N8-A4PI-01A	TCGA-N8-A4PL-01A	TCGA-N8-A4PM-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PO-01A	TCGA-N8-A4PP-01A	TCGA-N8-A4PQ-01A	TCGA-N8-A56S-01A	TCGA-N9-A4PZ-01A	TCGA-N9-A4Q1-01A	TCGA-N9-A4Q3-01A	TCGA-N9-A4Q4-01A	TCGA-N9-A4Q7-01A	TCGA-N9-A4Q8-01A	TCGA-NA-A4QV-01A	TCGA-NA-A4QW-01A	TCGA-NA-A4QX-01A	TCGA-NA-A4QY-01A	TCGA-NA-A4R0-01A	TCGA-NA-A4R1-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WA-01A	TCGA-ND-A4WC-01A	TCGA-ND-A4WF-01A	TCGA-NF-A4WU-01A	TCGA-NF-A4WX-01A	TCGA-NF-A4X2-01A	TCGA-NF-A5CP-01A	TCGA-NG-A4VU-01A	TCGA-NG-A4VW-01A	TCGA-QM-A5NM-01A	TCGA-QN-A5NN-01A
hsa-let-7c-5p|-1|-1	3.8543668119266403	4.71150122717231	4.38849519140642	3.47475012669619	5.989536084587	3.99865099214259	3.22780107354547	2.75366402001621	3.0229196310302697	5.30820756148166	4.58496897866356	2.9389299349842797	3.7766397211006897	3.98554762557529	3.7765601548322203	1.55977314106221	0.371896678964464	4.58784021333502	6.0507924505114605	1.0942712091231999	5.26058021250586	5.59165033947262	2.55987980103159	1.62441795162029	5.25651503659617	3.0925905347754705	3.47723662987187	2.62015257833229	4.10583575917329	2.89104293742245	5.12077752122209	4.30662480500912	2.78638237432485	3.49480949374492	2.42080964175304	4.13905928299199	2.30127046837225	1.59758299382299	4.13849694691031	3.4215032588598002	4.553737728165349	3.8422795032914103	3.16464040843463	6.2488537050588	4.96290216556264	5.2935715148797	5.093893347512861	2.6601015165677797	3.29209304351523	2.10715828598708	3.0201621726504304	5.47124321662703	0.35341122094095095	2.54662093494684	1.9244122085808	5.12193244575362	0.665065073836271
hsa-let-7c-5p|-1|-2	2.96890608354739	3.9003133612657597	3.5804875617310796	2.59901066053871	5.46952804316682	3.33750521622568	2.23856807464816	3.0600319643974103	2.39037098030603	4.11501174536448	4.04379314641097	1.8637736152717799	3.1316258055474298	3.8790578020191098	3.8735334335382903	0.40564295348252294	0.0	3.92799664807428	5.40234126728374	0.888530129496854	3.36928264975061	4.28267248488409	1.06221161978887	2.2945348315732796	4.15710236082435	2.07972160748967	2.45390252690604	2.5747018782401003	3.5227994451067994	1.00961856188561	3.8690400808077	4.13153491120696	2.61772595165985	3.0558335987974705	2.1103223720888002	3.48890962579986	2.05072213422483	2.2372550021401296	4.0786169671843	3.3748609538565404	3.5337767494568104	2.33001026349552	2.62180058218222	5.42098991352938	3.80925152000463	5.0602614414010505	4.43348890909121	2.5706377613963	2.67742478542036	0.7731074462334351	2.7223067034815003	4.467130642017629	0.35341122094095095	1.69379497487799	2.93358706976263	4.56939782630084	0.665065073836271
hsa-let-7c-5p|-1|0	4.55087200626977	5.2969114225618394	4.85146815442475	3.47475012669619	5.592831483511361	4.68264364739258	3.65795586936261	2.8841155457628798	2.99247686624938	6.130908381173531	4.42253848020378	3.1111818265235196	4.04687877294977	4.20714972190242	4.47766158820636	1.39143542532609	0.9123884518051271	4.67350350298571	6.4431807899307	1.2743004324523401	6.173314037595071	6.405894451698741	2.26557355082237	2.44008903334606	5.978304956505389	2.7328549807506204	3.9865287272890098	3.7839847243046005	4.51990919987391	3.1869805820869797	6.03425212539678	4.750704213521099	3.4456019159561904	3.32594125753138	2.9714281708609502	4.47938558960046	3.20956630173159	1.42687243776492	4.51795705392913	4.2529082245100405	5.18779698323705	3.89205648200715	3.52915656767858	6.769012696813509	5.50864285162992	5.2179255384553604	5.24469959845046	3.71828182953665	4.2319345757897	1.8477850658544401	3.60863686180821	6.14627345042534	1.07745593812636	3.20088732372913	3.1760015218929603	5.54471133658864	0.257268064214608
hsa-let-7c-5p|0|+1	5.72529450226517	6.3562705667428	7.93560143512701	6.30664630709374	8.17616062626538	8.10401261873358	7.21763350498076	4.332535627494759	6.2449847860886	8.22391138378352	6.74006850582651	5.29805093278508	6.86737106221578	6.869209183307871	8.08703787585856	4.56849060487636	3.8009859070045002	7.3963068478346905	9.3082434467646	2.50642155822502	8.22164101297267	7.3257291133096505	5.4042541183761905	6.20772134058681	7.9889916874003495	5.92372544696578	6.395994940589911	4.470186751161769	7.866615661418789	4.017982518166529	6.789164145005809	7.18385104854449	6.581414601506151	5.968976932359049	5.46376661967201	4.788320088073861	5.92408864820022	5.7911357530553	7.645314536540151	5.6754426752675	7.114390652777329	6.134072725216769	6.970707022244951	9.15750818912266	5.92173564348068	7.50606049495034	8.67924430161548	6.3700231010806	5.99924499879984	4.09334549057656	5.550084641573959	8.07175320328001	3.22146507543944	3.84903784651632	6.36506793441632	9.661102866180661	2.7774508428283102
hsa-let-7c-5p|0|-1	6.7487162410963295	8.10503349812191	8.98623916965098	7.25274457029968	9.585605055072891	8.091634252010799	7.62005361799251	5.845123710362031	7.43115282580194	9.164220460419472	7.76331132447949	6.352541461086121	7.572889121731991	8.17857827837962	8.57070702188938	4.96325029287013	3.88952122689178	8.67853956072409	10.2405785753018	4.29178598550271	8.335444260141902	8.01950145667734	6.175375360166	6.823127575746209	8.87887122109859	6.0867321757228305	7.297303237012461	6.4554238328004	8.60606005780069	5.34062527243738	7.618315171825781	8.08402406353755	7.53294264594131	6.76229574692716	6.533818269308389	6.143065153014691	7.06390594047894	6.61860893941348	9.438161629919321	6.6563918162384805	8.04415129231449	6.91990507478566	7.648508477433469	9.760268023160439	7.455510149499361	9.22822123573037	9.49497699880286	7.5339281553004405	6.7298801914006905	5.1783569920329695	6.848690516644419	8.771988781490869	4.48371876766648	5.12509292439367	7.270722470828769	9.69499264613081	4.3172813916685495
hsa-let-7c-5p|0|-2	6.090080161344679	7.25757834724308	8.63963764307705	6.65329778490607	9.33811389625223	7.66641014024536	7.39945056738091	6.461422977504981	6.90041246069607	8.77194862579124	7.44674542286448	5.61671692503456	6.89044312654766	8.31928215542012	8.716169821944751	4.96325029287013	3.77022414373353	8.32631165674376	9.876748764470848	3.93828875889963	7.54308560317884	7.430403662481459	6.120024202616559	7.37357357115197	8.32431829706068	5.610905816299661	6.78017215594255	5.98526879136555	8.703699323179151	4.71888039202684	7.118870891110281	8.15530512139324	7.7059517089313205	6.6527405892999605	6.430084224188599	5.8657755164353	7.61088719608948	6.75567922672892	9.65176327064653	6.3294993672610405	7.4275995370064605	6.5098303739309005	7.574176875544269	9.44098853546442	6.870780390075519	8.8896526077083	9.18478709910149	7.56611087599238	5.98565604749619	4.70318111381922	6.6608025016043495	8.27819370934809	4.18664535514441	4.3484143512990805	7.51631372113923	9.65311420219222	3.93079109924208
hsa-let-7c-5p|0|-3	4.70991389226923	5.81024890158606	5.61700397452238	3.9464804339214505	7.1595411904901205	4.8826904802282804	5.10741831746616	4.92408294271574	4.3347116912175	6.57286709386687	5.3774581590379595	3.4040663256304198	4.486098208537849	5.80842149222517	6.147181083107481	2.70477135568546	2.08221981508463	6.191524116218849	7.236654807376451	2.2292553592168303	6.369287228423799	6.45343079373438	4.32497453304598	4.56404613888561	6.343674901235469	4.24935795941253	4.82503458162333	4.16750491908636	6.34902928169525	3.1869805820869797	6.27624456787962	5.8067143764525	4.89402830324189	5.3521613227864995	4.06694326712841	4.79940130911912	4.947655101427481	4.21426280353731	6.9970557525291	4.63577583227113	5.766532904118839	4.59463891180185	4.65166057634067	7.21531345560805	5.78526457363219	6.47576326576468	6.980258066036309	4.88284614236583	4.12029250327525	2.7380271759052097	4.89496392557936	5.85491958370464	1.68733975132275	4.0244037616499	4.8026990232152	6.486027284883231	1.8228412512301102
hsa-let-7c-5p|0|0	11.4900397834823	13.015728420110099	12.0913297478755	10.7375033155796	13.119445949560498	11.681710888679198	11.4455676355026	10.4287267988491	10.2563633843785	13.178081158799401	11.8581685750634	9.96820632190754	11.391879966368599	11.476367694314101	11.6665649946889	8.92694821615734	6.96002800069278	12.5102301307988	13.448289889495802	8.06237850505469	12.925453967182	13.7216243335176	9.721613353560949	9.48234308928245	12.5397984680255	10.079300693061802	11.058339710246	10.832451304700198	11.811422622397199	10.40861130982	13.205850329131598	12.2024926345485	10.279854652602	11.4595005231456	10.1865695096082	11.3370405744447	9.79975503096148	9.51937362843426	12.213904709347698	11.237800104990098	12.530514150489699	11.1705930083687	10.6073050640941	13.4874153843369	12.6580393708352	12.5577147433825	12.9380034773003	10.439791651877	11.1110210939439	8.831100939335618	11.034592693743699	12.4699518596355	7.0893754740607795	10.387806576973	10.1075475450002	12.823497470323401	7.32808651306115
hsa-let-7d-3p|+1|0	1.74050305465799	2.7074657110897005	1.96562250801249	1.91926018113	3.76334562199501	3.60470336142223	2.6121202958325096	0.9689236263358191	2.89709341309686	2.2533662064869198	3.62530917641241	4.26297714674171	1.40433415572207	3.05768104386638	2.2664266837068103	2.29164765343219	4.54522868275021	4.81844980361379	3.74124503386105	1.18709215836029	3.9069410636677597	3.7470771972448795	0.626733545854034	3.26199818103048	4.56083880243669	2.4781814092748	4.69976769653457	2.32311563015931	3.9183000758479305	3.1869805820869797	4.79461294882044	3.11349491380895	2.57229035027369	1.66863546933397	2.0393175153240297	3.1853005819035	2.18142847313352	5.07722016435837	3.36576494773304	1.8979758644454097	3.2824269413310803	2.9629932639394703	4.32051559330334	4.0651531530411695	2.7355614326269597	3.76953293684856	2.58918407547805	4.7867989643664295	4.16920063408303	1.53133138735982	2.8489178930366497	4.04319807377746	3.49446437708363	2.54662093494684	4.8903091260367	3.57110428124674	4.02029191297345
hsa-let-7d-3p|0|-1	3.40070089441343	4.49264111246318	3.5318915797016204	4.83642760011734	5.295622159974691	4.76290018875098	3.7604960859395	3.5668520446962897	5.09864296386338	4.28730288520262	5.05589149556201	5.05444527980036	3.34708408561684	5.28342701783916	4.7401867781254206	4.2119991055896495	6.2251070945905695	6.5869743766671	6.0246030634372305	2.8280028065000598	4.9696786981115	4.47920609002266	2.9124162485000498	5.99448293164924	6.0084131197310695	4.30929714313936	6.47075413148506	4.16750491908636	4.916103365561679	5.8685088222014405	6.01866993071638	5.25663334000299	5.490470344979871	3.7159932347845297	3.77076654170785	4.59836357217791	4.12940240627217	6.003486343543989	6.43931674652961	4.23995377079461	5.123561982644941	4.009466742958661	6.38340791811934	5.71786950439383	4.21307985513855	5.58514995056481	4.30858915858813	7.12639692440045	5.56606435088243	4.18990658445889	4.93119478627944	5.27539162583408	5.9686042638377	4.26701404693951	6.45401909729486	5.432307021815539	5.803612649641451
hsa-let-7d-3p|0|-2	1.24237976739508	2.29063101935059	1.57591032126706	3.3005253615230203	2.90099139756803	2.26894862123173	1.51583461357319	2.6102334843285804	2.9295936529274798	2.3453780504361803	2.7203450094808197	2.16128695140777	0.7704808466658679	3.95091709769423	1.68851975472898	0.9811493317826441	3.5342990987107004	3.8068502885691102	3.6064860179654596	1.35653627300989	2.77263566377614	1.47264466922251	1.6673291277289501	4.22550698942654	2.31863292052289	2.40681105643614	3.3825833054040895	1.53939337658092	1.54002036735447	4.04775417551968	3.24009533037183	2.75297866579686	3.2284710213105203	1.7375960464952	1.8858771657301798	2.1404591657605003	3.9206837955645497	2.89079736251694	3.4996511469872202	1.43526166270009	1.96715793716045	1.32799396213305	3.6417757554871404	2.09186621085908	2.19685296072847	3.12200016048486	1.8828350404415601	4.453059584915559	1.9254343086480301	1.8477850658544401	1.95430852661224	2.3050874319065096	4.292613685667621	2.63578993171748	3.23073561715617	3.0342265645717297	3.4276950939415496
hsa-let-7d-3p|0|0	5.797930926337741	6.506872813838201	6.095122813727059	6.49238674000668	8.11762410374593	7.9219818256162595	6.747716508472481	5.0544917734190795	7.19089057021097	7.06414885696801	7.84776010580209	8.07213891889636	5.66231820563272	7.076178244615179	6.357378161212099	6.27843600941193	8.94012654114062	8.97343921405449	8.21603928797592	4.650756234081231	8.00286887765371	7.87860175134701	4.57596167966302	7.7796119332587805	9.435370420460838	6.63952531969648	9.09093734644134	6.83857355656479	8.27122468159328	7.95376932352096	9.188543505887589	7.438011841955509	7.05181125678586	6.737256464156599	6.481210014709611	7.38534384740414	5.36018676559579	9.22342891514441	8.310565483375349	6.90642146203421	7.73402403007063	6.9987011246673	8.66586928480629	8.75265162756446	6.66890236317034	7.84755093800251	7.11317880530792	9.268400956867948	8.39498361753219	5.70820053080378	7.26958457535697	8.291219783672629	7.8367689874167406	6.539317052781151	8.50960406675503	7.50290880080913	8.06951628392171
hsa-let-7d-5p|0|+1	1.82238060310393	1.79016638903948	2.1050273399228896	1.91926018113	3.64398853124744	4.07609037498621	3.0769982894087797	1.95313075521903	4.260003410469141	1.17375436625822	3.1931206493174304	2.74328761599717	2.92368613539828	3.89736095661609	2.06215042884865	2.84175249388402	4.81007666290114	3.67459066315332	4.4704175555354695	0.888530129496854	3.36928264975061	3.0181369117085404	1.06221161978887	5.51690761394709	5.020838440378371	2.40681105643614	3.9865287272890098	1.22324076054998	5.00450917806546	2.6009579944258197	3.2754910428132997	3.32862715854462	3.07404179247769	3.2334655409211	2.3045051242461003	2.70921633364553	1.74732283750505	4.433047132257929	4.544759959343651	3.19860386072043	2.92857321262396	2.91564423894114	4.66504777258646	4.33585967367204	2.00675161308434	3.68562045269795	3.9047299316413504	3.6324614820808603	3.48472833633745	1.8477850658544401	2.7870007805080497	3.00705900504174	4.20847086146649	2.34982391667107	3.7635387805542004	4.6497950880701	3.89337597449506
hsa-let-7d-5p|0|-1	2.7769023204938	2.8779892795191495	3.3754353789048905	2.9688756862457697	4.50743664807876	3.9168179515892403	2.49802240107279	1.8290427539042602	4.963918053816889	2.2533662064869198	4.07146872009144	3.9877780211343996	2.83132290283103	4.97418305237568	3.21067190843985	2.9668479101384904	4.79487437604682	4.54302242243371	5.0003106858853	2.04313204205114	4.73701763932386	3.13935946312382	1.6673291277289501	5.845645348572731	6.0084131197310695	2.25251630719823	4.6733541446124605	2.4792652688492205	5.60017617968379	3.3865628347332297	4.1037564532189	4.058098008289041	4.17999355554021	3.7159932347845297	2.9714281708609502	2.966808256906	3.32718540597785	4.52056174988643	5.73139227998096	3.17156984059888	3.56635924490749	3.89205648200715	4.96477239431702	5.167245679912759	3.0302588872947998	4.61942345428381	4.50354753402763	4.7867989643664295	3.58425944347624	2.57594815487072	3.89941852149418	3.58270211891223	5.10052962201576	3.3663604624926604	4.92391584714232	5.25272553379339	5.11172750645969
hsa-let-7d-5p|0|0	5.57395632993098	6.220166530450309	5.32540007289681	5.66755989895772	7.498929944693169	6.73049250750594	5.885423465231071	4.44249412452327	7.35243227106292	5.4076023988325295	7.148483294125099	6.581158060076111	5.862275258590991	7.326327073185201	5.65045693213668	5.29690292912155	7.629469506586259	7.75346414056033	7.7254560052161905	3.79817668280244	7.48789380544021	7.6010489748807695	3.7563290984004505	8.23973955520539	8.72871649626267	5.18981744376338	7.90993258610017	5.505466557182389	8.344189534100849	6.34686314226024	8.15464435530901	7.01365587781737	6.14253560833896	7.088592499699759	6.046869699286869	6.66627646349901	5.23031528332857	7.819705321759419	8.256192354428281	6.5941291318248405	6.0971561015808495	6.95838142437082	7.47124993413375	8.06603260525551	6.27800555405939	7.25119522968071	7.26208239841851	7.041539229541	7.275362366362081	5.091030445653151	6.76484688046846	6.45489029874254	7.588929907245901	6.431372311315809	7.190153062851071	7.218424837490719	7.379732266364879
hsa-let-7e-3p|0|-1	1.74050305465799	3.5427170464019797	2.76799879956925	1.33205653898996	2.71608394627241	1.7444175079898199	3.22780107354547	3.4024215994129503	3.08194324870682	2.1550838661389897	2.68494909024385	2.28980893391515	2.5123756419661696	2.55685147544871	2.9977228706484995	2.9668479101384904	2.7196229808227796	4.5123512275170805	1.9382332119615502	2.3140241768192897	2.16996705828095	3.45176369731798	2.0923395147238097	3.05156722190616	2.7573008215763597	3.0463735052540697	3.2095654982084	2.903589148524	1.7992456267328	3.0757797081244203	2.5093531928992703	2.67652265911546	3.1062784201177003	2.2902230189541	3.2164073980779797	3.37501365293338	1.74732283750505	3.43216664940791	2.78063059574679	2.5710712372250697	1.7574011276599801	2.17778327567434	2.96263451441948	3.0520238504621897	4.32595792747344	2.36770873726612	3.09193235965585	3.6324614820808603	2.53541818020435	3.6798492933324702	2.6194778593609	2.66671612991543	2.51571842690288	2.34982391667107	2.16824956191371	1.7366310754344298	2.6486398760934105
hsa-let-7e-3p|0|0	4.22931882418957	5.28937306269383	4.59182382360866	4.24476687651903	5.08262133144018	4.45032277472304	5.76724987894098	5.83709236687256	4.39414299966114	4.68961270187563	4.902549140391661	5.25145792138209	5.2896598333239195	3.7640767032162596	5.03390005797651	5.14632890680158	5.02075412724426	6.42351028782975	3.6413741086426	4.69883766206533	3.66301481673973	6.1194941673077	5.09541680881468	4.6262139032580505	5.0975380519235705	5.717980742791999	5.274916595770541	5.6273369801275095	3.88141989184573	5.0774955991376	5.480618071625531	5.03724471911441	3.82068754409311	4.57778802176657	5.70652327513234	6.15173799877781	2.18142847313352	6.040968648257969	4.74294574597584	5.35335516740648	3.8832519757575397	5.28596041424095	4.69145516013788	6.28836140822276	6.427797072473361	3.9814330934118303	5.362493103083441	5.007399183774151	5.770076108575441	4.47692616521436	5.83653121917941	4.920447458166191	3.7239326752205097	4.7589302237516	3.9048798345597797	4.14703667546294	4.27426515426266
hsa-let-7e-5p|0|+1	4.666233846299151	5.7008521177583	5.82961720236406	4.77110868891042	5.3727334100426605	4.37059932031256	6.37198139609444	6.1344358362095495	5.63049352342963	5.3642700097893705	5.50978161556003	5.69231003287487	5.10474243261014	5.20477614585425	5.18008907462147	5.30876921965852	4.763980615458241	5.57247199605291	4.34903312257558	4.7978225048445	4.11552817074041	6.44169274153556	5.07227321065872	5.33342285491377	5.87314896085649	5.980132377986269	5.81756402828509	5.3855643527657	5.53042257750585	5.52125355482654	6.24086756639826	5.8289615976557005	5.26630100383878	4.88947813823113	5.32885189973923	5.352015596134099	3.4359339853130098	7.458958576110719	4.4628094749189104	5.670623526470929	4.77895930572067	5.50172517016958	4.638147991897959	5.75935743821907	7.54276314672423	5.2935715148797	6.197640367065281	4.66240741631916	5.55996421992784	5.44416363768332	5.877957489899741	4.29157349398804	4.84588072400784	5.885371954315491	5.11060795240512	5.33144614301967	5.84339683608461
hsa-let-7e-5p|0|+2	1.74050305465799	3.03047104781161	2.82289097066747	2.65801618513516	2.2551422845842097	2.1782025346834497	3.7604960859395	3.4024215994129503	2.89709341309686	2.98329294183851	2.6114403655609704	3.22273175207736	0.956887564510873	3.2408424157790297	3.63620688872685	3.0819565537795603	2.78263072026056	3.14504162376827	2.56544185094019	1.99259134746058	1.73700344537615	3.4978359345508703	2.9124162485000498	3.7547875830194903	3.48453395559418	3.22297127985583	3.53705587851433	2.20875847928396	3.1412272545457407	2.51830867918151	3.2754910428132997	2.9280736594312002	2.7460304490505694	1.9266630449562498	3.2164073980779797	1.9145000760231998	1.3626474624826102	5.0627149056278204	1.44280844899746	2.93485938792637	1.96715793716045	3.4686124014050197	1.6364211320484798	3.17975126391371	4.82566061015854	3.06999474523129	3.3161412800025	2.4752572946704	2.76488057583815	2.3269298745154803	2.8489178930366497	1.82135354480877	1.80661309303302	3.20088732372913	3.05987989635692	3.13343229225089	2.73577877794513
hsa-let-7e-5p|0|-1	5.55012188824329	6.60730072730214	8.670363901175389	6.96214943070394	7.528719272152211	6.80061503746081	7.65375109374261	6.413617972388701	8.46765070257227	6.97693665588076	7.11230140496709	8.30162097271479	6.79279661930601	7.59516923799847	7.81729757131809	6.596642184125731	7.61005788042207	7.287303052517379	7.4692561775939295	6.40446183474108	6.1498004307823395	6.81363952389027	6.921702658128481	8.27047977693104	8.10267584056193	8.07216592650412	7.72619728485124	6.54062712579074	7.927807774267469	6.34686314226024	7.094303795556389	7.605885212455339	8.27183094741773	6.309127092312161	7.621774605692719	6.30344126419672	6.58024924512999	9.299630177462179	7.507912437924401	7.065403684697371	6.676942980016639	7.63940146494316	7.7477894270533	8.57017010839617	7.351014546886411	7.5961479564157	8.73855214196963	7.724859496513	7.18906282508088	7.59867424569888	7.641679405559519	6.7011950508427205	7.65598712950884	5.973538161130481	7.726116346441901	8.47390539637022	8.79040590116017
hsa-let-7e-5p|0|-2	2.3498334842340802	3.6873945479177497	5.707302722011041	4.01579460041089	4.117129236536029	2.8999755624164303	4.3593976416766	3.84832903791451	5.569929139548821	4.4618996178189905	4.16435466646984	4.6853086537849	3.3133355039652206	5.041562448972191	4.82345971579446	3.62804679332366	4.50842359283191	4.5123512275170805	4.59132620214639	3.50555428529271	3.1964453868983598	3.30400119460448	3.35742617910333	5.612148485552651	4.66532079080434	4.42218524403832	4.39488864915203	3.1403798966703302	5.38649721185877	3.2395236926784903	3.69697323136654	4.2938854740998105	5.294554708267481	3.30337208432266	4.371551801554721	3.1160823903580295	5.120546024770481	6.1410168100694404	4.43442448158246	3.4442708553024306	3.3588180499987597	3.9636427612649197	4.86389647784478	4.71897365012864	3.8475722728245403	5.00593885978173	5.798460449514519	4.640591350227809	3.37781840134005	4.28040819109284	4.10370634414261	3.47722459103912	4.78907581837996	3.1412250796117402	5.37640895760443	5.66565685924176	5.938306935412519
hsa-let-7e-5p|0|0	8.88870173119573	10.2628405072211	10.4420797718134	9.47573686577759	9.95639506315194	8.896943126301618	10.7180542163459	10.4320631798054	10.1599256720178	9.95916486021684	9.96634196164789	10.395140159706699	9.64641571994069	9.71643177058063	9.59214935588872	9.73468255867323	9.97451937477883	9.89273002019663	9.29186726225018	9.40224402475918	8.97015985564502	10.796678236659	9.48471327038211	9.82151673005923	10.1161214391794	10.799859919609801	10.548741159118	10.027874545523801	9.98956621458059	9.95038388929372	10.7695310929549	10.2477450933101	9.93080200723794	9.510674331241981	10.0739523106869	10.1632030370525	8.37081364899838	11.834000772604401	9.271657004920382	10.4489981772695	9.29393588918107	10.343522773936199	9.68272240472241	10.54024053147	11.6112271645961	9.74259177128256	10.7027426131753	9.631932692343868	10.0861660580043	10.1876887606317	10.424358871290599	9.34870349443632	9.36139383493064	10.3467139460302	9.327869371766448	9.962860215779001	10.7516674732637
hsa-let-7f-5p|0|+1	3.31843453044532	3.517128024378	5.04281643366437	3.1442096511473	4.823506008389541	5.9972569130980595	5.5265797295071195	3.44531927758444	5.1547063533454	4.2639141818811	4.6414561808245995	5.072426896973719	4.02619469754647	5.514419267579	5.594657182108961	3.93412789698991	6.8576664704121395	4.780341021246961	6.219019340906451	2.50642155822502	4.9696786981115	3.6686855509111296	3.86805718578068	6.46749885650927	6.14116270996623	4.09898220599113	5.32668048310465	2.9398902083635403	6.65790392758752	3.71814727302165	5.08131972459805	5.044868038768031	6.878326923441301	4.52023546399571	3.99371507282786	3.4043416513441898	5.27491747341317	6.80444438614923	5.59271495660207	4.87241415599729	4.7927942177486305	4.95228295621488	5.979487217176089	5.74393893799472	3.78970255625073	5.7999208010766194	5.69745761219453	5.96737546605765	4.49751782516458	3.75752745750725	4.15362811275511	4.98600508435531	5.46023697139637	3.73257973032027	6.29616463271528	7.31668642848001	6.591848230125951
