	TCGA-KL-8323-01A	TCGA-KL-8324-01A	TCGA-KL-8325-01A	TCGA-KL-8326-01A	TCGA-KL-8327-01A	TCGA-KL-8328-01A	TCGA-KL-8329-01A	TCGA-KL-8330-01A	TCGA-KL-8331-01A	TCGA-KL-8332-01A	TCGA-KL-8333-01A	TCGA-KL-8334-01A	TCGA-KL-8335-01A	TCGA-KL-8336-01A	TCGA-KL-8337-01A	TCGA-KL-8338-01A	TCGA-KL-8339-01A	TCGA-KL-8340-01A	TCGA-KL-8341-01A	TCGA-KL-8342-01A	TCGA-KL-8343-01A	TCGA-KL-8344-01A	TCGA-KL-8345-01A	TCGA-KL-8346-01A	TCGA-KM-8438-01A	TCGA-KM-8439-01A	TCGA-KM-8440-01A	TCGA-KM-8441-01A	TCGA-KM-8442-01A	TCGA-KM-8443-01A	TCGA-KM-8476-01A	TCGA-KM-8477-01A	TCGA-KM-8639-01A	TCGA-KN-8418-01A	TCGA-KN-8419-01A	TCGA-KN-8421-01A	TCGA-KN-8422-01A	TCGA-KN-8423-01A	TCGA-KN-8424-01A	TCGA-KN-8425-01A	TCGA-KN-8426-01A	TCGA-KN-8427-01A	TCGA-KN-8428-01A	TCGA-KN-8429-01A	TCGA-KN-8430-01A	TCGA-KN-8431-01A	TCGA-KN-8432-01A	TCGA-KN-8433-01A	TCGA-KN-8434-01A	TCGA-KN-8435-01A	TCGA-KN-8436-01A	TCGA-KN-8437-01A	TCGA-KO-8403-01A	TCGA-KO-8404-01A	TCGA-KO-8405-01A	TCGA-KO-8406-01A	TCGA-KO-8407-01A	TCGA-KO-8408-01A	TCGA-KO-8409-01A	TCGA-KO-8410-01A	TCGA-KO-8411-01A	TCGA-KO-8413-01A	TCGA-KO-8414-01A	TCGA-KO-8415-01A	TCGA-KO-8416-01A	TCGA-KO-8417-01A
hsa-miR-126-3p|+1|0	8.22592673006985	8.171237062946151	7.44824689851687	9.29576175568465	8.39674282877376	8.23795510272967	6.87949213869147	7.76579958568421	8.3422388979461	8.96336776017058	8.87568884539668	8.404157302727329	7.52650006505388	8.28177080232209	7.572334602191969	7.881981272090191	9.265244612067699	8.37440314228138	8.35329748292848	8.35131594831669	8.55793537043556	9.448344576636599	7.7806149787166605	7.883004143905881	9.06118681729472	8.20924924767572	7.292495299356589	8.369521667674821	7.035506413804571	7.5879169571902505	8.47724457773732	10.02743006045	8.11706998765715	8.39032017766218	7.871709914185951	6.73059642913923	8.0419380297299	8.344580520773269	8.19099419254667	8.06071043145106	7.873530085613849	9.89520812274929	7.29411140382479	8.76391964842234	8.78966828886894	9.458720134676009	8.815843485880949	8.10150967212428	8.944152058753561	8.79081148352314	7.82735698702821	9.141083062965189	9.032498323826301	8.61375419501841	8.14255912796835	8.1718502083255	9.53153166484309	8.28912343677797	8.449947560515929	8.23910361303718	8.34283043597529	7.846593696264629	7.88971869482562	7.84111546266994	7.81207207514331	8.805720680049529
hsa-miR-126-3p|-1|-1	5.64055257004284	4.65987040976034	5.22605150763547	6.597793610859151	5.49900892066147	5.34127320327539	4.64403761093975	2.90611142549544	5.3941860578091205	6.08378289459097	6.19530234880057	5.74480530088276	4.835089674452941	5.24331809796129	4.72609589802154	4.90772670502795	5.42875623519508	5.66232102356094	5.38103087169517	5.83508800157931	5.7813681002827195	6.24924243438436	5.5149916619033705	3.62845613210051	6.822639690207731	4.98536185818767	5.28751540757706	5.35790146581217	4.63120062044349	5.476474614648089	5.95337852914481	5.49754457426401	3.4693171318936606	5.74693899556399	6.250517226692669	3.0917833936043397	5.51960486645221	5.46320658637753	5.230942440264	4.69224894062483	4.66508167761156	5.588996005206059	4.09997745923354	6.28269843064816	6.36007081801919	6.430873721692691	5.02453950161955	4.91926691641434	5.7810762714710995	6.29605047828457	5.00114353502176	5.893646439241951	6.33359572567989	4.69742372972872	5.25288825131872	5.94911743614061	6.740570856772901	5.056783491194	5.81706005609571	5.14881346368801	6.13763608484022	5.17669418257996	4.87546514281346	4.96830233113298	4.96320300448294	6.30664553298166
hsa-miR-126-3p|-1|-2	3.0673047049918902	2.4133123440456097	1.9385868703583797	4.856409693455401	2.39744767553435	2.26232023710069	2.16715441954628	2.5932011587811403	2.01164944627271	2.53171170087964	2.8969631257277797	2.62613582294938	1.4525831227589598	2.4505616503128302	1.7290684917427799	1.6686509306132	3.33587638170419	2.01531920369987	2.09170542134245	1.9885530353421101	3.82388875801965	3.7617001132463197	2.4392517565117995	2.0160707536888998	3.5600527838347595	3.78615054007927	1.74851893802124	3.7895812761245495	1.50047476360782	2.49510226351138	2.63414107285227	4.75419198285346	0.9110357782879409	2.1256645899477102	3.0809299756293305	0.8484652608012909	2.43598657474642	2.1066085419280802	2.68325417014713	1.64882801305026	2.31843389867073	1.0504919896538	1.7910488737481898	2.31908613337181	3.39143583879448	3.82246009260133	2.54394682525463	3.5749900894505093	2.8928349702609104	2.8688669385711605	1.69483866619892	4.12658970201476	2.8482833754309302	1.49274175695763	2.25968412624854	2.6603665766092597	3.70525806705346	1.9425041434168402	3.19134463935973	2.21995443345579	2.58255782671888	2.23534830445523	1.28429196850857	1.7849689441909502	1.8962417012049402	2.7251608525101805
hsa-miR-126-3p|-1|0	5.4370880804674995	4.73992212835681	3.97944327423705	5.544048471009849	4.86658338174351	4.726091315631339	3.54748802996966	4.262182166943069	4.53356736620679	5.3914591655327495	4.87513281514665	4.66620604456631	4.1894843325028095	4.941703634976849	4.00435671090985	3.93891203334698	5.41920304101169	4.92913523996796	5.25522456231913	4.79262064428278	5.216988799668179	5.69721206622648	4.70415749009355	3.2517885710073	5.63413186535543	4.542908934034401	4.51293751156665	4.96484804430633	4.100921277884161	4.48572879821059	4.88220861756651	4.40681559194557	3.20430043603894	5.01782012053874	5.2198202744242	3.11862728463157	4.26707365077232	4.71052416492524	4.64975099894102	4.25225793666755	3.90281320968571	5.8071003125551295	4.17559297969066	5.14364136361207	5.355605159687509	5.83437866736242	5.168307369287731	4.35794912077268	4.530436674918731	5.433476923681161	4.52830545978277	5.06564369201467	5.27761149123226	5.0030957376422105	4.33966762577329	5.136373322948269	5.368378109039321	4.71473710224632	4.99175733859117	4.17212205369439	5.32238919566954	4.61656153476239	4.72695881010483	4.101944838473621	3.96366672731973	5.26362031743468
hsa-miR-126-3p|0|-1	7.13548296265203	6.6339853087158795	6.84726422758588	8.063593360597089	7.2983398842820195	7.218044569541511	6.35677869505827	5.7446239494414995	7.07816902424618	8.02399292269501	8.15144263175934	7.76916118596923	6.7966749303948095	7.193237475453629	6.884740229172361	7.13526480479334	7.28217629687116	7.47797936482836	7.20550728885889	7.38568745314147	7.65614499124398	8.17741229320842	7.2608590567633	5.30624588195446	8.55042879935557	6.9866923825303795	7.091834271207929	7.39253717186195	6.35665609687262	7.13612570711738	7.618056527309929	7.7303738317490005	5.870836723041299	7.61142097102895	7.837094722774401	4.9956002708125	7.2798147479653394	7.38787508614433	6.72581283028595	6.43024104530072	6.538279867317691	7.37478175398612	6.21940740492992	7.91143143512113	8.136116856252611	8.404349225823822	7.19638316955167	6.8433739169496794	7.54594588029864	7.60793423997904	6.8166148116908705	7.8532866959393	7.984821020904651	6.8292054590950295	7.16756344432621	7.591483607561309	8.58008858951829	6.79530959752611	7.44955539006107	6.98327348101141	7.7805717710785105	7.07573751089271	6.28180825180414	6.656537037008669	6.90742067152101	7.987338790851459
hsa-miR-126-3p|0|-2	6.096405386864849	6.64095217160403	5.60166569289224	7.26220406176022	6.2076866587291395	6.26589609411461	4.97954322348922	6.94206251417781	5.74732367289235	6.660716542246231	7.2325823792125306	6.657159169483349	5.693334509272231	6.26062209300279	5.56776929137017	6.11119386965635	7.00085441493833	5.984026063602071	6.11468654735517	6.229846780677919	7.372522538479769	7.48709538969858	6.21721236121393	5.7214195183221195	6.98259359710191	6.75653335318314	5.608594049936321	6.63571283405946	5.23216805347136	6.17690044271271	6.392703902696941	7.7537232261763505	5.589465251539941	6.2539351208147895	6.47255127538897	4.97371269557516	6.03670082057616	6.698935625749001	6.63251702692177	5.98914670112444	5.91589060633431	6.29436481241243	5.37320149959858	6.3730395978617	6.725027971955121	7.473777475314701	6.963242037812719	6.95760280875139	6.81477688980917	6.119598016914519	5.4333737398315	7.084340430847121	6.8448786298120705	6.430769474223941	6.00446292313221	6.301374301494841	7.35283113117992	6.52092252845742	6.67764740445252	6.284944437585599	6.423412256940121	6.35447806960461	5.36448479164204	5.8866250320822795	6.15056980518193	6.57547047176433
hsa-miR-126-3p|0|-3	1.1032091153010601	1.7671744359322399	0.684491741963968	1.95179558018273	1.5251813962413898	0.5328449112685589	1.33769556583007	1.20112575448005	1.3966236081442902	1.94249286973048	1.6551332210104999	1.75065832413585	1.51654289664098	1.9287991171366399	1.19294355465119	1.7197813991583202	2.04514435983894	1.54681069717275	1.45418052880077	1.59979490649649	2.10109267617845	2.47363461709079	1.10222825500411	1.599256430038	2.06532671316045	0.8641282861243861	1.1243726051276999	1.47416044442664	0.8174042990319009	1.38147812497976	2.02274458363553	2.15863805326784	1.5638577858263	1.85458464872148	1.25592613247826	0.565938962864638	1.90229539847026	0.9186045679811491	1.8524339013393	1.45809999178687	1.78117204282365	2.40188825321288	0.943170441238224	1.54019469264468	1.3852202558941498	2.2734097195775296	2.31589889650432	1.7968454813159698	1.93659289207893	1.40313665301887	0.8038901690446271	2.32353555650058	1.6469651335079598	1.9811689659757301	1.71075452272851	1.4225621834385902	2.37249353229927	2.06290847388731	1.44402290441428	1.6373036234931002	1.70848976624607	2.02478831068224	0.780572533225971	0.8602637422250559	1.31322121870128	1.8050337046682399
hsa-miR-126-3p|0|-5	2.68111414672454	2.4133123440456097	1.8603356722684	3.19023217779936	3.0305867942104197	2.50872861369157	2.48089025721959	2.5538428463134797	2.86752558348705	3.3834814990451902	2.94808843469775	3.1906311330779396	2.27684280115449	3.1557025069765197	2.39078263249622	2.51157509118477	3.0191947026762302	2.45522309288989	2.8693842248481696	3.11358649938227	3.4164988384780095	3.9639857616911	2.7515282167304904	2.2799927517550698	3.5600527838347595	3.3013808240580897	2.5160829400735696	3.44721171793445	1.96217274213441	2.40079415149875	3.3491788805206	3.1368633421165297	2.3529026108534703	2.6825381312160097	2.7498221089070296	1.623641946079	2.85533708875149	3.1514352178049805	3.17538398311516	2.7291641721447903	2.60778148750605	3.79231739048925	1.9716036959157401	3.3980339184514303	3.09139838474198	3.9472515462355093	3.6286562929739903	3.26127591659444	3.56045073059115	2.97327429493362	2.3297930419076	3.3502122254634905	3.3374756231356297	3.3642844111875703	2.7568261680773105	2.9490579307463505	3.7845926419449003	2.7049089160404103	2.9498532449675094	2.8178424356929703	3.36451074048056	2.7559510811166503	2.75328353281952	2.22316478321158	3.03162367392556	3.5361879826559104
hsa-miR-126-3p|0|0	10.701944368887801	11.3118205208159	10.8984674060834	11.359684337668	11.5020726617991	11.0885954636509	10.0586971751306	10.924405461716402	10.7700692077599	11.7931012180407	11.1093289300881	11.538741596193098	10.0509422576661	10.9817917636502	10.2610633008529	10.1261091516131	11.951997295673802	10.991696234129698	11.1629005228737	11.036469930041198	10.9504703669525	11.9017694748089	10.5783212421582	10.1236070138012	11.8308500229682	11.116499911981599	10.330433206038801	11.3911667785185	10.1500888587507	10.4699949794041	11.375807191547501	10.7582415781145	9.703650483672439	11.3894706559888	11.1455083159435	9.93822032031442	10.9109500977195	11.7121353639558	10.716253878935301	10.3442375448538	10.5325286209553	11.940159305252399	10.5764080630252	11.776719976942802	11.6106814708934	12.085962977567599	12.0022900073682	10.996972443517599	11.121984798982101	11.3636325132791	11.152187277704199	11.751117463359401	11.438663090920999	11.616688214406901	11.013317759210599	11.0394986832795	11.9332149190693	10.9820804416097	11.318288449674801	11.539985036817901	11.40208716615	11.084405847917301	10.7686528299349	10.5514559358549	10.504859707309699	11.528111500571198
hsa-miR-126-5p|0|-1	4.56305528137358	4.61811477869216	3.6244752187029903	4.66577565880821	5.52063435031695	5.30911846653895	4.08145546038205	2.9673066018561203	4.50420956802635	5.417871890765411	6.14415129174262	5.37513311162084	4.3560700075006	4.58312698332305	4.64683666314742	5.35449623537112	4.24107868704644	5.21069960902218	4.4939424613704695	5.48867226608471	5.26860691295641	5.88911050450505	4.610506114153889	3.78536097865814	5.983907161491881	3.6419335837505495	5.20914332998841	4.23129355816044	4.42141396253857	5.29829421890669	4.92648275773225	4.55594219991662	4.4615062450457	3.9613927506129802	4.7839491646058	3.4708445024290495	5.1134284961578205	5.346294623505139	5.45225560307544	4.94958309556821	5.20520255351122	5.477793874397111	3.3103265932967	5.78015010760887	5.02351572665401	5.941136757641231	3.9404820655656896	4.80371439776912	5.740027535749411	5.692466937690459	4.24025742220778	4.39423086459409	6.3779730262419605	3.7519833295329703	4.782516730003491	5.1591705670179095	6.19980438702537	4.98239288578033	5.53985927439111	5.1022907996376	5.59708631738361	5.4201962852835	1.8124339768342	4.44572265688169	4.91667562493697	5.70991135270579
hsa-miR-126-5p|0|-2	2.64373252724451	3.0376632410474302	2.4994522647419	2.7521307682177203	3.61698975823712	3.4368475287927205	1.6699809871820301	3.38116266572572	2.6701759831507594	3.08695477429954	3.3975986012329797	3.04320146325346	2.16155019255143	3.0485274379181804	2.79003407782463	3.04013399248067	3.33587638170419	2.82484936472264	2.91169791156215	2.888591013969	3.9557047649243398	3.7783083016696297	2.78620703731118	2.78379738377488	2.48567689820881	2.2044706062115202	1.9819140104455701	1.92385066971698	2.0175407366238	3.25729363894787	2.12760594416325	3.1368633421165297	3.2788959905302595	2.40558306044147	2.3686600457719402	2.3227710230886	3.0795740051218394	3.38011924564438	3.6379139337412	2.77080289354595	3.56754091763731	3.8648289731448706	2.3652363376534704	3.1943716599565	2.58867968432957	3.34057725610412	3.4525783011437703	3.5027226453591203	2.9894057135045804	2.92201490138551	2.24153860590328	2.6980228721569	3.7444689404400004	3.1598340780864	3.4397630268609602	2.84041135170511	3.83515785751002	3.3266812282872302	3.4193999325776403	3.3824477425747204	3.12297578279197	3.5378846173221294	0.780572533225971	2.6861197205938603	2.98728484287525	3.40077890610242
hsa-miR-126-5p|0|0	7.72878371828808	7.721768608440441	6.53414705814669	7.32377465180575	8.33323882383436	8.33795495662023	6.926833841943379	7.30117429163285	7.09795643838833	8.05447498066668	8.42450302263769	7.98823086383136	7.16172592594217	7.61647988065562	7.2852686734017595	7.482922688817919	7.604358599753049	7.9870039055101	7.3605690636248	7.99629817807724	8.188397950754661	8.28302059639703	7.612046950527951	6.64175877286961	8.47135342967024	6.70074599540961	7.713365164363201	7.24088217831596	7.09945016518492	7.9112872188090995	7.8464580228719605	6.9373602599960105	7.22959009864002	7.040420341523171	7.28341026092645	6.20031897145201	7.64032025486447	7.83464365716331	8.24165518285804	7.7814603586983	7.88709555017029	8.58818838368387	6.55290061489763	8.21667918663292	7.9459082317539504	8.858226411019029	7.23364148073658	7.75390672847446	8.0189059866362	8.04527670157943	6.883754676568099	7.199485118906731	8.78371899156005	7.424289570289661	7.38852156310605	7.851522210051071	8.600329930866831	7.7126142074505495	8.17178266890118	7.64372442665581	8.12570446720148	8.247773849300849	5.574640731892919	7.217752121112929	7.24999685859815	7.99558742556741
hsa-miR-127-3p|0|-1	5.542404202553031	3.0376632410474302	3.5763337710568197	3.82248069021954	3.1463965539162	4.50263601927999	3.54748802996966	1.84734762735408	4.5905493170242	4.10075424285469	6.392752145482451	5.598431829748371	5.92897887855523	4.34119200542032	2.64924010509715	7.29551649394263	4.49861683901555	3.2939319486545497	2.29719723112427	4.67402316217789	4.88028299162875	5.132559481725281	3.6776521601251297	5.190723282650031	4.183102181175871	4.88480959959817	2.0858273563009297	5.88066447863372	4.29266939180759	3.59204905885895	3.5512039209867297	4.70712461655226	6.592067542783541	3.6104011627834796	2.8573676528976204	1.7662785320990402	3.227485309393	3.30784531508995	4.42539246563371	2.8506396991371297	3.79180522941211	6.449776646870361	5.8008940493253895	4.2379444035591	5.7166558739608595	4.0777884453272	4.62003873330289	5.35348824015299	3.39401770716493	3.6766560847094	2.24153860590328	5.957034562922519	2.96029185202953	11.3719038544485	5.95597584891421	3.9859923756017595	4.243542862888391	5.284368206818611	4.07038366717927	4.4293144963233395	3.6253787809517997	5.1969557121291	4.625727010682679	3.86685878670295	4.15619588852596	2.76981493025926
hsa-miR-127-3p|0|-2	4.05175031393485	1.9577808115773703	2.64658725886901	2.7000108047388602	1.83237213187055	3.8705393285256804	2.16715441954628	1.84734762735408	2.8206609225158	2.32395252023785	4.308034901401641	4.0718266524725495	4.46544293462131	3.3121681229529	1.2719072576548702	5.967866576298269	3.11698368994919	1.83279841375403	1.85200411477817	3.03326849897711	3.74277911983491	3.8428927100413595	2.4392517565117995	3.7422448999927598	2.7739317112695496	3.76889234552428	1.61594242559272	4.529866203231849	3.0561382076791097	2.99213828111502	3.16434523577029	3.68240655502204	4.94194143911568	2.7641817602797802	2.04385513553045	2.07119212782033	2.06847149523359	2.1066085419280802	3.2982963284684503	2.34409372724668	2.7570887163453706	5.25308856757538	4.721131869066509	3.4215831944504904	4.5255855728236	2.9889354853388603	3.87211886929705	4.10078090330189	2.27987866889615	2.10081602440382	1.2280146123571298	4.84510409971971	2.03587544642324	10.4437138228568	4.08008098358675	2.72291156699983	3.64983607407422	4.03470490886235	2.8902199348156397	3.05616286557526	2.92176711754008	4.53931900557711	4.4473518042697595	2.7747314250191804	2.68814553325504	1.8050337046682399
hsa-miR-127-3p|0|0	6.42585710707008	3.5029193933905898	4.2792074940923	4.55276832393564	3.85689601814286	5.2254491242422905	4.36729669149389	3.02601132624731	5.112282796135849	5.096746651734599	6.8646423664558895	6.31006065753363	6.78536037758533	5.06781522256691	2.86835437555682	7.56035457992164	5.1104360969105995	4.41535632709816	3.5160218086694504	5.05239735443582	5.93987193880461	5.9453458800432095	4.8341370285663805	5.55074947580765	5.20644646744812	5.84790987675921	2.7236282789770603	6.88706788366907	5.23800752117263	4.31523836405151	4.72397116424263	5.4411319027333604	6.90040849398077	4.639351876325139	3.55564215214998	2.12514013876195	4.05899801047891	3.9891840129346603	4.77144938094697	3.9599732588348995	4.20964601826885	6.91860614075598	6.424467108636001	5.15773275902613	6.75882857209003	4.50650359296419	5.34516099908866	5.841305523076921	3.59155142606189	4.0069230884722	2.56615635271871	6.6215972739344595	3.30954807202721	11.6987022532468	6.57848742677198	4.38454975241845	5.09512458793933	5.8837525777489805	5.04741506763544	4.85115294136632	4.03770374091609	5.69409165372692	5.28703117104347	4.3432012533161	5.0082766232525495	3.70665622084156
hsa-miR-127-5p|0|-1	4.23886233607121	2.2768498746015298	3.39393679787769	3.0721811510860597	2.44346089824498	4.23811227167133	3.2494765301704596	1.63746367945698	3.1206350458861603	2.56360533390231	4.800591094775781	3.9390897559538	4.513255612130361	2.8068576522136897	1.1094063637851699	5.79685690629334	3.4528601437071402	1.83279841375403	1.56438300010595	2.69333816673334	3.7839038711531203	3.4032641087807898	2.64219082771342	3.55560966808286	3.24703122663915	4.359078347395	1.3074774871733899	5.11516435204792	3.42714705433896	2.9594273409580203	2.83331965698376	4.12585149066122	4.26264593610845	2.8414515084666196	2.46248775856161	1.9568387672289198	2.11986600777665	1.60166777675051	3.4650144283282898	2.9981686960301803	2.11211756997099	5.63118292140782	4.81870208500611	3.37409385727763	4.5697815553063394	3.08520134953322	4.0924361736295305	4.75787912905308	2.49253140559496	2.97327429493362	1.4009559206227902	5.17039320403274	1.89263409407044	10.3844913123084	4.60522263346215	2.9490579307463505	3.5321644782398303	4.420070710718861	3.0889691725247004	3.5126657301360202	3.12297578279197	4.8898143091964	4.06969133477975	2.9371289590860896	3.2723595539390997	2.7251608525101805
