	TCGA-2G-AAEW-01A	TCGA-2G-AAEX-01A	TCGA-2G-AAF1-01A	TCGA-2G-AAF4-01A	TCGA-2G-AAF6-01A	TCGA-2G-AAF8-01A	TCGA-2G-AAFE-01A	TCGA-2G-AAFG-01A	TCGA-2G-AAFH-01A	TCGA-2G-AAFI-01A	TCGA-2G-AAFJ-01A	TCGA-2G-AAFL-01A	TCGA-2G-AAFM-01A	TCGA-2G-AAFN-01A	TCGA-2G-AAFO-01A	TCGA-2G-AAFV-01A	TCGA-2G-AAFY-01A	TCGA-2G-AAFZ-01A	TCGA-2G-AAG0-01A	TCGA-2G-AAG3-01A	TCGA-2G-AAG5-01A	TCGA-2G-AAG6-01A	TCGA-2G-AAG7-01A	TCGA-2G-AAG8-01A	TCGA-2G-AAG9-01A	TCGA-2G-AAGA-01A	TCGA-2G-AAGC-01A	TCGA-2G-AAGE-01A	TCGA-2G-AAGF-01A	TCGA-2G-AAGG-01A	TCGA-2G-AAGI-01A	TCGA-2G-AAGJ-01A	TCGA-2G-AAGK-01A	TCGA-2G-AAGM-01A	TCGA-2G-AAGN-01A	TCGA-2G-AAGO-01A	TCGA-2G-AAGP-01A	TCGA-2G-AAGS-01A	TCGA-2G-AAGT-01A	TCGA-2G-AAGV-01A	TCGA-2G-AAGW-01A	TCGA-2G-AAGX-01A	TCGA-2G-AAGY-01A	TCGA-2G-AAGZ-01A	TCGA-2G-AAH0-01A	TCGA-2G-AAH2-01A	TCGA-2G-AAH3-01A	TCGA-2G-AAH4-01A	TCGA-2G-AAH8-01A	TCGA-2G-AAHA-01A	TCGA-2G-AAHC-01A	TCGA-2G-AAHG-01A	TCGA-2G-AAHL-01A	TCGA-2G-AAHN-01A	TCGA-2G-AAHP-01A	TCGA-2G-AAHT-01A	TCGA-2G-AAKD-01A	TCGA-2G-AAKG-01A	TCGA-2G-AAKH-01A	TCGA-2G-AAKL-01A	TCGA-2G-AAKM-01A	TCGA-2G-AAL5-01A	TCGA-2G-AAL7-01A	TCGA-2G-AALP-01A	TCGA-2X-A9D5-01A	TCGA-2X-A9D6-01A	TCGA-4K-AA1G-01A	TCGA-4K-AA1H-01A	TCGA-4K-AA1I-01A	TCGA-4K-AAAL-01A	TCGA-S6-A8JW-01A	TCGA-S6-A8JX-01A	TCGA-S6-A8JY-01A	TCGA-SB-A6J6-01A	TCGA-SB-A76C-01A	TCGA-SN-A6IS-01A	TCGA-SN-A84W-01A	TCGA-SN-A84X-01A	TCGA-SN-A84Y-01A	TCGA-SO-A8JP-01A	TCGA-VF-A8A8-01A	TCGA-VF-A8A9-01A	TCGA-VF-A8AA-01A	TCGA-VF-A8AB-01A	TCGA-VF-A8AC-01A	TCGA-VF-A8AD-01A	TCGA-VF-A8AE-01A	TCGA-W4-A7U2-01A	TCGA-W4-A7U3-01A	TCGA-W4-A7U4-01A	TCGA-WZ-A7V3-01A	TCGA-WZ-A7V4-01A	TCGA-WZ-A7V5-01A	TCGA-WZ-A8D5-01A	TCGA-X3-A8G4-01A	TCGA-XE-A8H1-01A	TCGA-XE-A8H4-01A	TCGA-XE-A8H5-01A	TCGA-XE-A9SE-01A	TCGA-XE-AANI-01A	TCGA-XE-AANJ-01A	TCGA-XE-AANR-01A	TCGA-XE-AANV-01A	TCGA-XE-AAO3-01A	TCGA-XE-AAO4-01A	TCGA-XE-AAO6-01A	TCGA-XE-AAOB-01A	TCGA-XE-AAOC-01A	TCGA-XE-AAOD-01A	TCGA-XE-AAOF-01A	TCGA-XE-AAOJ-01A	TCGA-XE-AAOL-01A	TCGA-XY-A89B-01A	TCGA-XY-A8S2-01A	TCGA-XY-A8S3-01B	TCGA-XY-A9T9-01A	TCGA-YU-A90P-01A	TCGA-YU-A90Q-01A	TCGA-YU-A90S-01A	TCGA-YU-A90W-01A	TCGA-YU-A90Y-01A	TCGA-YU-A912-01A	TCGA-YU-A94D-01A	TCGA-YU-A94I-01A	TCGA-YU-AA4L-01A	TCGA-YU-AA61-01A	TCGA-ZM-AA05-01A	TCGA-ZM-AA06-01A	TCGA-ZM-AA0B-01A	TCGA-ZM-AA0D-01A	TCGA-ZM-AA0E-01A	TCGA-ZM-AA0F-01A	TCGA-ZM-AA0H-01A	TCGA-ZM-AA0N-01A
hsa-miR-505-3p|0|+1	3.4657649939566704	2.58881902572465	3.9157891875099904	3.36011569530398	2.68411822981309	3.24259119496661	3.4409430291939698	2.9597305812260895	1.95416902641639	2.81954973749676	2.87836097475509	1.53644666181423	1.71125884743545	4.53538197181077	2.0092292215453003	4.587090981635639	2.35665139929039	3.98792388381738	2.70757868950983	2.82568534449292	2.90518429510121	2.9658658311597903	2.41164241629074	2.48492682863522	4.022254282336201	2.1285573496595203	3.11400807561713	3.12321213840786	2.72880186034142	4.316445494662379	2.4229825678487997	2.20341137531251	2.6937024722973697	4.24760764261239	3.6199632787231404	3.0259056737449996	4.7245433961796	3.10530522405585	4.1513190198588905	3.22846027636255	4.85965966471996	3.28460351735914	3.60157288173457	2.1324665121182003	2.86139035442998	4.27691698961882	4.8386372245077505	4.9017579758366905	4.06882139697256	2.6560797129586096	2.8742444134512297	3.00610645294653	4.38311885557649	3.55656429375256	3.75263682125411	3.6219159856021	2.18713241751463	3.42937129432291	2.9148769382604502	2.55810446187777	2.7021059264308196	4.13503079916702	3.5601938493850804	5.0067080079564406	3.81458244618279	3.66495998173711	2.90195969829916	2.3242174199180097	2.752565587013	2.0071698762056203	3.4075323134466897	3.5134579926614906	3.9149576785640097	3.4073228309641803	4.61078742899033	4.5232895571783	3.5639246571811003	3.98548191513011	3.82664047590773	3.7454524820082797	3.9549874396610805	2.8172468585358796	3.21510653586002	4.46824963190585	3.4084410747580804	2.86879746512174	3.5680837179502203	3.58790541597337	4.61353964060263	4.11401841095959	4.30892138277925	4.71645237032624	4.271115240745241	4.1548994456211	3.10225763011265	2.59046974289675	3.11099336237167	5.0348007436392805	3.1226007747635602	5.25485612099393	4.31908043488001	4.60159419734922	3.0296507931438303	4.53220800780715	2.5139115554272897	2.8330974980947	3.7392493705633902	4.843562870705759	3.4755379563119306	4.56758563805235	5.09333789279096	4.307963098790149	3.42350501433111	4.38128722009915	4.62903946511992	3.49070760194085	3.1247144684623396	3.80676786554996	3.1787121160377003	3.17193937486787	2.9320767365658904	4.43858337287624	4.020953008373731	4.72936805345872	4.93885785391671	3.35706389241333	3.19999369592256	2.35089527969498	3.27081943012986	2.67490378571406	3.90695651014152	3.1850031554669203	3.09254497601821	2.9308618504043995
hsa-miR-505-3p|0|+2	3.6166380076316202	3.2265240183348296	4.12919194567604	3.0728920312364303	2.87408053719281	3.7544431731774504	3.41818079389811	2.8036743763177996	2.92053361535679	3.3090178701410604	2.95127654807195	2.83284404839433	2.9065960776692004	4.9091825346114	2.2576408518465696	5.154604603512579	3.35239683280138	4.18575960984933	3.34030627298893	3.07409210632225	2.70065316537382	2.04912403916911	3.5343048293473798	2.18172876052205	5.12995796788526	3.07384763016707	2.98040211757067	2.81975327408836	3.16138665605947	3.92843971001616	2.74699451545257	3.3239720473617	3.4285914152920003	4.32976436576783	3.6620953329271204	3.47079543261685	4.452945960420861	3.6523724938278996	4.789274814841731	2.19241450561423	5.85968962321874	2.88633627241776	4.38863792916227	2.71168212690856	3.3493404980898602	4.5838836164045	4.85147140759916	5.2843145598539	4.4293517641808	2.48441884732619	3.00191756216636	3.2625879096622503	4.92252058760614	4.366832746344589	4.721037737856411	3.7757251451739298	3.40541843789357	3.7135566265725397	3.87740503037915	2.72742690195205	3.5473327843555404	4.37714252899523	4.31415577724674	4.91658717806855	3.9593598253506403	4.2896316057629	4.63839326616454	2.8249983120207	2.49722263801648	2.430987288911	3.65274719864695	3.74669295948851	4.24415155157602	3.4073228309641803	4.21998203039579	4.71316313274674	3.69403252484959	4.26786274099721	4.24020357832561	3.79236455516378	4.06688439029957	2.90019549129542	3.46023388645434	5.04025857707601	3.8156255679680497	3.15067349280046	4.12044262781397	4.3429017997948804	4.78906270305088	4.3828561638209305	4.86941487076218	5.62183565271487	4.23817112774139	4.62858183953258	3.44381163995835	3.2282922346716805	4.20254114509164	5.58701968342047	3.7024195517266	5.68336213521355	4.51386115582839	4.809343197639429	3.17981120799195	5.1182965971201195	3.3817445607101	3.15830418480084	4.09163615018063	4.86866051840902	3.8431068129184704	5.165294497881639	5.536100570507059	4.579179297138411	3.57841199132694	5.257270792760361	4.88365816427778	4.99777981624933	3.6381154829941	4.0726543230723395	2.86650376282913	3.6051439373534797	3.17445598890562	5.25111741777533	4.06006971297793	5.370642407683669	5.603822892991309	3.69923492984875	3.3076734971929103	3.6181058890886497	3.99193408891473	3.50119610044264	4.218691285694	3.25657317327007	3.18559653298409	2.9308618504043995
hsa-miR-505-3p|0|-1	2.4770173707254903	1.6912483356390402	2.84540689914444	2.64431716408801	2.3420309849894303	1.38535748837946	2.3923092476128303	1.92283600742918	1.61047286176581	1.2784284788807	1.18309170445561	1.98432939119647	1.97243940971707	2.54628525820879	2.40227659960786	2.56721774517786	2.54823401130322	2.1217711877377097	2.3643435518465696	2.0823792382254602	2.06714229691606	2.10153106012027	1.1992729103502	1.72204179442942	3.34329876589062	1.4256741229236698	1.5806471370884498	1.9087109869689398	1.40903925351313	3.7012207905296295	1.0993856453203	2.20341137531251	2.29482371412016	2.23587154209339	1.2971204759861499	2.19297513184966	3.4864082603894597	1.4950670081334099	2.53387301205262	1.9380723037632	1.8085969829328201	2.0693419283822	1.9446715631088	2.61934029793281	1.34026078075398	3.1397805322402297	2.83519472173575	2.19525961120805	2.9724508932325	2.2895388706185202	2.465450491387	1.1192380923897	3.2137704860365295	3.3480694937499798	1.16857501428229	2.9438213942237996	1.27595917062956	2.6944293257664	2.16196586294123	1.56351621899744	1.8446949915747601	1.61881773819868	3.00310387701306	2.63029420587477	2.19049812181833	3.1357750078014797	1.99573385978373	2.6312156924777597	2.1867553852620603	1.9051158104361998	2.59074558080288	2.3241171921878503	2.28280341186072	2.98921107458127	2.9112546093201397	2.5220963041638598	1.5892844665213999	3.04688148042624	1.81232450645169	3.0555799305548703	2.00063430191297	2.85931724061023	3.0882415193218193	3.8079813131656497	2.63080702843724	2.05390381304452	3.23288486538803	2.70315646830486	3.0560745926178097	2.2932551120722904	3.32888195711672	3.40101809335602	2.6394203822395603	3.04489839615169	2.12189978351228	2.43164415995687	3.08101634760871	3.30019489873633	2.68751904076742	2.68800808677552	2.66866824559545	3.15036499841851	2.72214495883376	3.1830448541060696	2.5139115554272897	2.2027449299647297	2.9869083173502897	3.21149531931063	2.8105271608486198	3.1546985079103194	3.3081750177667897	3.1409214843771602	3.0526057718845703	2.06415708245693	3.04133731748292	2.8820995175603397	2.50080969638209	2.6624326314832003	2.49998303061327	2.66487343658463	2.05015780862864	3.7453040040778	1.85334753044849	2.80548594487164	3.07348435687358	3.05094070950787	3.2902757763094903	1.3437078275123102	1.9112154533754098	2.56976596851323	3.3397135115605496	2.1221620637133602	3.43338703011405	2.9308618504043995
hsa-miR-505-3p|0|0	3.44574620708924	2.9426234217126	3.9800491075195596	3.484789537732	3.45276377079237	3.5708849935666604	3.6310949986992997	3.1661079587061	3.44053920435148	2.81954973749676	2.6637180166411696	2.60140596360527	2.29251127582314	3.99342881519601	2.6541889607995	4.151960498651221	3.51421490897632	3.69505898149997	2.57990894848201	3.42023338553666	3.5312999257521303	3.1262362054383397	2.9443404172121097	3.04453159407332	4.81829342267726	2.67727818780175	3.3917304105973303	3.29501048436396	2.9302472645006503	4.88664651132688	2.83363394182639	3.3239720473617	3.31990151084623	3.68633350085287	4.12064353354962	2.5443241151986298	4.8594951914676505	2.79749991056284	4.33377947281071	3.59472488896198	4.64552527251612	3.4796216705758103	3.50612242308007	3.3891621770848706	2.44801349946736	4.59307121774179	4.4059212221170805	4.5933739276165095	4.2603194916776	3.77901071401253	2.8742444134512297	3.20261445327537	4.31618235205063	4.769874856542019	2.6797722619032998	3.82355477852143	2.7412276216543	3.79707401543017	3.81591002960497	2.7797221152204705	3.0791799190657003	3.71333401823137	3.80269846428877	4.49679884114689	3.7837981413677504	4.07107853412709	3.57974661372174	3.30838045276045	2.86507359872656	2.6983916952065004	4.36873479397404	3.6113210405347402	4.065319335506491	3.4431714293393796	4.61078742899033	4.53675550973456	3.73088193984197	4.523578143428691	3.46575357851418	4.35787368356523	3.85876836262566	3.7784181944545696	4.29315907759338	5.34439887500017	4.05147400282869	3.34966967797395	3.95873785995392	4.08623433224939	4.9455286578351	4.25469029030262	4.36067079200255	5.25517771577441	4.51064889020347	4.87539593186894	3.6806128654670296	3.64511619966257	4.10164092666316	5.2329994534837905	3.82289449486873	5.1922434892441105	4.16185796855496	4.85469057162677	3.7351721833182	4.931572915542009	3.98565954826571	3.8045449433233194	4.54841621833251	5.385833408921571	4.08679940481234	5.0443285279267	4.98445190188319	4.69779104386221	4.33305630991753	4.11135013963475	4.8430786755719195	4.2289102418428	3.4399734410218	4.43680227340674	3.7905250689094703	3.91482354800118	3.4410663433293096	5.1764593190251	4.03223785145196	4.4827834183327	4.90165438900251	4.29067695518942	4.25101768319665	3.78836181804281	3.8332990430902796	3.85448474181229	4.515147182204	3.88369359936848	4.38477885250842	3.55663718144083
hsa-miR-505-5p|0|+1	3.3839671733016097	3.18291956313078	3.84853305450669	3.73959331878541	3.95155761761371	4.16429164128861	3.57045368235003	2.71882270294363	2.84007186583017	2.2988933007553	3.26907415405183	2.2635101875436097	2.3851562496075602	2.07981224002087	1.91591536347248	3.18940091374031	2.28668683878214	3.78932367836016	2.4398346012961603	3.6343407133922403	2.90518429510121	3.24747785840011	2.4690620657988798	1.5584306949469	4.899913835456231	2.01275457011361	2.70346594538706	2.76233668289925	1.5785634838001699	4.02412662530773	2.79096451008145	2.8093016090978598	2.29482371412016	3.5558612977998902	2.6926887204452004	2.5443241151986298	3.90054938034491	2.9595959963965806	1.88560331137665	3.26587585787898	3.17147051462402	2.86787191805731	3.19533745233764	1.8905368645736202	2.41071348756877	4.23057134336384	4.25953545652609	4.27872762471038	3.90642291136038	2.6560797129586096	3.19241335089899	3.3201674295624604	4.1338464401876	3.7557074638963996	2.7705146122706097	2.89987617558806	2.18713241751463	2.55743126521728	2.7925128266115404	2.36623373608012	2.08396646043306	3.24672020212779	2.0836292041729902	3.9785061074727297	3.61917786301231	3.83672271910416	4.16455076250815	3.28659911347881	2.69284058987163	2.6983916952065004	3.52168863115325	3.65787073986849	3.99209650941904	2.2440152896867795	3.5397320040552698	4.00854598004516	3.52248873932185	3.38453435491903	2.6640649411811	3.79236455516378	2.00063430191297	2.37048388310081	3.39740347906218	3.5571232972694395	3.48479387090654	2.86879746512174	3.75485903638542	2.98008283597329	3.6145476727077996	3.62645460014041	3.5230660287699105	4.52996747310896	4.06112282163291	3.79258319387498	2.6937972740990297	1.52787375872878	3.16914108364218	3.61638767637164	2.7856656723668	4.00526611058357	3.6003917389878897	4.34616813040341	3.6347098847791703	3.57209243264326	3.3817445607101	3.51731066362554	3.37189881437487	3.72171313077777	3.51310251972059	4.03866184375736	4.288371552009	3.86724636623402	3.29532915640039	3.5212441049735896	3.8589592762567904	4.11983039053935	2.02229871105088	3.24736185185296	3.27564476075165	1.87611745076644	2.0802404594083703	3.66356008198605	3.47700387086342	3.6691854906486703	1.90032085665273	2.7316073263461202	2.8182663314166896	3.2417109258436696	3.8145459933473904	3.5201333435363598	3.5480855072077997	3.1096964757884504	3.72448473662184	2.8667844101396094
hsa-miR-508-3p|+2|0	5.55861269073249	6.86601846330609	3.9321244885899596	5.716803011501829	6.72682650014873	5.613764799878401	9.02897339031166	1.1351624449379099	3.49410776242929	3.02302994695634	4.78430171443234	11.197250640892198	9.05772019369851	6.23329380157189	11.332665260214801	10.845677932524	5.60056559843217	0.6626659213407591	6.13811126781826	2.93741944117987	0.9108507429982379	4.24710933649731	4.44226852485475	10.512276478148301	5.53951767585605	10.2577585384166	1.3400318771948	1.9087109869689398	2.5769592849346097	3.07709673884303	2.4229825678487997	2.00170349476183	2.0445872445072704	3.87144779558789	4.0901057093208095	6.60045592245224	5.91023846321602	1.21582989926543	1.9980246163083601	2.62558746289676	2.17127741599591	5.39541364890182	4.04812582015347	9.624285000582288	3.9132511085170196	3.06251184428052	4.05282113506805	1.01633752064563	1.99193047244941	3.07458268733076	6.06198262798292	6.977825983951889	8.838238628030641	7.10303754034831	3.4572218905542003	3.50943819065296	4.310061491318931	1.65539671894615	8.61345114474288	6.08712066871614	3.6625433704410897	0.7865389703901899	5.766566168950441	1.9099636510195699	2.28145588124524	4.6732114208208095	1.31851619253089	8.91230380976474	2.42564244315085	10.1370688463409	4.101355405833701	6.62622387353788	3.5228144215242003	7.0739926829924205	2.86416412375736	7.94108049932024	2.1204629533423	3.70463707097558	2.3454319307600597	4.0262119863988595	2.3930020541704504	3.7338834917545003	7.73049905719357	5.15989634130982	10.324746749809	7.604386762510929	3.95873785995392	5.14777774998604	1.27484555528919	3.0168230346803497	1.6652090314470902	8.22173976459556	6.68651243829969	0.7306209228155089	0.43606838398535996	9.738553795312551	8.54935415183733	3.04287310011764	3.19583096579623	5.0582246412484	3.6486048327384104	9.15452777741847	6.83119818711918	3.0668499602838497	9.80009879976951	1.05732077529784	0.75938875045898	2.4149716212855603	8.25612282438905	5.835203752173459	1.5349646405211201	1.9925437732167	4.39691317306117	2.72576516188081	2.26932154489757	4.9454623698838605	1.706394901348	5.29093836659885	6.05958164327036	2.4888493738430495	2.53593680185611	4.12099446594419	2.5934804791373103	2.6937626901996703	5.15977693631362	2.60725431775781	3.4239149069611696	2.7857122700653	2.0459413535802797	7.40862463956221	3.8451328263089706	3.3080129526243103	3.8000052969242697	4.615950987003769
hsa-miR-508-3p|0|-1	7.58892830672484	9.04886015771195	6.22028303224917	7.761217265753831	8.68680184017265	7.647677107308859	11.225456449839001	2.71882270294363	4.633478952952481	5.40417536913832	6.84995633607742	13.2661638583251	11.175646411034698	7.876488339412661	13.6360587887885	12.8255338087587	7.43786269820297	2.50183169769575	8.05824999791993	5.52074015615111	2.31054151924532	6.33975473589113	6.611553918215481	12.4318610206549	7.372309546812919	12.3879377643471	2.63397401286358	3.29501048436396	4.65373633868191	5.54066108500641	4.33749928615189	3.5627935252667404	3.4800123356552004	5.511544650727051	6.316480209516831	8.58532071161384	8.230854194643769	3.10530522405585	3.4830277948491504	5.03957829431985	4.32357980129895	7.117331867540081	6.01047027116974	11.7624682059424	6.057368068533651	4.95558669087034	6.22674700389104	2.024437421546	4.14364306484223	5.0364627198056695	8.20343827303067	8.796132305578949	11.2666344738748	8.88656073572733	6.28454300764701	5.30563848012401	6.1643937443927195	2.81953885319375	10.9937362832365	7.83975445732652	5.7145595742562305	2.03803182254179	7.1703611121590995	3.40215862373973	4.681188468883611	6.65661658792787	3.08244254147102	10.818746797597699	3.8471288792578298	12.3141865803	5.61637543585842	8.26857639443384	5.21633192288876	9.253027891639789	4.82266875933915	9.90327251305549	3.64338853527283	5.98805819222522	3.42415602982463	5.81789729849686	3.3583151955892	5.84596721012787	9.76170533748075	7.120907593627031	12.374115971419199	9.52151390352982	6.497330671496611	6.9468710582922	1.8564034704816499	3.24983960566342	3.9854311752788503	10.072235360966301	8.75960148431801	2.4894072293760097	2.06219468093332	11.4448541910188	10.264994239799801	4.9434439296884	4.38916546845544	6.7129219912396705	5.31271948523613	11.236818971321302	8.83870020311606	4.37005591441981	11.738098737502801	1.05732077529784	1.38762224673524	3.9268063209176294	10.1148644116484	7.88666926353944	2.7738751445397596	4.0727881947118805	6.4736107634832	4.21676615191471	4.30975042650146	7.2403369996584	2.72072411774243	7.069046010620429	8.01406385979618	4.9704240586929895	4.128701008197931	6.408022760316911	4.05454612863868	4.16437683699682	5.392126126546231	3.62787115838743	4.88772357189533	4.4939283217165595	4.5406566813573805	9.74024167402433	6.568559783240089	5.357912012352361	5.668699530116429	6.60098394432592
hsa-miR-508-3p|0|0	8.39274146359964	9.7980440679615	7.183539454996719	8.3000917635183	9.656230842530368	8.6827989234567	11.7225455820519	3.65139827596439	5.541890321928281	5.795319764242129	7.34087998471337	14.1285665979987	11.9709882466742	9.12867678991359	14.7462342434462	13.698290052353	8.73234761766	3.54099974768951	8.9318919176072	6.1269635675544	2.92621848239495	6.997367428756321	7.494360273884389	13.512132747583301	8.56936985053483	13.623307898593199	3.23628292346263	3.8301261736259598	5.77192579832927	6.318837931811481	5.428601971375519	4.00212905435024	4.9580742787262695	6.5118668718799295	7.21135583818797	9.54621379378308	8.972427418365381	4.09070661080592	3.8555283891771	5.17849436216657	5.2870962518650595	7.9249791121276605	7.182775559103691	12.430638402077301	7.13492542770578	5.65348484314191	7.51404800929075	2.58160180437256	4.667724666791799	6.022183523728599	8.83579073713019	9.80840782054673	11.981087902202301	9.92928119126702	6.797412198426759	6.04653297903584	6.899030616624759	3.5784501102121	11.960829308690698	9.23161896383261	6.53928037921808	3.2778622698914504	8.85168045669035	3.7189238842064603	5.04796040712384	7.352557375271861	4.69496802322274	11.5949537816765	4.51496867964737	13.1809125364119	6.96410947200539	9.541503116003991	5.9549208188895	9.855608544993391	5.45154283463995	11.188352665146699	4.82500874568239	6.76307250505399	5.273559010832599	6.813606224006031	4.8834600644905	6.84911587863658	10.552890474031699	8.70948741908875	13.620101924756401	10.880760663264802	7.31463626341861	8.19684776033783	2.8959590593865	4.609379586931411	5.13017603092311	11.548758304268201	10.117388723522199	3.98508549926579	2.65390505744496	12.699620161270401	11.2544749008184	6.01262634751369	5.88935784796712	8.458871142920389	6.18428796494506	12.2291134925244	10.0259019324424	5.16143153215282	12.596329537709801	2.2027449299647297	2.23106086231006	5.24342719310822	11.6311106450473	9.01504686370407	4.35163467196157	4.9959850970232	7.048188820628201	5.38553917219564	4.81537736985992	7.903900920927651	3.42216451338727	7.79161865783399	8.699855876529469	5.528627165466959	4.68345955779789	7.05939793675239	5.019001620263849	6.1351756082283	8.29516910146351	4.95475703492051	5.9292699289812605	5.94841617799873	5.19819066516448	10.4546024442096	7.142836907704999	6.16762247585143	6.604769839974019	7.42438750839527
hsa-miR-509-3p|0|+1	5.22447917618155	5.941843285581711	5.497258440920381	4.64946598301872	5.75253631164261	5.54068950803664	7.818508215303509	0.48420102159001904	2.84007186583017	2.5825827161947097	3.7222511236657296	10.1953983348252	7.670672075231839	5.38361667143338	10.658618611192	9.87405261988382	5.15670507864058	1.85739306701264	5.60221036207849	2.7045656660479502	0.9108507429982379	3.55052970067093	3.73490164321253	9.17947361752154	6.06439561573342	9.631055939011619	2.02259445288327	2.1957114244717197	1.86748696232031	3.61164126824933	2.74699451545257	2.00170349476183	2.50800474214636	3.42492051122054	3.89191510485087	6.49011395327041	5.41962791976809	2.3599634980963797	2.4572765204174503	3.32024042637839	3.3938905193690596	4.92745860528323	3.5546368982793903	8.48605455110388	4.255886639522649	3.7778656594915003	4.58565166516504	1.6660302192998	2.79812891144577	4.16753246584971	5.50942628700809	5.9623530067116794	8.23422595299547	6.16851367188066	5.36976739541692	2.89987617558806	3.5437411274221002	1.56297970350455	8.067083775187	5.8447824836811195	2.28914247884516	1.92454227948151	5.25721048781962	3.0247351560242097	2.09341754813075	6.07061332737917	3.38716939557392	7.87617907744423	1.9003070000919597	9.31414748171513	3.7957573092957504	6.00719467046358	1.6822461454693702	5.861082018794759	3.04395126075067	8.0472144813877	2.4792453775000096	4.8589356733812	3.5061852726242404	2.18468835316714	2.5856672634127205	3.43325216404513	6.70520998140804	4.35819367016098	9.170317708591929	6.50107757623124	4.42568532006418	3.65257008707965	0.628586663612165	2.06771605662273	2.51225843646905	7.09594462555347	6.080931845591169	1.72584404089152	1.5563155982794898	8.70775237707919	7.03205825371508	4.3724260301812	3.36412823526057	5.75008707426883	3.1426644534799397	7.74926714485155	5.849427305080369	2.8728711068215	7.76018295890688	0.0	0.943882097823926	2.4945176049382	7.776862794964499	8.07030089045501	1.7380199040287	3.9390636395332	3.6500440536838	2.8051790872916604	2.0491597914836897	4.99777981624933	1.5180375346752302	5.80673398961578	4.771069877710519	4.2638154991571495	2.64058726179869	6.214935989009299	3.67717716450222	4.39620176165035	5.6827021411290595	2.3872147623442204	3.9851483933084797	4.44383034809558	3.1262334404853798	6.979837839756019	4.218691285694	3.1478411228796297	3.7852141382657405	4.47262462282946
hsa-miR-509-3p|0|0	5.87534146824263	6.63069443770064	6.322959375901	5.89214455074917	6.364628100892499	6.19285331159961	8.878163482311859	1.58210066587015	3.64382235757454	3.20132637077712	4.69512076398735	10.8825303192699	8.508842279563071	6.12904147610402	11.500379471228001	10.4761421106794	5.503666216466041	2.1217711877377097	6.3038654982632005	3.6778938307502096	0.992893928695884	4.353582729804851	4.70379970940528	9.88716321737684	6.4051528546967	9.97116045060014	1.7213086438489398	2.01085437247245	2.494591538776	4.16723504933266	3.0661210801958196	3.40804915803803	2.29482371412016	4.01079525471237	3.4379347079154803	7.141259971431039	6.06838066160609	2.3599634980963797	2.19957252984453	3.48794727860346	3.58655628452181	5.479909271883	4.19818400830004	9.277040073219132	4.52385497145599	4.70747239274072	4.47389641215094	1.1880664341998601	3.1279619477070897	5.05192111642151	6.1147252683517	6.827094066723321	9.06347939587144	6.60144804476339	5.847277028788531	3.5383903764532296	4.14598488748328	2.5087133458401603	8.661585138627808	6.14806925033641	3.69898924745585	1.66666304708574	5.766566168950441	2.90485073912315	3.07490164547212	6.95451847641026	2.6956257233951604	8.70007921537884	2.1867553852620603	9.95551808990975	4.13761598459247	6.68920984343787	3.17130477807086	6.8486180108234205	3.44690103936351	8.31286591342653	3.0645959538551497	5.34489858673957	3.8582211870116203	3.39652160408423	2.80807981576814	3.8216192175668104	7.644057824915941	4.63091445700658	9.782446093498539	6.9897204349700095	4.809857059914701	4.4376900941117805	0.987604206396053	3.1950180156516303	2.51225843646905	7.69006305327508	6.44804875416499	3.1557876470443396	1.7950963478855	8.93449403008092	7.84558735251403	4.80497006686011	4.59267810318085	5.72186769082394	3.2084739661593904	8.42962542336519	6.18755285232847	4.29456518700251	8.753705644298579	1.05732077529784	1.02797491027222	2.91648036454511	7.97157950956995	8.46294395980816	2.0743972029201103	4.65577912207629	4.62734703561335	2.76601847840007	2.1412937030224	6.021253166081769	2.11389810534427	6.569230040173099	5.96391921348325	5.244369790892111	2.8117243333374704	6.99234221393648	3.4603912472395804	3.4460008521364	4.90165438900251	2.62568884719979	4.7028457010929605	4.989164192833731	3.5226561881656897	7.616483365878941	4.90425465083134	3.4213534979082296	4.423501235968481	4.99887027301479
